Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ACCELRYS, INC. [SAN DIEGO,CALIFORNIA]",NNC12VJ36P,GRC - Glenn Research Center,,CA,'50',8/29/2012,8/31/2013,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","9,500",0,0,511210,N/A,N/A,MATERIALS STUDIO TRAINING  GRC POC:MICHAEL KULIS 3-3781 B:110  R:205
"ACCESS MANUFACTURING SYSTEMS, INC. [SALEM,NEW HAMPSHIRE]",NNK12EA57P,KSC - Kennedy Space Flight Center,,NH,'02',3/28/2012,5/1/2014,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","34,165","34,165","34,165",423430,N/A,N/A,CAMWORKS 4 AXIS PACKAGE WITH ON SITE SUPPORT AND TRAINING CONFIGURATION.
"ACCOMPLI, LLC [PLANO,TEXAS]",NNC11VD42P,GRC - Glenn Research Center,,TX,'03',2/15/2011,6/21/2011,", Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","Purchase Order, Firm Fixed Price",0,"37,000","37,000",541618,N/A,N/A,Leadership University Training
"ACCOMPLI, LLC [PLANO,TEXAS]",NNC12VC56P,GRC - Glenn Research Center,Plano,TX,'03',12/16/2011,1/18/2012,", Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","Purchase Order, Firm Fixed Price","16,280","16,280","16,280",541611,N/A,N/A,LEADERSHIP UNIVERSITY CLOSING ACTIVITIES
"ACCRO-MET, INC. [MONROE,NORTH CAROLINA]",NNL12AA60P,LaRC - Langley Research Center,Monroe,NC,'09',12/2/2011,2/15/2012,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Women Owned","Purchase Order, Firm Fixed Price","7,780","7,780","7,780",423510,N/A,N/A,STAINLESS STEEL PRESSURE TUBING
"ACCU-TECH CORPORATION [ALPHARETTA,GEORGIA]",NNL12AB32P,LaRC - Langley Research Center,Alpharetta,GA,'06',1/19/2012,2/10/2012,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","20,275","20,275","20,275",423430,N/A,N/A,DATA CENTER CAT6A CABLING
"ACCUDATA SYSTEMS, INC. [HOUSTON,TEXAS]",NNJ11JB93P,JSC - Johnson Space Flight Center,,TX,'07',3/31/2011,4/1/2012,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price",0,"14,000","14,000",511210,N/A,N/A,SOFTWARE LICENSE RENEWALS AND MAINTENANCE
"ACCUDATA SYSTEMS, INC. [HOUSTON,TEXAS]",NNJ12JF13P,JSC - Johnson Space Flight Center,Houston,TX,'07',9/6/2012,9/12/2013,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","7,875","7,875","7,875",423430,N/A,N/A,SOFTWARE LICENSE RENEWALS AND MAINTENANCE
"ACCUDYNE SYSTEMS, INC. [NEWARK,DELAWARE]",NNC12VD94P,GRC - Glenn Research Center,,DE,'00',5/1/2012,9/15/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","37,758","37,758","37,758",333298,N/A,N/A,CHAMBER UPGRADE
"ACCURATE MACHINE & TOOL CORPORATION [MADISON,ALABAMA]",NNM11AC72P,MSFC - Marshall Space Flight Center,MADISON,AL,'05',8/25/2011,6/13/2012,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price",0,"5,050","5,050",332312,N/A,N/A,SS PLATE AND DRAWING
"ACCURATE TECHNOLOGY INC [PALMETTO,FLORIDA]",NNG12LN86P,GSFC - Goddard Space Flight Center,Palmetto,FL,'11',9/11/2012,9/30/2012,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","12,671","12,671","12,671",334418,N/A,N/A,VIRTEX 6 FPGA ML605 EVALUATION KITS
"ACCUREV, INC. [LEXINGTON,MASSACHUSETTS]",NNK10MA54P,KSC - Kennedy Space Flight Center,Orlando,FL,'24',3/17/2010,3/19/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"28,704","28,704",511210,N/A,N/A,ACCUREV ENTERPRISE EDITION LICENSE
"ACCUREV, INC. [LEXINGTON,MASSACHUSETTS]",NNK11MA17P,KSC - Kennedy Space Flight Center,Orlando,FL,'24',2/22/2011,2/22/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"52,325","52,325",511210,N/A,N/A,ACCUREV ENTERPRISE EDITION LICENSES
"ACCUREV, INC. [LEXINGTON,MASSACHUSETTS]",NNK11MB68P,KSC - Kennedy Space Flight Center,Orlando,FL,'24',9/2/2011,8/10/2013,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"88,585","88,585",511210,N/A,N/A,ACCUREV AND ACCUBRIDGE MAINTENANCE
"ACCUREV, INC. [LEXINGTON,MASSACHUSETTS]",NNK12MB96P,KSC - Kennedy Space Flight Center,,MA,'07',9/20/2012,8/10/2014,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","35,325","35,325","35,325",511210,N/A,N/A,IGF::OT::IGF OTHER FUNCTIONS MAINTENANCE-ACCUREV ENTERPRISE EDITION STNADARD USER LICENSE MAINTENANCE-REDUNDANT SERVER LICENSE MAINTENANCE-ACCUBRIDGE FOR RATIONAL CLEARQUEST MAINTANANCE-ACCUBRIDGE SDK
"ACCUSTRATA, INC. [COLLEGE PARK,MARYLAND]",NNC12VF11P,GRC - Glenn Research Center,,MD,'05',9/10/2012,10/22/2012,", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Self Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price","40,122","40,122","40,122",334516,N/A,N/A,SPECTROMETER
"ACCUTECH INSTRUMENTATION, INC [WEST PALM BEACH,FLORIDA]",NNK11EA44P,KSC - Kennedy Space Flight Center,,FL,'23',5/3/2011,3/2/2012,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned","Purchase Order, Firm Fixed Price",-640,"5,707","5,707",332911,N/A,N/A,FLOWSERVE BALL VALVES
"ACCUTECH INSTRUMENTATION, INC [WEST PALM BEACH,FLORIDA]",NNK12EB53P,KSC - Kennedy Space Flight Center,,FL,'23',8/28/2012,10/29/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","3,781","3,781","3,781",423840,N/A,N/A,CRYOGENIC VALVES
"ACCUTECH INSTRUMENTATION, INC [WEST PALM BEACH,FLORIDA]",NNK12MB18P,KSC - Kennedy Space Flight Center,Wellington,FL,'23',8/17/2012,10/12/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","48,904","48,904","48,904",423840,N/A,N/A,REGULATOR
"ACCUWEATHER, INC. [STATE COLLEGE,PENNSYLVANIA]",NNG11AR23P,GSFC - Goddard Space Flight Center,,PA,'05',4/4/2011,1/31/2013,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","29,392","37,384","37,384",541990,N/A,N/A,ACCUWEATHER INC. 3 MONTH SERVICE RENEWAL
"ACCUWEATHER, INC. [STATE COLLEGE,PENNSYLVANIA]",NNL11AA11P,LaRC - Langley Research Center,State College,PA,'05',11/18/2010,10/31/2011,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price",0,"4,464","4,464",541990,N/A,N/A,DATA SERVICE SUBSCRIPTION FOR METRO CENTER EMERGENCY&FLIGHT WEATHER SUPPORT.
"ACD SYSTEMS INTERNATIONAL INC [VICTORIA,]",NNJ12PC11044619,JSC - Johnson Space Flight Center,CANADA,,'NA',6/26/2012,7/26/2012,"Other Than Small Business - Corporate Entity Tax Exempt, Foreign Owned And Located, For Profit Organization","Purchase Order, Firm Fixed Price","5,638","5,638","5,638",511210,N/A,N/A,SOFTWARE LICENSE RENEWAL
"ACE DATA RECOVERY ENGINEERING INC [NEPEAN,]",NNK11OR27P,KSC - Kennedy Space Flight Center,CANADA,,'NA',8/17/2011,8/17/2012,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"4,100","4,100",332510,N/A,N/A,DEEPSPAR DISK IMAGING SYSTEM
"ACELLENT TECHNOLOGIES, INC [SUNNYVALE,CALIFORNIA]",NNK12EC46P,KSC - Kennedy Space Flight Center,Sunnyvale,CA,'14',9/16/2012,11/19/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Minority Owned","Purchase Order, Firm Fixed Price","14,595","14,595","14,595",334519,N/A,N/A,TRI-CABLES A B LAYERS
"ACELLENT TECHNOLOGIES, INC [SUNNYVALE,CALIFORNIA]",NNX09CA20C,NSSC - NASA Shared Services Center,,CA,'14',3/9/2009,12/7/2011,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Minority Owned","Definitive Contract, Firm Fixed Price",0,"749,976","749,976",541712,N/A,N/A,"QUANTIFIABLE AND RELIABLE STRUCTURAL HEALTH MANAGEMENT SYSTEMS  UNDER PROJECT CONSTELLATION, NASA IS DEVELOPING A NEW GENERATION OF SPACECRAFT FOR HUMAN SPACEFLIGHT. A SIGNIFICANT PERCENTAGE OF THE STRUCTURES USED IN THESE SPACECRAFT WILL BE MADE OF COMPOSITE MATERIALS, AND THE ARES V PAYLOAD SHROUD WILL BE ONE OF THE LARGEST COMPOSITE STRUCTURES EVER BUILT. THIS OFFERS MANY CHALLENGES, NOT ONLY FOR DESIGN AND MANUFACTURING, BUT ALSO FOR INSPECTION AND MAINTENANCE. INSPECTION OF LARGE COMPOSITE STRUCTURES USING TRADITIONAL NDE METHODS IS TIME CONSUMING, EXPENSIVE, AND OFTEN NOT POSSIBLE WHEN ACCESS IS LIMITED (E.G. COVERED BY A THERMAL PROTECTION SYSTEM), RESULTING IN A CONSERVATIVE (HIGHER WEIGHT) DESIGN. ACELLENT PROPOSES TO DEVELOP A ROBUST, STATE-OF-THE-ART STRUCTURAL HEALTH MONITORING (SHM) SYSTEM TO OVERCOME THESE CONCERNS. THE PHASE II WILL OPTIMIZE THE DESIGN AND QUANTIFY THE BENEFITS FOR SHM ON THE ARES V PAYLOAD SHROUD, AND THEN EXPAND THE RESULTS TO INCLUDE OTHER ARES V COMPONENTS SUCH AS THE ALTAIR LUNAR LANDER STRUCTURE, EARTH DEPARTURE STAGE (EDS) PAYLOAD ADAPTER, FORWARD SKIRT AND INTERTANK, AND THE CORE-TO-EDS INTERSTAGE. THE PROPOSED SOLUTION WILL BE CAPABLE OF DETECTING AND QUANTIFYING DAMAGE WITH A HIGH PROBABILITY OF DETECTION (POD), ACCURATELY PREDICTING THE RESIDUAL STRENGTH AND REMAINING LIFE OF THE STRUCTURES WITH CONFIDENCE, AND PROVIDING INFORMATION THAT WILL ALLOW APPROPRIATE PREVENTATIVE ACTIONS ON THE MONITORED STRUCTURE."
"ACENT LABORATORIES LLC [MANORVILLE,NEW YORK]",NNX11CB64C,NSSC - NASA Shared Services Center,,NY,'01',6/1/2011,5/31/2013,", Small Business Innovative Research, Small Business - For Profit Organization, Limited Liability Corporation","Definitive Contract, Firm Fixed Price","53,333","598,970","598,970",541712,N/A,N/A,"THIS PROPOSAL LEVERAGES A HIGHLY SUCCESSFUL PHASE 1 FEASIBILITY EFFORT TO FURTHER DEVELOP A SYSTEM THAT SATISFIES THE COLD-START REQUIREMENTS OF SCRAMJET ENGINES. THE SYSTEM PROVIDES ENERGY-DENSE, LOW VOLUME HYDROCARBON FUEL CONDITIONING BASED ON THE HYDROLYSIS REACTION OF TRIETHYLALUMINUM (TEA) WITH WATER. TEA IS AN ORGANOMETALLIC LIQUID THAT REACTS EXOTHERMICALLY WITH WATER AND BURNS READILY IN AIR. IN PHASE 1, WE DEMONSTRATED THE HYDROLYSIS OF TEA IN JP FUEL WITHIN AN INTEGRATED MIXING/INJECTION APPARATUS TO HEAT AND VAPORIZE THE LIQUID HYDROCARBON FUEL PRIOR TO INJECTION IN A REGENERATIVELY COOLED SCRAMJET, AS WELL AS AUTO-IGNITION OF THE MIXTURE AT ELEVATED TEA CONCENTRATIONS. IN PHASE 2 WE PROPOSE TO MORE COMPLETELY CHARACTERIZE THE PERFORMANCE CAPABILITY OF THE PHASE 1 SYSTEM USING SEVERAL HYDROCARBON FUELS TO GATHER DATA FOR THE DESIGN AND FABRICATION OF A PALLETIZED SYSTEM. TESTING OF THE PALLETIZED SYSTEM IN A DIRECT CONNECT SCRAMJET RIG WILL THEN BE CONDUCTED TO DEMONSTRATE ENGINE IGNITION CAPABILITY AND TO COMPARE THE SYSTEM TO OTHER IGNITION SYSTEMS UNDER CONSIDERATION FOR SCRAMJET VEHICLES. PACKAGING IN CANDIDATE FLIGHT VEHICLES WILL BE CARRIED OUT USING 3D SOLID MODELING TO PROVIDE GRAVIMETRIC AND VOLUMETRIC INFORMATION AND TO PROVIDE DESIGNS FOR PRACTICAL INTEGRATED, SAFE STORAGE AND DISPENSE ARRANGEMENTS."
"ACME AUTO LEASING LIMITED LIABILITY COMPANY [NORTH HAVEN,CONNECTICUT]",NNC08QA13D,GRC - Glenn Research Center,,OH,'16',2/28/2008,12/31/2013,", Veteran Owned Small Business, Small Business - Veteran Owned","Delivery Order, Other ","293,800","1,783,100","1,783,100",[None Indicated],N/A,N/A,GSA VEHICLE LEASE - Renewal of Lease
"ACME AUTO LEASING LIMITED LIABILITY COMPANY [NORTH HAVEN,CONNECTICUT]",NNH10PR36D,HQ - Headquarters Acquisition Division,,CT,'03',1/28/2010,2/27/2013,", Veteran Owned Small Business, Small Business - Veteran Owned","Delivery Order, Firm Fixed Price","12,504","37,680","37,680",336111,N/A,N/A,AUTO LEASING
"ACME CRYOGENICS, INC. [ALLENTOWN,PENNSYLVANIA]",NNC12QB27P,GRC - Glenn Research Center,Allentown,PA,'15',9/26/2012,11/7/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","23,729","23,729","23,729",332721,N/A,N/A,VALVES
"ACME CRYOGENICS, INC. [ALLENTOWN,PENNSYLVANIA]",NNK11EA47P,KSC - Kennedy Space Flight Center,ORLANDO,FL,'24',5/24/2011,6/24/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",-1,"4,801","4,801",332919,N/A,N/A,VACUUM SEAL-OFF VALVE AND PUMP-OUT VALVE OPERATOR
"ACME CRYOGENICS, INC. [ALLENTOWN,PENNSYLVANIA]",NNK12OR07P,KSC - Kennedy Space Flight Center,Allentown,PA,'15',2/29/2012,3/29/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","9,332","9,332","9,332",332721,N/A,N/A,CRYOGENIC VALVES
"ACOPIAN TECHNICAL COMPANY [EASTON,PENNSYLVANIA]",NNG12PD06P,GSFC - Goddard Space Flight Center,Easton,PA,'15',3/5/2012,4/2/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price","4,730","4,730","4,730",335311,N/A,N/A,"MODEL S16250 POWER SYSTEM - A CUSTOM MULTI-OUTPUT LINEAR POWER SUPPLY.  RACK-MOUNTABLE POWER SUPPLY SYSTEM (19\ WIDE, APPROXIMATELY 25\"" DEEP) WITH VENTILATION ACCESS AT TOP AND BOTTOM."""
"ACORN SERVICES, INC. [NEWTOWN SQUARE,PENNSYLVANIA]",NNC12VC41P,GRC - Glenn Research Center,Newtown Square,PA,'07',4/3/2012,5/3/2012,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Black American Owned Business, Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","4,194","4,194","4,194",722310,N/A,N/A,ACORN CATERING FOR PCD WOORKSHOP AT OAI
"ACORN SERVICES, INC. [NEWTOWN SQUARE,PENNSYLVANIA]",NNC12VF88P,GRC - Glenn Research Center,Newtown Square,PA,'07',7/3/2012,7/3/2012,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Black American Owned Business, Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","4,725","4,725","4,725",722310,N/A,N/A,"ANNUAL FACILITIES&amp;TEST DIRECTORATE AWARDS LUNCHEON, DELIVER TO ANNE KELLY, 216-433-3372, MS 3-15"
"ACORN SERVICES, INC. [NEWTOWN SQUARE,PENNSYLVANIA]",NNC12VH85P,GRC - Glenn Research Center,Cleveland,OH,'10',7/25/2012,7/31/2012,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Black American Owned Business, Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","3,900","3,900","3,900",722310,N/A,N/A,"CODE C APPRECIATION AND RECOGNITION EVENT  BETSY DELACRUZ, 3198"
"ACORN SERVICES, INC. [NEWTOWN SQUARE,PENNSYLVANIA]",NNC12VH93P,GRC - Glenn Research Center,Cleveland,OH,'10',8/14/2012,8/17/2012,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Black American Owned Business, Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","5,200","5,200","5,200",722310,N/A,N/A,"HONOR/AWARDS CATERING  TOM SPICER, 3-2762, MS 15-4"
"ACORN SERVICES, INC. [NEWTOWN SQUARE,PENNSYLVANIA]",NNC12VJ40P,GRC - Glenn Research Center,Cleveland,OH,'10',9/6/2012,9/7/2012,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Black American Owned Business, Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","4,900","4,900","4,900",722310,N/A,N/A,CATERING SERVICES FOR CODE D AWARDS EVENT  GOV POC:JACQUELYN DUDRA 216-433-3779 MS:50-1
"ACOUSTIC TECHNOLOGY INC [BOSTON,MASSACHUSETTS]",NNL08AC17T,LaRC - Langley Research Center,,VA,'01',5/29/2008,3/30/2010,", Small Disadvantaged Business, Small Business - SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price",0,"262,109","262,109",334290,N/A,N/A,Giant Voice Alert System and Maintenace with 4 1-year options for maintenance. 
"ACQUISITION SOLUTIONS INC [CHANTILLY,VIRGINIA]",NNG06AZ16D,GSFC - Goddard Space Flight Center,GREENBELT,MD,'05',9/28/2006,9/30/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","-2,855","192,781","192,781",541611,N/A,N/A,"PROVIDE INFORMATION INFRASTRUCTURE AND TOOLS TO SUPPORT MANAGEMENT, SCIENCE, RESEARCH, AND TECHNOLOGY PROGRAMS FOR ITCD"
"ACROMAG, INCORPORATED [WIXOM,MICHIGAN]",NNC12QA58P,GRC - Glenn Research Center,WIXOM,MI,'11',5/1/2012,6/12/2012,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price","45,653","45,637","45,637",334513,N/A,N/A,PROCESSOR BOARDS
"ACROMAG, INCORPORATED [WIXOM,MICHIGAN]",NNC12VA98P,GRC - Glenn Research Center,,MI,'11',3/2/2012,3/23/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price","21,242","21,242","21,242",334513,N/A,N/A,PROCESS BOARDS
"ACROMAG, INCORPORATED [WIXOM,MICHIGAN]",NNG12LJ31P,GSFC - Goddard Space Flight Center,Wixom,MI,'11',9/10/2012,10/5/2012,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price","4,263","4,263","4,263",334111,N/A,N/A,"IT EQUIPMENT: VME64 6U CARRIER BOARD, WITH GEOGRAPHICAL ADDRESSING, HOLDS FOUR INDUSTRY PACK MODULES (QTY. 2); INDUSTRY PACK ALTERA CYCLONE II MODULE, 24 TTL AND 12 EIA-485 DIFFERENTIAL I/O, PROGRAMMABLE VIA BUS OR JTAG PORT (QTY. 2); 80MM-TRANSITION MODULE FOR AVME9670&AVME9670E, PROVIDES CONNECTION FROM P2&P0 TO FOUR 50-PIN SCSI-2 PORTS (QTY. 2); SHIELDED, ROUND 50-PIN CABLE, SCSI-2 TO FLAT 50-PIN CONNECTOR,  6 FEET. (QTY. 2); AND SHIPPING."
"ACROMAG, INCORPORATED [WIXOM,MICHIGAN]",NNK12EC33P,KSC - Kennedy Space Flight Center,WIXOM,MI,'11',8/23/2012,10/1/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price","29,330","29,295","29,295",334513,N/A,N/A,ACROMAG FPGAS AND ACCESSORIES
"ACTA, INC. [TORRANCE,CALIFORNIA]",NNX11CC62C,NSSC - NASA Shared Services Center,,CA,'43',7/6/2011,7/5/2013,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Definitive Contract, Firm Fixed Price","339,978","599,978","599,978",541712,N/A,N/A,"ACTA AND SANDIA NATIONAL LABORATORIES PROPOSE TO QUANTIFY AND PROPAGATE SUBSTRUCTURE MODELING UNCERTAINTY FOR REDUCED-ORDER SUBSTRUCTURE MODELS TO HIGHER LEVELS OF SYSTEM ASSEMBLY, THEREBY ENABLING PREDICTIVE SIMULATIONS OF ENGINEERING DESIGNS WITH QUANTIFIED MARGINS AND UNCERTAINTIES FOR MODEL-BASED FLIGHT QUALIFICATION OF COMPLETE SPACECRAFT. A CRITICAL PART OF THIS PROCESS IS THE ACCURATE MODELING OF NONLINEAR COMPONENTS AND INTERFACE STRUCTURES, STRUCTURES THAT CONNECT MAJOR SUBSTRUCTURES, AND THE QUANTIFICATION OF THEIR UNCERTAINTIES. BY DEVELOPING UNCERTAINTY MODELS FOR REDUCED ORDER MODELS OF SPECIFIC SUBSTRUCTURES, NASA WILL BE ABLE TO QUANTIFY MARGINS AND UNCERTAINTIES FOR STRUCTURAL SYSTEMS OUTSIDE THE DOMAIN OF MODEL VALIDATION TESTS."
"ACTEL CORPORATION [MOUNTAIN VIEW,CALIFORNIA]",NNL12AQ04P,LaRC - Langley Research Center,Mountain View,CA,'14',3/29/2012,7/6/2012,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","682,940","682,940","682,940",334413,N/A,N/A,FIELD PROGRAMMABLE GATE ARRAYS (FPGA)
"ACTIVE SIGNAL TECHNOLOGIES INC [LINTHICUM HEIGHTS,MARYLAND]",NNC11CA10C,GRC - Glenn Research Center,LINTHICUM HEIGHTS,MD,'02',2/18/2011,5/30/2013,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Firm Fixed Price","88,402","183,304","183,304",541712,N/A,N/A,"BUILD AND TEST A HIGH-FREQUENCY, HIGH-TEMPERATURE VALVE THAT CAN BE USED TO MODULATE FUEL FLOW, WITH FLOW NUMBERS (N) OF 3-5 AND AUTHORITY UP TO 1 KHZ. THIS BANDWIDTH REPRESENTS A SIGNIFICANT ADVANCE OVER THE STATE OF THE ART AND WOULD ENABLE ACTIVE COMBUSTION CONTROL.  THE SPECIFIC STEPS REQUIRED TO MEET THE GOAL ARE:  1. FINALIZE THE MECHANICAL DESIGN OF THE VALVE/ACTUATOR TO PERFORM OVER FLOW NUMBERS 3-5 WITH POTENTIAL EXTENSION TO N=8; 2. BUILD A VALVE/ACTUATOR CAPABLE OF MEETING THESE SPECS AND TEST IT AGAINST A DUMMY LOAD; 3. MODIFY THE SYSTEM DESIGN AS REQUIRED BASED ON THE INITIAL TESTING; 4. FABRICATE AN ENHANCED ACTUATOR AND MEASURE ITS PERFORMANCE IN A TEST STAND WITH A DUMMY LOAD REPRESENTATIVE OF THE HIGH FREQUENCY VALVE; 5. DEMONSTRATE THAT THE ASSEMBLED ACTUATOR-VALVE HAS THE CAPABILITY TO MEET THE FLOW AND BANDWIDTH REQUIREMENTS THROUGH OPEN-LOOP TESTING IN ACTIVE SIGNAL S HYDRAULIC TEST STAND; AND 6. DELIVER THE SYSTEM TO NASA FOR TESTING IN THEIR EMPIRICAL COMBUSTION INSTABILITY CONTROLRIG."
"ACUMEN PM, LLC [AUSTIN,TEXAS]",NNH10PR43P,HQ - Headquarters Acquisition Division,,TX,'21',2/26/2010,2/25/2013,", Small Business ONLY - For Profit Organization, Partnership Or Limited Liability Partnership","Purchase Order, Firm Fixed Price","3,000","21,000","21,000",[None Indicated],N/A,N/A,"FIVE ACUMEN FUSE (TM) NAMED USERS LICENSES, INCLUDES FIRST YEAR MAINTENANCE."
"ACUMEN PM, LLC [AUSTIN,TEXAS]",NNK12MA99P,KSC - Kennedy Space Flight Center,,TX,'25',8/1/2012,7/31/2014,", Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","Purchase Order, Firm Fixed Price","91,576","104,952","104,952",511210,NNK12441451Q,"Gloria McIntosh, 321-867-1270, gloria.a.mcintosh@nasa.gov","IGF::OT::IGF \OTHER FUNCTIONS\"" ACUMEN SOFTWARE LICENSES, MAINTENANCE AND TRAINING."""
"ACUMEN PM, LLC [AUSTIN,TEXAS]",NNL12AE88P,LaRC - Langley Research Center,Austin,TX,'21',8/7/2012,8/12/2013,", Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","Purchase Order, Firm Fixed Price","6,100","6,100","6,100",511210,N/A,N/A,ACUMEN FUSE LICENSE AND MAINTENANCE
