Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ADVANCED INTEGRATION GROUP, INC. [MCKEES ROCKS,PENNSYLVANIA]",NNC11VF27P,GRC - Glenn Research Center,McKees Rocks,PA,'18',7/22/2011,9/2/2011,", Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Manufacturer Of Goods, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Subchapter S Corporation, Women Owned","Purchase Order, Firm Fixed Price","5,529","5,529","5,529",335999,N/A,N/A,MULTIFUNCTION DAQ DEVICES&FRONT MOUNT SMB TERMINAL
"ADVANCED INTEGRATION GROUP, INC. [MCKEES ROCKS,PENNSYLVANIA]",NNG09AZ22C,GSFC - Goddard Space Flight Center,GREENBELT,MD,'05',5/29/2009,5/28/2014,", Small Disadvantaged Business, Woman Owned Small Business, Small Business - DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Manufacturer Of Goods, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Subchapter S Corporation, Women Owned","Purchase Order, Firm Fixed Price","41,304","341,738","345,388",811219,N/A,N/A,CALIBRATION AND REPAIR OF STEAM BOILERS
"ADVANCED INTEGRATION GROUP, INC. [MCKEES ROCKS,PENNSYLVANIA]",NNG11AZ07P,GSFC - Goddard Space Flight Center,,MD,'05',5/31/2011,5/31/2015,", Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Manufacturer Of Goods, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Subchapter S Corporation, Women Owned","Purchase Order, Firm Fixed Price","670,724","3,962,257","3,982,943",541330,N/A,N/A,"Construction Quality Assurance&Coordination Services.  The Quality Assurance (QA) services required under this contract include but are not limited to quality assurance, inspection, documentation, document control, coordination of construction with Center operations and construction contractors, review of design drawings, specifications, and shop submittals associated with the work, and safety monitoring."
"ADVANCED INTEGRATION, LLC [COLUMBUS,OHIO]",NNC11VI40P,GRC - Glenn Research Center,Columbus,OH,'12',8/9/2011,9/19/2011,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","4,926","4,926","4,926",334419,N/A,N/A,COMPACT DAQ CHASSIS
"ADVANCED INTEGRATION, LLC [COLUMBUS,OHIO]",NNC11VJ98P,GRC - Glenn Research Center,Columbus,OH,'12',9/27/2011,11/4/2011,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","5,529","5,529","5,529",334419,N/A,N/A,MULTIFUNCTION DAQ DEVICE&FRONT MOUNT SMB TERMINAL
"ADVANCED INTEGRATION, LLC [COLUMBUS,OHIO]",NNC11VK43P,GRC - Glenn Research Center,Columbus,OH,'12',9/29/2011,11/11/2011,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","12,251","12,251","12,251",334419,N/A,N/A,Digital Acquisition System
"ADVANCED INTEGRATION, LLC [COLUMBUS,OHIO]",NNJ11HD14P,JSC - Johnson Space Flight Center,,OH,'12',8/29/2011,9/19/2011,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","5,717","5,717","5,717",334519,N/A,N/A,Purchase National Instrument hardware modules
"ADVANCED INTEGRATION, LLC [COLUMBUS,OHIO]",NNJ11HE03P,JSC - Johnson Space Flight Center,,OH,'12',9/8/2011,9/30/2011,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","59,597","59,597","59,597",423430,NNJ11403346Q,"Wendy Crisman, 281-244-6459, wendy.s.crisman@nasa.gov",VARIOUS NATIONAL INSTRUMENTS PARTS
"ADVANCED INTEGRATION, LLC [COLUMBUS,OHIO]",NNK11OM28P,KSC - Kennedy Space Flight Center,Columbus,OH,'12',9/2/2011,9/15/2012,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","4,317","4,317","4,317",423430,NNK11400247Q,N/A,NATIONAL INSTRUMENTS LABVIEW SOFTWARE LICENSE SEAT
"ADVANCED MAGNET LAB, INC. [PALM BAY,FLORIDA]",NNX11AI20A,NSSC - NASA Shared Services Center,PALM BAY,FL,'08',6/8/2011,11/16/2017,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",Cooperative Agreement,"150,000","1,486,708","1,486,708",[None Indicated],N/A,N/A,"The next generations of aircrafts will have to meet stringent requirements in terms of emissions, efficiency and noise. While high bypass ratio turbofans brought significant improvements to aircraft propulsion, the future will require the use of a different propulsion technology. Turbo-electric propulsion shows great potential to address all the N+3 objectives through the use of electrically driven fans allowing for distributed propulsion. Turbofans are replaced in this approach by ducted fans driven by high power density electric motors. The electrical power is generated by a gas turbine coupled to a high speed, high power density generator. However, the turbo-electric propulsion concept relies on the availability of electric machines with power densities (kW/m3) and specific power (kW/kg) far larger than that of conventional electric machines. Fully superconducting rotating machines have the potential to match the requirements of turbo-electric propulsion and present enabling technology for this application. Superconducting machines require operation at cryogenic temperature that can be achieved by using closed-cycle cryocoolers or liquid cryogen flow such as liquid hydrogen (LH2) that could also be used as energy carrier for propulsion. The development of turbo-electric propulsion for aircrafts requires accurate sizing of superconducting machines and performing the pertinent trade-off analysis to determine the optimum materials and operating temperature. NASA is currently using sizing models for superconducting machines developed by Dr. and his colleagues. These models were developed as part of the NASA URETI on Aeropropulsion Power and Technology (UAPT) and at the Advanced Magnet Lab (AML). The existing models are based on analytical modeling of electric machines published by Miller and Hughes and estimates of the mass of the different components of the machines assuming a given active length. Important AC loss calculations in this model are based on experimental data available in the literature AC losses in superconducting stators are very challenging to estimate as the rotating field from the rotor is phase shifted relative to the phase current which depends on the angular stator position. Furthermore, the magnitude of the applied field is not uniformly distributed, and the armature reaction tends to demagnetize the machine impacting the AC losses. While the outstanding potential of the turbo-electric propulsion has been successfully demonstrated through a few projects, higher fidelity models are needed to perform a more accurate assessment at the system level. AML proposes to develop the next generation of sizing model based on a complete 3D analysis of superconducting machines using semi-analytical methods to calculate the magnetic flux density distribution including all components of the machine. The model will include all relevant areas of design including electromagnetics, thermodynamics and mechanics. Based on semi-analytical methods, the model will enable rapid calculations as needed for system optimization. The model to be developed will be fully validated, first numerically using Finite Element Analysis (FEA) and finally experimentally using a superconducting machine developed at AML. Some aspects of fully superconducting machines including the AC losses and the fault behavior have not been sufficiently studied in the past to build reliable models. We therefore propose to focus the experimental validation on those important aspects: The proposed physics-based model will allow to design and optimize aircrafts based on turbo-electric propulsion, which is the first step towards the development of the next generation of more efficient aircrafts with reduced toxic emissions and noise pollution. Such aircrafts would also allow take-off and landing during the night in cities and would dramatically reduce the cost of operation and maintenance."
"ADVANCED MANAGEMENT SOLUTIONS, INC. [YUCAIPA,CALIFORNIA]",NNK10EB65P,KSC - Kennedy Space Flight Center,,CA,'41',9/27/2010,9/27/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"3,990","3,990",541511,N/A,N/A,TWO AMS REALTIME PROJECTS.
"ADVANCED MANAGEMENT SOLUTIONS, INC. [YUCAIPA,CALIFORNIA]",NNK11MA64P,KSC - Kennedy Space Flight Center,,CA,'41',5/23/2011,5/30/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","7,980","7,980","7,980",511210,N/A,N/A,AMS Realtime Project
"ADVANCED MARINE SYSTEMS [FULLERTON,CALIFORNIA]",NNX09AF37G,NSSC - NASA Shared Services Center,,CA,'40',5/1/2009,2/28/2013,"Non-Profit Institutions - Nonprofit Organization, Sole Proprietorship",Grant,"77,900","228,900","228,900",[None Indicated],N/A,N/A,"OCEAN CIRCULATION STUDY BASED ON ANALYSIS OF SATELLITE GEOMAGNETIC DATA: THE LAST SEVERAL YEARS HAVE SEEN AN EXPLOSION OF INTEREST (MOSTLY IN EUROPE) IN POTENTIAL USE OF SATELLITE MAGNETOMETRY FOR STUDY OF LARGE-SCALE OCEAN CIRCULATION.  OUR 2005 GLOBAL NUMERICAL MODEL OF THE OCEAN-INDUCED MAGNETIC FIELD (GLAZMAN, GOLUBEV; 2005) HAS DEMONSTRATED THAT THE OCEAN SIGNAL AT SEA SURFACE (ATTAINING 120 NT) IS ALMOST TWO ORDERS OF MAGNITUDE GREATER THAN PREVIOUSLY PREDICTED. AT SATELLITE ALTITUDE THE MAGNITUDES OF THE MAGNETIC FIELD REACH 6 NT WHICH IS ALSO MUCH LARGER THAN IN PREVIOUS STUDIES. GIVEN THE 0.1 NT SENSITIVITY OF PRESENT (SCALAR) MAGNETOMETERS, DETECTION OF OCEAN CURRENTS BY SUCH A REMOTE SENSING TECHNIQUE PRESENTS A HIGHLY ATTRACTIVE POSSIBILITY, ESPECIALLY IN THE ABSENCE OF ALTERNATIVE CONCEPTS.  A STATISTICAL APPROACH DEVELOPED IN (GOLUBEV, ZLOTNICKI; 2008) ALLOWED TO EXTRACT THE OCEAN-INDUCED MAGNETIC SIGNAL FROM HISTORICAL AEROMAGNETIC SURVEY DATA (PROJECT MAGNET; 1951-1994) AND RECONSTRUCT THE PICTURE OF THE OCEAN CIRCULATION IN MID LATITUDES.  THESE STUDIES PROVIDE A SOLID FOUNDATION FOR A NEW RESEARCH PHASE IN THE FIELD. NOW WE ARE PROPOSING THE PROJECT THAT WILL MOVE US TOWARD SATELLITE APPLICATIONS.  THE MAIN OBJECTIVES OF THE PROPOSED STUDY ARE: 1) TO DEVELOP A FILTERING TECHNIQUE FOR EXTRACTING THE OCEAN MAGNETIC FIELD SIGNAL FROM EXISTING SATELLITE OBSERVATIONS. 2) USING MULTI-YEAR OBSERVATIONS FROM THE CHAMP MISSION, TO APPLY THESE NEW TECHNIQUES TO OBTAIN THE OCEAN CURRENTS WATER TRANSPORT AND TO STUDY OCEAN CIRCULATION VARIABILITY (FOCUSING ON THE AREA OF THE ANTARCTIC CIRCUMPOLAR CURRENT). 3) TO VALIDATE THE RESULTS BY COMPARING THEM WITH DATA FROM INDEPENDENT SOURCES (MAGNITUDE ESTIMATES BASED ON IN SITU MEASUREMENTS AND OCEAN CIRCULATION MODELS DATA). OUR LONG-TERM GOAL IS TO DEVELOP A NOVEL POWERFUL REMOTE SENSING TECHNIQUE FOR DETECTION OF OCEAN CURRENTS FROM SATELLITE ORBIT."
"ADVANCED MATERIALS TECH INC [TAMPA,FLORIDA]",NNX09CB46C,NSSC - NASA Shared Services Center,,FL,'09',9/30/2009,3/31/2012,", Small Business Innovative Research, Small Business - For Profit Organization, Subchapter S Corporation","Definitive Contract, Firm Fixed Price","205,000","599,997","599,997",541712,N/A,N/A,"ADVANCED MATERIALS TECHNOLOGY, INC RESPONDS TO THE NASA SOLICITATION TOPIC X9 ENTITLED \PROPULSION AND PROPELLANT STORAGE\"" UNDER SUBTOPIC X9.01, \""LONG TERM CRYOGENIC PROPELLANT STORAGE, MANAGEMENT, AND ACQUISITION\"". THE PROPOSED PHASE II PROGRAM WILL FOCUS ON DEVELOPING NEW MULTIFUNCTIONAL INSULATION MATERIALS THAT WILL IMPACT CRYOGENIC SYSTEMS FOR SPACE TRANSPORTATION ORBIT TRANSFER VEHICLES, SPACE POWER SYSTEMS, SPACEPORTS, SPACESUITS, LUNAR HABITATION SYSTEMS, ROBOTICS, AND IN SITU PROPELLANT SYSTEMS. THESE INNOVATIVE MATERIALS WILL BE CAPABLE OF RETAINING STRUCTURAL INTEGRITY WHILE ACCOMMODATING LARGE OPERATING TEMPERATURES RANGING FROM CRYOGENIC TO ELEVATED TEMPERATURES CONDITIONS. THESE ADVANCED MATERIALS CAN BE INCORPORATED INTO THERMAL PROTECTION SYSTEMS (TPS), REDUCING THE AMOUNT OF TPS AND ITS STRUCTURE. WE WILL CONTINUE TO USE THE TECHNICAL APPROACHES THAT HAVE SHOWN TREMENDOUS POTENTIAL DURING THE SUCCESSFUL PHASE I EFFORT. OUR KEY APPROACH WILL BE BASED ON THE DEVELOPMENT, FABRICATION, AND CHARACTERIZATION OF ORGANIC-INORGANIC NANOCOMPOSITE FOAMS. IN THE PHASE I PROGRAM, WE SUCCESSFULLY DEMONSTRATED THE FEASIBILITY OF FABRICATION OF THESE NEW FOAMS WITH SIGNIFICANTLY IMPROVED MECHANICAL PROPERTIES. OUR RESULTS CONFIRMED THAT THE PROPOSED TECHNOLOGY HAVE HIGH POTENTIAL IN DEVELOPING STRONG, LIGHTWEIGHT, CRYOGENIC INSULATION MATERIALS. THE PROPOSED EFFORT WILL FURTHER ENHANCE AND OPTIMIZE THE NOVEL FOAMS, SCALE UP THE OPTIMIZED MATERIALS, AND CULMINATE IN THE FABRICATION OF PROTOTYPE MATERIALS TO DEMONSTRATE THE READINESS AND MATURITY OF OUR TECHNIQUES."""
"ADVANCED MATERIALS TECH INC [TAMPA,FLORIDA]",NNX11CB58C,NSSC - NASA Shared Services Center,TAMPA,FL,'14',6/14/2011,6/30/2013,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Definitive Contract, Firm Fixed Price","244,511","600,000","600,000",541712,N/A,N/A,"ADVANCED MATERIALS TECHNOLOGY, INC (AMTI) RESPONDS TO THE NASA SBIR SOLICITATION X8 \SPACE CRYOGENIC SYSTEMS\"" UNDER SUBTOPIC X8.01, \""CRYOGENIC FLUID TRANSFER AND HANDLING\"". THE PROPOSED PHASE II SBIR PROGRAM IS AIMED AT DEVELOPING NEW CRYOGENIC INSULATIONS FOR PASSIVE THERMAL CONTROL, RESULTING IN ZERO BOIL-OFF STORAGE OF CRYOGENS. THE PASSIVE THERMAL CONTROL WILL SERVE TO LIMIT THE HEAT LEAK INTO THE CRYOGENIC STORAGE SYSTEM. THE PROPOSED TECHNOLOGY IS EXPECTED TO INCREASE RELIABILITY, INCREASE CRYOGENIC SYSTEM PERFORMANCE, AND IS CAPABLE OF BEING MADE FLIGHT QUALIFIED FOR THE FLIGHT SYSTEMS AND TO MEET EXPLORATION SYSTEMS MISSION REQUIREMENTS. WE WILL CONTINUE TO USE THE TECHNICAL APPROACHES THAT HAVE SHOWN TREMENDOUS POTENTIAL DURING THE SUCCESSFUL PHASE I EFFORT. OUR KEY APPROACH WILL BE BASED ON THE DEVELOPMENT, FABRICATION, AND CHARACTERIZATION OF ORGANIC-INORGANIC HYBRID NANOCOMPOSITE MICROFOAMS. IN THE PHASE I PROGRAM, WE SUCCESSFULLY DEMONSTRATED THE FEASIBILITY OF FABRICATION OF THESE NEW FOAMS WITH SIGNIFICANTLY IMPROVED MORPHOLOGY AND THERMO-MECHANICAL PROPERTIES. THE PROPOSED APPROACH WILL UTILIZE ENVIRONMENTALLY FRIENDLY BLOWING AGENTS. THE CLOSED CELL STRUCTURE OF THESE NOVEL FOAMS WILL PREVENT THE OCCURRENCE OF CRYOPUMPING. THE PROPOSED EFFORT WILL FURTHER ENHANCE AND OPTIMIZE THE NOVEL MICROFOAMS, SCALE UP THE OPTIMIZED MATERIALS, AND CULMINATE IN THE FABRICATION OF PROTOTYPE MATERIALS TO DEMONSTRATE THE READINESS AND MATURITY OF OUR TECHNIQUES."""
"ADVANCED MATERIALS TECH INC [TAMPA,FLORIDA]",NNX11CG44P,NSSC - NASA Shared Services Center,,FL,'09',2/17/2011,9/29/2011,", Small Business Innovative Research, Small Business - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","99,999","99,999","99,999",541712,SBIR11PH01,N/A,"ADVANCED MATERIALS TECHNOLOGY, INC (AMTI) RESPONDS TO THE NASA SOLICITATION X10 \CRYOGENIC PROPELLANT STORAGE AND TRANSFER\"" UNDER SUBTOPIC X.01 \""CRYOGENIC FLUID MANAGEMENT TECHNOLOGIES\"". NASA IS SEEKING FOR TECHNOLOGIES IN ADVANCED CRYOGENIC FLUID STORAGE AND TRANSFER TO REDUCE LAUNCH OPERATION COSTS BY PROVIDING HIGHER EFFICIENCY, LOWER MAINTENANCE AND LONGER LIFE WHILE IMPROVING SAFETY AND MINIMIZING CONSUMABLE LOSSES. TO ADDRESS THE NASA NEEDS, WE PROPOSE TO DEVELOP NOVEL, SPRAYABLE, FIRE RESISTANT, COMPOSITE COATING FOR INSULATION OF ADVANCED CRYOGENIC FLUID STORAGE SYSTEMS. THE NOVEL INSULATIONS WILL OFFER AFFORDABLE COST, HIGH STRENGTH AND FLEXIBILITY, HIGH THERMAL STABILITY, EXCELLENT DURABILITY, AND EASY PROCESSABILITY THROUGH SPRAYING TECHNIQUE, WHICH WILL RESULT IN IMPROVED EFFICIENCY AND RELIABILITY OF THE CRYOGENIC SYSTEMS. ONCE THE FEASIBILITY OF FABRICATION OF LIGHTWEIGHT CRYOGENIC INSULATING MATERIALS BY THE PROPOSED TECHNOLOGY IS DEMONSTRATED IN PHASE I, WE SHALL SCALE-UP THIS TECHNOLOGY IN A PHASE II PROGRAM TO MEET THE NASA''S REQUIREMENTS."""
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNC10VA37P,GRC - Glenn Research Center,,TN,'03',2/3/2010,1/31/2012,"Other Than Small Business - For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"40,992","40,992",334519,N/A,N/A,SERVICE MAINTENANCE AGREEMENT ON  ORTEC GAMMA SPECTROSCOPY SYSTEM
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNC10VE40P,GRC - Glenn Research Center,OAK RIDGE,TN,'03',3/10/2010,4/16/2010,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","-2,917","7,663","7,663",334519,N/A,N/A,EQUIPMENT REPAIR/DIAGNOSIS/CALIBRATION
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNG10RD65P,GSFC - Goddard Space Flight Center,Oak Ridge,TN,'03',8/19/2010,10/15/2010,"Other Than Small Business - For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"9,696","9,696",331419,N/A,N/A,"Model 416A Gate & Delay generato, Model 584 Constant-Fraction Discriminato, Mode 474 Timing Filter Amplifier."
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNG11HM00P,GSFC - Goddard Space Flight Center,Oak Ridge,TN,'03',10/26/2010,12/7/2010,"Other Than Small Business - For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","41,240","41,240","41,240",334516,N/A,N/A,DSP Dual Phase Lock-in Amplifier
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNG11LF52P,GSFC - Goddard Space Flight Center,Oak Ridge,TN,'03',9/23/2011,11/30/2011,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","9,997","9,997","9,997",334413,N/A,N/A,SERIES DEP  SIL SUR BAR
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNG11LI34P,GSFC - Goddard Space Flight Center,Oak Ridge,TN,'03',9/28/2011,4/30/2012,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","60,399","60,399","60,399",331492,N/A,N/A,X-RAY ANALYZER SYSTEM
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNG11RF56P,GSFC - Goddard Space Flight Center,Oak Ridge,TN,'03',11/4/2010,12/4/2010,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","12,371","12,371","12,371",331419,N/A,N/A,"DUAL 16K INPUT(ASPEC-927), TOOLKIT(A11-B32), QUAD 1-KV(MODEL 710)"
"ADVANCED MECHANICAL TECHNOLOGY, INC. [WATERTOWN,MASSACHUSETTS]",NNX09CB66C,NSSC - NASA Shared Services Center,,MA,'07',6/18/2009,6/1/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Firm Fixed Price","242,760","599,660","599,660",541712,N/A,N/A,"FUTURE LUNAR AND PLANETARY EXPLORATIONS WILL REQUIRE THE STORAGE OF CRYOGENIC PROPELLANTS, PARTICULARLY LIQUID OXYGEN (LOX) AND LIQUID HYDROGEN (LH2), IN LOW EARTH ORBIT (LEO) FOR PERIODS OF TIME RANGING FROM DAYS TO MONTHS, AND POSSIBLY LONGER. LEO IS A RELATIVELY WARM THERMAL ENVIRONMENT AND WITHOUT CAREFUL THERMAL MANAGEMENT, SIGNIFICANT QUANTITIES OF STORED LIQUID CRYOGENS CAN BE LOST DUE TO BOIL-OFF. THIS REQUIRES THAT LARGER VOLUMES OF CRYOGENIC FUELS MUST BE LAUNCHED INTO ORBIT SO THAT SUFFICIENT QUANTITIES ARE AVAILABLE TO SATISFY THE MISSION PROPULSION REQUIREMENTS. IT HAS BEEN SHOWN THAT ACTIVE COOLING USING SPACE CRYOCOOLERS HAS THE POTENTIAL TO RESULT IN ZERO BOIL-OFF (ZBO) OF STORED CRYOGENS. THE LAUNCH-MASS SAVINGS USING ACTIVE COOLING EXCEEDS THAT OF PASSIVE COOLING OF LOX FOR MISSION DURATIONS IN LEO OF LESS THAN 1 WEEK. THE SAVINGS ADVANTAGE OF ACTIVE COOLING FOR LH2 BEGINS AFTER ABOUT 2 MONTHS IN LEO. THE PROPOSER IS DEVELOPING A MODIFIED COLLINS CRYOCOOLER THAT OFFERS THE POTENTIAL FOR HIGHER EFFICIENCY COOLING WITH BETTER SYSTEM INTEGRATION FOR ZBO STORAGE THAN CAN BE PROVIDED BY STIRLING OR PULSE-TUBE TYPE CRYOCOOLERS."
"ADVANCED MEDICAL ELECTRONICS CORPORATION [MAPLE GROVE,MINNESOTA]",NNX11CF91P,NSSC - NASA Shared Services Center,,MN,'03',2/17/2011,8/17/2011,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","100,000","100,000","100,000",541712,SBIR11PH01,N/A,"THIS SBIR WILL DEVELOP AND DEMONSTRATE ACOUSTIC SENSOR TECHNOLOGY ENABLING REAL-TIME, REMOTELY PERFORMED MEASURING AND MONITORING OF SOUND PRESSURE LEVELS AND NOISE EXPOSURE LEVELS IN LONG-DURATION SPACE VEHICLES. THE ACOUSTIC SENSOR TECHNOLOGY DEVELOPED WILL ENABLE A NETWORK OF CONTINUOUSLY MONITORED, REAL-TIME ACOUSTIC SENSORS PROVIDING SOUND PRESSURE LEVEL INFORMATION AS A FUNCTION OF FREQUENCY AND/OR TIME AT MULTIPLE LOCATIONS FOR THE CURRENT INTERNATIONAL SPACE STATION (ISS) AND FUTURE LONG DURATION SPACEFLIGHT MISSIONS. THE PHASE I WILL SHOW THE FEASIBILITY FOR THE PHASE II TO DEVELOP THE SOFTWARE AND HARDWARE OF AN ACOUSTIC MONITOR TO A TRL 6 LEVEL. IN PHASE II A DEMONSTRATION UNIT AND IT SOFTWARE PACKAGE WILL BE DELIVERED TO NASA FOR THEIR TESTING. A PHASE II DEMONSTRATION WILL BE DONE IN JSC ACOUSTICS AND NOISE CONTROL LAB (ANCL) SO THAT TESTING CAN BE PERFORMED IN THE ISS ACOUSTIC MOCKUP."
"ADVANCED MICRO INSTRUMENTS, INC. [HUNTINGTON BEACH,CALIFORNIA]",NNJ11HB97P,JSC - Johnson Space Flight Center,Huntington Beach,CA,'46',3/28/2011,4/1/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","6,975","6,975","6,975",334513,N/A,N/A,OXYGEN SENSORS
"ADVANCED MICROWAVE, INC. [SUNNYVALE,CALIFORNIA]",NNC10VK93P,GRC - Glenn Research Center,Sunnyvale,CA,'14',9/16/2010,11/12/2010,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"4,930","4,930",334419,N/A,N/A,Amplifer
"ADVANCED MICROWAVE, INC. [SUNNYVALE,CALIFORNIA]",NNC11VI93P,GRC - Glenn Research Center,Sunnyvale,CA,'14',9/16/2011,12/9/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","17,175","17,175","17,175",334419,N/A,N/A,Amplifier
"ADVANCED OPTICAL SYSTEMS INCORPORATED [HUNTSVILLE,ALABAMA]",NNM06AB31C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',9/18/2006,3/17/2011,", Veteran Owned Small Business, Small Business - Veteran Owned","Definitive Contract, Firm Fixed Price",0,"1,749,963","1,749,963",541330,N/A,N/A,"NEW NSSTC CONTRACT, ENGINEERING SERVICES"
