Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"AMERICAN FILING SYSTEMS, INC [BAKERSFIELD,CALIFORNIA]",NND09AB67P,AFRC - Armstrong Flight Research Center,Edwards,CA,'22',3/25/2009,3/31/2009,", Woman Owned Small Business, Small Business - For Profit Organization, Service Provider, Women Owned","Purchase Order, Firm Fixed Price","3,450","3,450","3,450",811212,N/A,N/A,SAP Purchase Requisition: 4200281747 Lektriever Service on 5 machines till 12/31/2009
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG05HP40P,GSFC - Goddard Space Flight Center,WASHINGTON,DC,'00',5/13/2005,5/27/2005,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","-3,284",0,0,[None Indicated],N/A,N/A,JGR-PLANETS: REPRINTS #2003JE002209 AND JGR-PLANETS: REPRINTS #2003JE002116.
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG05HS03P,GSFC - Goddard Space Flight Center,WASHINGTON,DC,'00',2/7/2005,2/18/2005,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","-4,950",0,0,[None Indicated],N/A,N/A,REPRINTS
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG05HS41P,GSFC - Goddard Space Flight Center,WASHINGTON,DC,'00',3/24/2005,4/1/2005,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","-4,331",0,0,[None Indicated],N/A,N/A,REPRINTS
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG07HC66P,GSFC - Goddard Space Flight Center,,DC,'00',3/21/2007,4/19/2007,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",-54,"3,446","3,446",511120,N/A,N/A,AGU Levy 2006JC007811 Second Generation Algorithm for Retrieving Aerosol Properties
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09EE41P,GSFC - Goddard Space Flight Center,Washington,DC,'00',8/21/2009,9/20/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","3,416","3,416","3,416",541360,N/A,N/A,Publication fees for article 2008JE003288
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09EG67P,GSFC - Goddard Space Flight Center,Washington,DC,'00',2/23/2009,3/27/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","3,193","3,193","3,193",541360,N/A,N/A,Publication Reprints Paper
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09EG84P,GSFC - Goddard Space Flight Center,Washington,DC,'00',5/4/2009,6/5/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","3,559","3,559","3,559",541360,N/A,N/A,Journal Reprints
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09EL27P,GSFC - Goddard Space Flight Center,Washington,DC,'00',2/27/2009,3/30/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","4,138","4,138","4,138",541360,N/A,N/A,AGU Payment of Publication for paper 2008GL0367337 and 2008gl0366747
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09HK87P,GSFC - Goddard Space Flight Center,Washington,DC,'00',1/16/2009,2/2/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","11,150","11,150","11,150",541360,N/A,N/A,Publication Charges.
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09HL05P,GSFC - Goddard Space Flight Center,Washington,DC,'00',2/23/2009,3/20/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","4,030","4,030","4,030",541360,N/A,N/A,Paper Charges
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09HQ01P,GSFC - Goddard Space Flight Center,Washington,DC,'00',4/23/2009,6/24/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","3,765","3,765","3,765",[None Indicated],N/A,N/A,PUBLICATION CHARGES
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09HQ13P,GSFC - Goddard Space Flight Center,Washington,DC,'00',6/12/2009,7/12/2009,"Non-Profit Institutions - International Organization, Nonprofit Organization","Purchase Order, Firm Fixed Price","4,312","4,312","4,312",[None Indicated],N/A,N/A,PAGE CHARGES
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG09HQ19P,GSFC - Goddard Space Flight Center,Washington,DC,'00',7/1/2009,8/1/2009,"Non-Profit Institutions - International Organization, Nonprofit Organization","Purchase Order, Firm Fixed Price","4,065","4,065","4,065",[None Indicated],N/A,N/A,PUBLICATION FEES FOT TOM ECK PAPER NUMBER
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNJ09HA36P,JSC - Johnson Space Flight Center,Washington,DC,'00',10/29/2008,10/31/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","11,579","11,579","11,579",541360,N/A,N/A,Article Publication Fees
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNL08AH04P,LaRC - Langley Research Center,Washington,DC,'00',8/22/2008,12/31/2008,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"7,792","7,792",541360,N/A,N/A,SAP Purchase Requisition: 4200258752 PUBLICATION CHARGES
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNL08AI92P,LaRC - Langley Research Center,Washington,DC,'00',9/18/2008,1/31/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"3,047","3,047",511120,N/A,N/A,JOURNAL PUBLICATION
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNM06AE03P,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',8/4/2006,9/6/2006,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,698,698,[None Indicated],N/A,N/A,REPRINTS
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNM06AE83P,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',9/11/2006,2/22/2007,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,910,910,[None Indicated],N/A,N/A,REPRINTS
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNM07AB37P,MSFC - Marshall Space Flight Center,WASHINGTON,DC,'00',2/8/2007,3/5/2007,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"13,210","13,210",511120,N/A,N/A,"JOURNALS, DUES"
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNM07AE94P,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',9/24/2007,10/10/2007,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"13,393","13,393",511120,N/A,N/A,RENEW AGU ONLINE SUBSCRIPTIONS 01/01/2008 - 12/31/2008
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNM09AA26P,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',11/19/2008,12/10/2008,"Non-Profit Institutions - International Organization, Nonprofit Organization","Purchase Order, Firm Fixed Price","14,435","14,435","14,435",541360,N/A,N/A,RENEW ONLINE SUBSCRIPTIONS
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNM09AB05P,MSFC - Marshall Space Flight Center,WASHINGTON,DC,'00',1/7/2009,7/6/2009,"Non-Profit Institutions - International Organization, Nonprofit Organization","Purchase Order, Firm Fixed Price","4,790","4,790","4,790",541360,N/A,N/A,"PAGE AND COLOR FIGURE CHARGES FOR PUBLICATIONS OF ARTICLE 2008JA013494 ENTITLED \CRUCIAL ROLE OF RING CURRENT H+ IN ELECTROMAGNETIC ION CYCLOTRON WAVE DISPERSION RELATION: RESULTS FROM GLOBAL SIMULATIONS\""."""
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNM09AB12P,MSFC - Marshall Space Flight Center,WASHINGTON,DC,'00',2/9/2009,7/1/2009,"Non-Profit Institutions - International Organization, Nonprofit Organization","Purchase Order, Firm Fixed Price","5,357","5,357","5,357",541360,N/A,N/A,"PAGE CHARGES AND PUBLICATION FEES ASSOCIATED WITH A JOURNAL ARTICLE, MANUSCRIPT NO.:2008JA013597 ENTITLED \SELF-CONSISTENT MODEL OF MAGNETOSPHERIC ELECTRIC FIELD, RING CURRENT, PLASMASPHERE, AND ELECTROMAGNETIC ION CYCLOTRON WAVES: INITIAL RESULTS\"""""
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNM09AB45P,MSFC - Marshall Space Flight Center,WASHINGTON,DC,'00',4/1/2009,5/6/2009,"Non-Profit Institutions - International Organization, Nonprofit Organization","Purchase Order, Firm Fixed Price","3,008","3,008","3,008",541360,N/A,N/A,"PUBLICATION/PAGE CHARGES FOR PAPER ENTITLED \QUIESCENT CURRENT SHEETS IN THE SOLAR WIND AND ORGINS OF SLOW WIND\"" BY STEVEN T SUEES"""
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNX06AC94G,NSSC - NASA Shared Services Center,,DC,'00',8/30/2006,10/15/2011,Non-Profit Institutions - Nonprofit Organization,Grant,"107,917","754,717","754,717",[None Indicated],N/A,N/A,Enhancing NASA's Land-Cover Land-Use Change Products and Services through Global Obervation of the Forest and Land Cover Dynamics-GOLD's Regional Networks
"AMERICAN GEOPHYSICAL UNION [WASHINGTON,DISTRICT OF COLUMBIA]",NNX08AY87G,NSSC - NASA Shared Services Center,,DC,'00',9/16/2008,5/6/2010,Non-Profit Institutions - Nonprofit Organization,Grant,0,"17,900","17,900",[None Indicated],N/A,N/A,AGU CHAPMAN CONFERENCE ON ORGANIC MATTER FLUORESCENCE Fluorescence spectroscopy is one of the most sensitive of analytical techniques. Its application is widespread across diverse scientific subjects and disciplines. Over the past 20 years progress in medical physics and biomedical science research has driven substantive technological and methodological advancements in fluorescence based applications. These developments have ensured that fluorescence spectroscopy is now widely utilized in the water sciences. Presently there are a number of active research groups worldwide that are using fluorescence techniques for the investigation of aquatic systems. Such groups represent a diverse user community including scientists / engineers / and policy makers from across a wide range of private and public sectors involved in the monitoring and management of fresh / potable / ground / marine / and waste waters. However advancement of use of fluorescence more broadly by the water science community is hampered a lack of a forum at which the fluorescence community regularly convenes. This has hindered the advancement of knowledge in both water science and fluorescence spectroscopy. This Chapman Conference will address these gaps by bringing groups within this diverse community together to participate in knowledge exchange and knowledge transfer. The overall objective of this conference is to provide a first-ever forum for bringing this diverse group together to discuss community practices for sampling / measurement / and data analysis of fluorescence substances in water. This conference will specifically address the following science questions: a) Learning from different disciplines: inter calibration / standards / and sample handling b) How do environmental factors influence organic matter fluorescence? c) What are the best methodologies for handling large fluorescence datasets? d) What's next? Future directions and novel applications.
"AMERICAN GEOPHYSICAL UNION (AGU)INC [WASHINGTON,DISTRICT OF COLUMBIA]",NNG04HG73P,GSFC - Goddard Space Flight Center,WASHINGTON,DC,'00',7/1/2004,7/30/2004,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","-3,382",0,0,[None Indicated],N/A,N/A,PAGE CHARGES
"AMERICAN GEOPHYSICAL UNION (AGU)INC [WASHINGTON,DISTRICT OF COLUMBIA]",NNG04HG88P,GSFC - Goddard Space Flight Center,WASHINGTON,DC,'00',9/7/2004,10/7/2004,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","-3,772",0,0,[None Indicated],N/A,N/A,PUBLICATION CHARGES
"AMERICAN GEOPHYSICAL UNION (AGU)INC [WASHINGTON,DISTRICT OF COLUMBIA]",NNG04HR70P,GSFC - Goddard Space Flight Center,WASHINGTON,DC,'00',6/23/2004,7/16/2004,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",-195,"3,106","3,106",[None Indicated],N/A,N/A,REPRINTS
"AMERICAN GNC CORPORATION [SIMI VALLEY,CALIFORNIA]",NNX09CC99P,NSSC - NASA Shared Services Center,SIMI VALLEY,CA,'24',1/13/2009,7/22/2009,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Self Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price","99,985","99,985","99,985",541712,N/A,N/A,"THE EARLY LUNAR NETWORK COMMUNICATIONS INVOLVES THE USE OF A VARIETY OF COMMUNICATION CHANNELS AND NETWORKS SUCH AS IEEE 802.16, KA-BAND AND S-BAND SATELLITE DATA-LINKS. THE SOPHISTICATED ENVIRONMENT CASTS A MAJOR CHALLENGE TO PROVIDE A RELIABLE NETWORK COMMUNICATIONS SUPPORTING THE PERFORMANCE OF LUNAR MISSIONS. IN ADDITION, THE DELIVERY OF A HIGHER QUALITY OF SERVICE (QOS) IS NOT ONLY STIFLED BY THE NETWORK SEGMENTATION BUT ALSO GREATLY INFLUENCED BY THE POTENTIAL DATA-LINK DISRUPTION. AGNC PROPOSES THE RECONFIGURABLE ROBUST ROUTING FOR MOBILE OUTREACH NETWORK (R3MOON) IMPLEMENTED ON ITS EXISTING SERVICE ORIENTED P2P MIDDLEWARE. BY ADOPTING EFFECTIVE CROSS-LAYERED NETWORK MANAGEMENT STRATEGIES AND ROUTING ALGORITHMS IN THE UNDERLYING MIDDLEWARE, R3MOON GREATLY MITIGATES MANY NETWORK CONCERNS AND TRANSFORMS THE LUNAR COMMUNICATIONS FROM THE MAINTENANCE OF LOWER LEVEL DATA-LINK TO THE PERFORMANCE OF HIGHER LEVEL APPLICATIONS.PHASE I IS DEVOTED TO THE R3MOON DESIGN VALIDATION AND EARLY PROTOTYPE. PHASE II WILL RESULT IN DEVELOPMENT OF A FULLY FUNCTIONAL PROTOTYPE."
"AMERICAN GNC CORPORATION [SIMI VALLEY,CALIFORNIA]",NNX09CF48P,NSSC - NASA Shared Services Center,Simi Valley,CA,'24',1/15/2009,7/22/2009,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Architecture And Engineering, Asian Pacific American Owned Business, For Profit Organization, Manufacturer Of Goods, Minority Owned, Research And Development, Self Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price","99,987","99,987","99,987",541712,N/A,N/A,"Distributed Rocket Engine Testing Health Monitoring System  The on-ground and Distributed Rocket Engine Testing Health Monitoring System (DiRETHMS) provides a system architecture and software tools for performing diagnostics and prognostics for supporting NASA's Integrated System Health Management (ISHM) capability for rocket engine testing and ground operations. DiRETHMS architecture consists of a hierarchical, modular, scalable, and flexible system structure for performing ISHM. A core version of the system will be demonstrated during the Phase I effort by performing diagnostics of auxiliary components in rocket engines. The building blocks of the DiRETHMS are: (a) Advanced Embedded Smart Sensors (AESS); (b) Health Monitoring Nodes (HMN), (c) Health Manager Unit (HMaU), and (d) Application Server with Man Machine Interface Man Machine Interface (AS-MMI). DiRETHMS architecture will provide a logic organization for embedding diagnostics at the following levels: (1) smart sensors based on UNCU; ( (3) Robust monitoring/diagnosis subsystem; and (4) system level Prognosis. The significant innovations of this project are: (1) Capability to provide the user with an integrated awareness about the condition of every element in the system, (2) Very flexible architecture of smart sensors that comply with state of the art standards for easy integration and customization, (3) System configuration for support root-cause analysis, and (4) Object-Oriented Bayesian Network for Uncertain Inference."
"AMERICAN GNC CORPORATION [SIMI VALLEY,CALIFORNIA]",NNX09CF81P,NSSC - NASA Shared Services Center,Simi Valley,CA,'24',1/21/2009,1/21/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Self Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price","99,986","99,986","99,986",541712,N/A,N/A,"Health and Maintenance Status Determination and Predictive Fault Diagnosis System  The objective of this project is to demonstrate intelligent health and maintenance status determination and predictive fault diagnosis techniques for NASA rocket engines under online and offline conditions from either on-board or maintenance, test and analytic data. AGNC proposes a Health and Maintenance Status Determination and Predictive Fault Diagnosis System (HMSD/PFDS). The fuzzy qualitative model for model-based residual generation and the rule-based evaluation of residuals using neural-fuzzy combination are defined. Intelligent data fusion strategies for health and maintenance determination and predictive fault diagnosis are developed for rocket engine systems/subsystems. The goal is to ensure safety, cost reduction, graceful degradation and re-optimization in the case of failures, malfunctions and damages. Kalman filter based and rule based evaluation of residuals using neural-fuzzy combination are developed. The use of fuzzy qualitative models takes into account the uncertainties associated with behavior descriptions and incorporates available expert failure symptom knowledge to recognize the particular failure features. Actual or simulated rocket engine sensed or derived data are utilized to evaluate the effectiveness of the health and maintenance determination and fault prognosis approaches for NASA platforms. Phase I is devoted to the HMSD/PFDS design and simulation. Phase II will result in development of a functional prototype."
"AMERICAN HELICOPTER SOCIETY INTERNATIONAL [ALEXANDRIA,VIRGINIA]",NNA09DB71P,ARC - Ames Research Center,Alexandria,VA,'08',5/28/2009,6/29/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","9,290","9,290","9,290",813910,N/A,N/A,AHS Conference Registration 
"AMERICAN HISTORICAL ASSOCIATION [WASHINGTON,DISTRICT OF COLUMBIA]",NNG06GB28G,GSFC - Goddard Space Flight Center,,DC,'00',12/6/2005,11/30/2011,Non-Profit Institutions - Nonprofit Organization,Grant,"25,000","150,000","150,000",[None Indicated],N/A,N/A,NASA FELLOWSHIP IN AEROSPACE
"AMERICAN INDIAN HIGHER EDUCATION CONSORTIUM [ALEXANDRIA,VIRGINIA]",NNG04GP21A,GSFC - Goddard Space Flight Center,,VA,'08',8/24/2004,2/14/2011,Non-Profit Institutions - Nonprofit Organization,Cooperative Agreement,"1,443,000","6,148,417","6,148,417",[None Indicated],N/A,N/A,BUILDING BRIDGES TO EXCELLENCE IN MATHEMATICS SCIENCE AND TECHNOLOGY
"AMERICAN INDIAN SCIENCE & ENGINEERING SOCIETY [ALBUQUERQUE,NEW MEXICO]",NNH09PU18P,HQ - Headquarters Acquisition Division,Albuquerque,NM,'01',9/2/2009,11/6/2009,"Non-Profit Institutions - Nonprofit Organization, Service Provider","Purchase Order, Firm Fixed Price","6,800","6,800","6,800",813920,N/A,N/A,AISES Conference
"AMERICAN INDIAN SCIENCE &amp; ENGINEERING SOCIETY [ALBUQUERQUE,NEW MEXICO]",NNX09AO69G,NSSC - NASA Shared Services Center,,NM,'01',8/24/2009,7/31/2011,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",Grant,"50,508","99,968","99,968",[None Indicated],N/A,N/A,"AMERICAN INDIAN SCIENCE & ENGINEERING SOCIETY Internship Program for Post Secondary Students Summary: The American Indian Science and Engineering Society (IIAISES) seeks to continue a partnership with the NASA-Glenn Research Center (IINASA-GRC""), and the NASA-Goddard Space Flight Center (IINASA-GSFCII) to conduct a 10-week Internship Program for Post-Secondary Students (IPSS). The purpose of the program will be to provide students with applied work experience opportunities to gain relevant skills and knowledge, to promote graduate education, prepare for the transition to the workplace, to explore career options, to develop professional networks and to develop an increased awareness of the role of NASA facilities in science, engineering, and other related technical fields. The IPSS program funded by NASA-GSFC will enable the placement of AISES students during Summer 2009. Benefits to NASA will include fostering human resource diversity within their organization and creation of opportunities to recruit participating students into NASA's workforce and related research initiatives. The broader impact of the IPSS is its role within a comprehensive educational program at AISES that offers career preparation and academic, financial, and cultural support to students that will ultimately increase the number of American Indian and Alaska Native scientists, engineers, and researchers. For summer 2009, the target participants will be American Indian/Alaska Native college students selected from among the 170 AISES college chapters across the United States and AISES'' approximately 2000 individual student members. AISES believes that a quality program begins with a small number of students whose experiences may be closely monitored and analyzed to determine whether the program meets the stated program objectives. The internship will be structured to expose the students to a professional workplace that is versed in science and engineering content and applications which will expand the students professional and academic horizons. The IPSS proposed model elements are: 1) providing a practical venue for applying related academic study within the workplace, 2) developing a cadre of skills necessary within the workplace including communication skills, project management, research techniques, and 3) creating an environment conducive to fostering mentoring relationships between students and NASA professionals."""
"AMERICAN INDIAN SCIENCE AND ENGINEERING SOCIETY FOUNDATION [ALBUQUERQUE,NEW MEXICO]",NNX07AM90G,NSSC - NASA Shared Services Center,,NM,'01',7/10/2007,4/28/2010,"Educational - Educational Institution, Nonprofit Organization",Grant,0,"84,916","84,916",[None Indicated],N/A,N/A,"AISES INTERSHIP PORGRAM FOR POST SECONDARY STUDENTS  The American Indian Science and Engineering Society (AISES"") seeks to continue a partnership with the NASA-Exploration Systems Mission Directorate (""NASA-ESMD""), the NASA-Glenn Research Center (""NASA-GRC""), and the NASA-Goddard Space Flight Center (""NASA-GSFC"") to conduct a 10-week Internship Program for Post-Secondary Students (IPSS). The purpose of the program will be to provide students with applied work experience opportunities to gain relevant skills and knowledge, to promote graduate education, prepare for the transition to the workplace, to explore career options, to develop professional networks and to develop an increased awareness of the role of NASA facilities in science, engineering, and other related technical fields. The IPSS program funded by NASA-GSFC will enable the placement of AIS ES students during Summer 2007."""
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NND07AC28P,AFRC - Armstrong Flight Research Center,Edwards,CA,'22',8/2/2007,10/31/2008,"Educational - Educational Institution, Nonprofit Organization","Purchase Order, Combination ",0,"13,868","13,868",813920,N/A,N/A,SAP Purchase Requisition: 4200211959 Magazines and publications
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NND08AF32P,AFRC - Armstrong Flight Research Center,Edwards,CA,'22',9/19/2008,9/19/2009,"Non-Profit Institutions - Nonprofit Organization, Service Provider","Purchase Order, Firm Fixed Price",0,"6,748","6,748",813920,N/A,N/A,SAP Purchase Requisition: 4200265972 Online Prints
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NNH08PQ94P,HQ - Headquarters Acquisition Division,RESTON,VA,'11',9/25/2008,9/25/2018,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"600,607","600,607",813920,N/A,N/A,AIAA ELECTRONIC JOURNAL AND PAPER ARCHIVES
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NNJ08HA34P,JSC - Johnson Space Flight Center,Las Cruces,NM,'02',7/1/2008,6/30/2009,"Non-Profit Institutions - Nonprofit Organization, Service Provider","Purchase Order, Firm Fixed Price",0,"15,000","15,000",813920,N/A,N/A,The contractor shall host regular meetings and draft process standards using ANSI - accredited procedures in accordance with the attached Statement of Work (SOW).
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NNJ08JC26P,JSC - Johnson Space Flight Center,,VA,'08',2/7/2008,12/31/2010,"Educational - Educational Institution, Nonprofit Organization","Purchase Order, Firm Fixed Price","4,475","22,610","22,610",511120,N/A,N/A,"Renewal of online subscriptions forthe following. Journal of Spacecraft and Rockets, Journal of Aircraft, Journal of Aerospace Computing, Information and Communication, AIAA Meeting Papers 2008 online, AIAA Journal, The Journal of Guidance, Control and Dynamics"
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NNJ09JB16P,JSC - Johnson Space Flight Center,,VA,'08',11/12/2008,12/31/2011,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","6,953","22,462","22,462",813920,N/A,N/A,RENEWAL OF ONLINE SUBSCRIPTIONS- AIAA MEETING PAPERS
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NNL08AI63P,LaRC - Langley Research Center,Reston,VA,'08',9/9/2008,1/8/2009,"Non-Profit Institutions - Nonprofit Organization, Service Provider","Purchase Order, Firm Fixed Price",0,"14,000","14,000",813920,N/A,N/A,EXHIBIT SPACE AT 47TH AIAA AEROSPACE SCIENCES MEETING
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NNL09AA73P,LaRC - Langley Research Center,Reston,VA,'08',12/31/2008,1/31/2009,"Non-Profit Institutions - Nonprofit Organization, Service Provider","Purchase Order, Firm Fixed Price","3,438","3,438","3,438",511120,N/A,N/A,JOURNAL
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS [RESTON,VIRGINIA]",NNX08AA32P,NSSC - NASA Shared Services Center,Stennis Space Center,MS,'04',8/27/2008,12/31/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"34,358","34,358",813920,N/A,N/A,"PR #4200256057-American Institute of Aeronautics and Astronautics AIAA Online Papers 2008 for HQ and SSC, 2009 for HQ, SSC, and DFRC. POP Jan 1, 2008 - Dec 31, 2009."
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS, INC. [RESTON,VIRGINIA]",NND09AC30P,AFRC - Armstrong Flight Research Center,Reston,VA,'08',4/29/2009,12/31/2009,"Non-Profit Institutions - Nonprofit Organization, Service Provider","Purchase Order, Firm Fixed Price","7,128","7,128","7,128",511120,N/A,N/A,ONLINE JOURNAL RENEWAL FOR 2009
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS, INC. [RESTON,VIRGINIA]",NNG09LG14P,GSFC - Goddard Space Flight Center,Reston,VA,'08',9/28/2009,4/30/2010,"Non-Profit Institutions - Nonprofit Organization, Service Provider","Purchase Order, Firm Fixed Price","7,400","7,400","7,400",813920,N/A,N/A,Booth Rental for Space Ops Conference
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS, INC. [RESTON,VIRGINIA]",NNL09AG41P,LaRC - Langley Research Center,Reston,VA,'08',9/29/2009,1/7/2010,"Non-Profit Institutions - Nonprofit Organization, Service Provider","Purchase Order, Firm Fixed Price","14,000","14,000","14,000",813920,N/A,N/A,47th AIAA Aerospace Sciences Meeting 
"AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS, INC. [RESTON,VIRGINIA]",NNM06AA85T,MSFC - Marshall Space Flight Center,,VA,'08',5/2/2006,1/31/2011,"Educational - Educational Institution, Nonprofit Organization","Delivery Order, Firm Fixed Price","755,501","3,983,521","3,983,521",541611,N/A,N/A,PROVIDE CONSULTING AND FACILITATION SERVICES IN SUPPORT OF SECRETARIAT TO CCSDS (SOLE SOURCE AWARD)
"AMERICAN INSTITUTE OF PHYSICS INCORPORATED [MELVILLE,NEW YORK]",NNG09EE49P,GSFC - Goddard Space Flight Center,Melville,NY,'02',9/2/2009,10/1/2009,"Non-Profit Institutions - Manufacturer Of Goods, Nonprofit Organization","Purchase Order, Firm Fixed Price","10,000","10,000","10,000",511120,N/A,N/A,Publication of proceedings of the X-ray Astronomy Conference.
