Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"GENERAL ELECTRIC COMPANY (9340) [CINCINNATI,OHIO]",NNJ06JC05P,JSC - Johnson Space Flight Center,,OH,'01',12/22/2005,12/31/2006,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","152,856","152,856","152,856",541330,N/A,N/A,General Electric Aircraft Technical REP Services
"GENERAL ELECTRIC COMPANY (9340) [NEWARK,DELAWARE]",NNM06AF06P,MSFC - Marshall Space Flight Center,NEWARK,DE,'00',9/27/2006,12/20/2006,Other Than Small Business - [No Vendor Indicators Found],Purchase Order,"23,403","23,403","23,403",[None Indicated],N/A,N/A,C/SIC PLATE
"GENERAL ELECTRIC COMPANY INC [CINCINNATI,OHIO]",LERC0200102DNAS301112,GRC - Glenn Research Center,CINCINNATI,OH,'01',2/27/2001,6/30/2010,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Fixed Fee","973,055","4,643,763","22,191,867",336412,N/A,N/A,ADVANCED PROPULSION TECHNOLOGY
"GENERAL ELECTRIC COMPANY INC [CINCINNATI,OHIO]",LERC0200109DNAS301135,GRC - Glenn Research Center,CINCINNATI,OH,'02',9/15/2001,3/1/2013,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Incentive Fee","5,716,724","72,556,133","135,903,365",541710,N/A,N/A,"REVOLUTIONARY AEROSPACE ENGINE RESEARCH.  THE OBJECTIVE OF THIS TASK ORDER CONTRACT IS TO DEVELOP, DEMONSTRATE AND VERIFY ADVANCED PROPULSION SYSTEM TECHNOLOGIES AS PART OF NASA''S ON-GOING, LONG-TERM AEROSPACE RESEARCH PROGRAM ADDRESSING A WIDE VARIETY OF PROPULSION ISSUES.  APPLICATIONS INCLUDE AIRBREATHING ENGINE TECHNOLOGY, PULSE DETONATION ENGINE TECHNOLOGY, PROPULSION/AIRFRAME INTEGRATION, COMBINED CYCLE PROPULSION SYSTEMS, DESIGN TOOL DEVELOPMENT AND REUSABLE LAUNCH VEHICLE (RLV) CROSS-CUTTING TECHNOLOGIES.  THE CONTRACT SHALL FURNISH ALL PERSONNEL, FACILITIES, EQUIPMENT, MATERIAL, SUPPLIES AND SERVICES EXCEPT AS MAY BE EXPRESSLY SET FORTH IN THE CONTRACT AGREEMENT AS GOVERNMENT FURNISHED PROPERTY, AND OTHERWISE DO ALL THINGS NECESSARY TO, OR INCIDENT TO, PERFORMING AND PROVIDING THE WORK EFFORTS SET FORTH IN THE FOLLOWING DISCIPLINE AREAS.  CONTRACT SCOPE INCLUDES ANALYTICAL AND EXPERIMENTAL INVESTIGATIONS COVERING A WIDE VARIETY OF PROPULSION AND POWER SYSTEMS, COMPONENTS, AND SUB-COMPONENTS HAVING EITHER COMMERCIAL OR MILITARY AEROSPACE APPLICATION.  WORK WILL BE ACCOMPLISHED IN RESPONSE TO A SERIES OF COMPLETION TASKS TO BE ISSUED IN THE FOLLOWING TECHNOLOGY DISCIPLINES BY THE GOVERNMENT DURING THE PERIOD OF PERFORMANCE.  DISCIPLINE 1:  AIRBREATHING ENGINE TECHNOLOGY.  DISCIPLINE 2:  PULSE DETONATION ENGINE (PDE) TECHNOLOGY.  DISCIPLINE 3: TURBINE-BASED COOMBINED CYCLE (TBCC) PROPULSION SYSTEMS.  DISCIPLINE 4:  DESIGN TOOLS."
"GENERAL KINETICS LIMITED LIABILITY COMPANY [LAKE FOREST,CALIFORNIA]",NNS04AA21C,SSC - Stennis Space Center,Lake Forest,CA,'48',1/16/2004,1/15/2006,", Small Business Innovative Research, Small Business - Small Business, Very Small Business","Definitive Contract, Firm Fixed Price",0,"59,109","59,109",541710,N/A,N/A,MULTI USE NON INTRUSIVE FLOW CHARACTERIZATION SYSTEM (FCS)
"GENERAL MACHINERY COMPANY INCORPORATED [BIRMINGHAM,ALABAMA]",NNM06AD72P,MSFC - Marshall Space Flight Center,MADISON,AL,'05',7/6/2006,8/15/2006,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","21,724","21,724","21,724",[None Indicated],N/A,N/A,PURCHASE AND INSTALLATION OF 0 CECO FILTER ELEMENTS
"GENERAL MECHANICAL CORPORATION [DAYTONA BEACH,FLORIDA]",KSC00200108DNAS1001050,KSC - Kennedy Space Flight Center,,FL,'NA',8/15/2001,7/15/2006,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price",0,0,0,233310,N/A,N/A,
"GENERAL MECHANICAL CORPORATION [DAYTONA BEACH,FLORIDA]",NNK04ED16D,KSC - Kennedy Space Flight Center,,FL,'24',7/14/2004,4/15/2006,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price","58,386","1,715,953","1,715,953",[None Indicated],N/A,N/A,Source Evaluation Facility
"GENERAL MECHANICAL CORPORATION [DAYTONA BEACH,FLORIDA]",NNK05EB21D,KSC - Kennedy Space Flight Center,,FL,'24',3/16/2005,11/18/2005,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","22,397","531,648","531,648",[None Indicated],N/A,N/A,MLp& LES modular restroom construction
"GENERAL MICRO SYSTEMS INC [RANCHO CUCAMONGA,CALIFORNIA]",NND05AC75P,AFRC - Armstrong Flight Research Center,EDWARDS,CA,'22',8/4/2005,11/2/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"2,522","2,522",334111,N/A,N/A,QUAD SERIAL COMMUNICATION PMC MODULE
"GENERAL PHYSICS CORPORATION [ELKRIDGE,MARYLAND]",NNC06VM54P,GRC - Glenn Research Center,Elkridge,MD,'03',9/28/2006,12/31/2006,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","7,678","7,678","7,678",[None Indicated],N/A,N/A,"Radiographic inspection of vessel, Ultrasonic Inspection of Nozzles"
"GENERAL PRODUCTS LIMITED LIABILITY COMPANY [BROWNSBORO,ALABAMA]",NAS902034,JSC - Johnson Space Flight Center,HOUSTON,TX,'22',2/4/2002,3/1/2005,", Woman Owned Small Business, Small Business - Women Owned","Definitive Contract, Firm Fixed Price","-4,468","113,326","113,326",331221,N/A,N/A,FRANGIBLE NUTS/MARGIN TEST NUTS
"GENERAL SCIENCES CORP [BELTSVILLE,MARYLAND]",GSFC0200006DNAS500174,GSFC - Goddard Space Flight Center,,MD,'NA',6/15/2000,12/31/2005,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost No Fee",0,"389,375","389,775",[None Indicated],N/A,N/A,
"GENERAL SERVICES ADMINISTRATION [San Francisco,CALIFORNIA]",A61941D,ARC - Ames Research Center,MOUNTAIN VIEW,CA,'14',6/13/2000,11/2/2005,Government - Federal Government,Intragovernmental,"-5,480","29,520","29,520",[None Indicated],N/A,N/A,FUNDING FOR CROWS LANDING DISPOSAL SERVICES
"GENERAL SERVICES ADMINISTRATION [KANSAS CITY,MISSOURI]",NNJ04JE88I,JSC - Johnson Space Flight Center,Kansas City,MO,'05',4/1/2004,3/31/2009,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"30,575","30,575",[None Indicated],N/A,N/A,NAMIS - GSA LOGISTICS SUPPORT SERVICES FOR AIRCRAFT SPARES
"GENERAL SERVICES ADMINISTRATION GREATER SOUTHWEST FINANCE CENTER (7BC) [FORT WORTH,TEXAS]",NNS06AA62I,SSC - Stennis Space Center,Stennis Space Center,MS,'04',11/7/2005,8/31/2006,Government - Federal Government,Intragovernmental,"65,000","65,000","65,000",[None Indicated],N/A,N/A,FFP-INTERAGENCY AGREEMENT
"GENERAL STANDARDS CORP [HUNTSVILLE,ALABAMA]",NNL05AG57P,LaRC - Langley Research Center,HUNTSVILLE,AL,'05',7/29/2005,10/24/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price",0,"15,980","15,980",[None Indicated],N/A,N/A,COMMUNICATION DEVICES
"GENESIS ENGINEERING SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG04CB20B,GSFC - Goddard Space Flight Center,LANHAM,MD,'05',11/18/2004,7/31/2009,", Small Disadvantaged Business, Small Business - Black American Owned Business, Minority Owned, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Purchase Order, Cost Plus Fixed Fee","144,700","2,855,318","2,855,318",334419,N/A,N/A,NIRCAM AND JWST ENGINEERING SERVICES
"GENESIS ENGINEERING SOLUTIONS, [LANHAM,MARYLAND]",GSFC0200211CS67140GGS23F0345K,GSFC - Goddard Space Flight Center,,MD,'NA',11/15/2002,9/30/2006,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price","1,237,247","2,931,714","2,931,714",541330,N/A,N/A,
"GENESIS ENGINEERING SOLUTIONS, [LANHAM,MARYLAND]",NNG05EC92D,GSFC - Goddard Space Flight Center,,MD,'05',4/1/2005,3/31/2006,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","120,000","220,000","220,000",541330,N/A,N/A,GROUND SYSTEMS SUPPORT
"GENESIS ENGINEERING SOLUTIONS, [LANHAM,MARYLAND]",NNG05ED92D,GSFC - Goddard Space Flight Center,,MD,'05',6/10/2005,12/31/2006,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price",0,"50,860","50,860",541330,N/A,N/A,HUBBLE SPACE TELESCOPE (HST) EXHIBIT ENGINEERING SUPPORT
"GENESIS ENGINEERING SOLUTIONS, [LANHAM,MARYLAND]",NNG07FA00D,GSFC - Goddard Space Flight Center,,MD,'05',9/28/2006,9/30/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","225,000","639,250","639,250",541330,N/A,N/A,Solar Dynamics Observatory (SDO) Engineering Services
"GENESIS FILTRATION INCORPORATED [RANCHO CUCAMONGA,CALIFORNIA]",NNJ06HG88P,JSC - Johnson Space Flight Center,Rancho Cucamonga,CA,'26',8/24/2006,9/11/2006,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","1,000","1,000","1,000",[None Indicated],N/A,N/A,flare filters genesis part
"GENEXPRESS INFORMATICS INCORPORATED [AUSTIN,TEXAS]",NNJ06HI36C,JSC - Johnson Space Flight Center,,TX,'31',12/2/2005,10/31/2008,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price","85,187","384,571","384,571",541710,N/A,N/A,SBIR Phase II: RESEARCH PROJECT- COMPACT TRANSCRANIAL DOPPLER (TCD) FOR BIOASTRONAUTICS RESEARCH
"GENEXPRESS INFORMATICS INCORPORATED [AUSTIN,TEXAS]",NNJ06JA25C,JSC - Johnson Space Flight Center,,TX,'31',12/2/2005,12/1/2007,", Small Business Innovative Research, Small Business - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","210,000","210,000","210,000",541710,N/A,N/A,SBIR Phase II: COMPACT TRANSCRANIAL DOPPLER (TCD) FOR BIOASTRONAUTICS RESEARCH
"GENOMIC SOLUTIONS INCORPORATED [ANN ARBOR,MICHIGAN]",NNA06CA12P,ARC - Ames Research Center,MOUNTAIN VIEW,CA,'14',4/5/2006,4/19/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","15,607","15,607","15,607",334516,N/A,N/A,"PURCHASE OF DNA SHEARING DEVICE FOR NASA AMES RESEARCH CENTER, CODE SL."
"GENSYM CORPORATION [BURLINGTON,MASSACHUSETTS]",NNS06AC10D,SSC - Stennis Space Center,BURLINGTON,MA,'06',9/26/2006,1/15/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","26,025","25,387","25,387",[None Indicated],N/A,N/A,G2 SUBJECT MATTER EXPERT
"GENSYM CORPORATION [BURLINGTON,MASSACHUSETTS]",NNS06AC19D,SSC - Stennis Space Center,Stennis Space Center,MS,'04',9/26/2006,11/25/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","36,319","36,319","36,319",[None Indicated],N/A,N/A,optegrity software
"GENTEK INCORPORATED [TAMPA,FLORIDA]",NNK06MC44P,KSC - Kennedy Space Flight Center,,FL,'09',9/25/2006,12/29/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","48,162","48,666","48,666",334519,N/A,N/A,DC power supplies
"GENTEX CORPORATION [DERRY,NEW HAMPSHIRE]",NNK05MC54P,KSC - Kennedy Space Flight Center,Derry,NH,'01',8/22/2005,12/8/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"131,116","131,116",334290,N/A,N/A,noise cancellation system
"GENTRY AGENCY THE [NOVATO,CALIFORNIA]",NNJ05JJ64P,JSC - Johnson Space Flight Center,Houston,TX,'22',9/13/2005,10/27/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price",0,"5,500","5,500",[None Indicated],N/A,N/A,
"GENVAC AEROSPACE CORP [CLEVELAND,OHIO]",NNG04CA22C,GSFC - Goddard Space Flight Center,,OH,'14',12/4/2003,4/30/2007,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price",0,"599,895","599,895",333314,REF#SBIR 2002,N/A,DIAMOND-BASED SUB MILIMETER BACKWARD WAVE.
"GEOCONTROL SYSTEMS INCORPORATED [HOUSTON,TEXAS]",NAS903006,JSC - Johnson Space Flight Center,HOUSTON,TX,'18',12/30/2002,1/31/2008,"SBA Certified HUBZone, Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Definitive Contract, Time and Materials",0,"3,348,710","3,500,000",541512,N/A,N/A,REAL TIME SYSTEMS DEVELOPMENT&INTEGRATION
"GEOCONTROL SYSTEMS INCORPORATED [HOUSTON,TEXAS]",NNG06DA08C,GSFC - Goddard Space Flight Center,FAIRMONT,WV,'01',3/6/2006,2/29/2012,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Definitive Contract, Cost Plus Fixed Fee","236,745","3,565,147","3,652,294",541511,N/A,N/A,the contractor will facilitate and support continued improvement of the IV&V tools lab that exists within the IV&V facility.
"GEOCONTROL SYSTEMS INCORPORATED [HOUSTON,TEXAS]",NNG06LG00P,GSFC - Goddard Space Flight Center,Fairmont,WV,'01',5/4/2006,5/30/2006,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, Small Business, Small Disadvantaged Business, Women Owned","Purchase Order, Firm Fixed Price","23,067","23,067","23,067",[None Indicated],N/A,N/A,Q&A O&M FOR TOOLS LAB LOCATION: NASA IV&V
"GEOCONTROL SYSTEMS INCORPORATED [HOUSTON,TEXAS]",NNJ04JA65B,JSC - Johnson Space Flight Center,[N/A for IDVs],,'NA',4/19/2004,[None Indicated],"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Indefinite Delivery Contract, Fixed Price Award Fee","1,431,759","9,395,523",0,323115,9BJ2Z750318O,N/A,PRINTING & MAIL SUPPORT SERVICES (PAMSS)
"GEOCONTROL SYSTEMS INCORPORATED [HOUSTON,TEXAS]",NNJ05JG31Z,JSC - Johnson Space Flight Center,[N/A for IDVs],,'NA',6/1/2005,[None Indicated],"SBA Certified HUBZone, Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Blanket Purchase Agreement (BPA), Firm Fixed Price","43,260","88,508",0,541990,N/A,N/A,TEMPORARY SECRETARIAL SERVICES
"GEODETIC SERVICES INCORPORATED [MELBOURNE,FLORIDA]",NNG06LN15P,GSFC - Goddard Space Flight Center,Melbourne,FL,'15',9/28/2006,10/30/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","14,000","14,000","14,000",334519,N/A,N/A,"V-STARS / S8 INCLUDES INCA3 CAMERA, AUTOBAR, PCMICAL CARD, 2 BATTERIES, CHARGER, RING STROBE, AND SETUP"
"GEODETICS SERVICES INCORPORATED [MELBOURNE,FLORIDA]",NNC06QA07P,GRC - Glenn Research Center,Melbourne,FL,'15',11/8/2005,3/10/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","159,600","159,600","159,600",334519,N/A,N/A,DIGITAL PHOTOGRAMMETRY SYSTEM
"GEOFF HAINES STILES PRODUCTIONS [MORRISTOWN,NEW JERSEY]",NNG05GN55G,GSFC - Goddard Space Flight Center,Rumson,NJ,'12',8/8/2005,8/14/2006,", Small Disadvantaged Business, Woman Owned Small Business, Small Business - Minority Owned, Small Business, Women Owned",Grant,0,"99,986","99,986",[None Indicated],N/A,N/A,PEOPLE'S PLANET
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",NNG04HK02I,GSFC - Goddard Space Flight Center,,SD,'NA',10/1/2003,3/31/2007,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"1,368,803","1,368,803",[None Indicated],N/A,N/A,LANDSAT DATA CONTINUITY MISSION
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",NNG04HK29I,GSFC - Goddard Space Flight Center,Sioux Falls,SD,'00',4/8/2004,4/30/2007,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"67,000","67,000",[None Indicated],N/A,N/A,MAPPING SURFACE DETERMINATION @ HIGHER ACCURACY
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",NNG04HK40I,GSFC - Goddard Space Flight Center,,SD,'00',6/1/2004,6/1/2006,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"840,000","840,000",[None Indicated],N/A,N/A,EXTENDED OPERATIONS OF THE EARTH OBSERVING - 1 MISSION
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",NNG05HL08I,GSFC - Goddard Space Flight Center,Sioux Falls,SD,'00',1/18/2005,11/30/2007,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"10,000","10,000",[None Indicated],N/A,N/A,Satellite Imagery
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",NNH04AB44I,HQ - Headquarters Acquisition Division,,SD,'00',5/24/2004,5/31/2006,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"400,000","400,000",[None Indicated],N/A,N/A,The Influence of Historical and Projected Land Use
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",NNS06AA60I,SSC - Stennis Space Center,Sioux Falls,SD,'00',6/23/2006,6/22/2007,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,"322,725","322,725","322,725",[None Indicated],N/A,N/A,INTEGRATING NASA EARTH SCIENCE RESULTS INTO MALARIA EARTH WARNING PRODUCTS
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",NNS06AB02I,SSC - Stennis Space Center,,SD,'00',1/30/2006,8/31/2006,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,"10,622","10,622","10,622",[None Indicated],N/A,N/A,PROVIDE GENEARL AVIATION COMMUNITY A TECHNICAL SOLUTION TO CAUSE AND EFFECT INDICATORS FOR MANY AIRCRAFT ACCIDENTSBTHAT OCCUR IN ALASKA
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",S44794X,GSFC - Goddard Space Flight Center,,SD,'00',2/13/2001,2/12/2007,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"100,000","100,000",[None Indicated],N/A,N/A,landsat-7 images
"GEOLOGICAL SURVEY UNITED STATES DEPT OF [SIOUX FALLS,SOUTH DAKOTA]",S72503X,GSFC - Goddard Space Flight Center,,SD,'00',4/15/2003,4/10/2007,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"540,000","540,000",[None Indicated],N/A,N/A,"(ESTO) STUDIES, ANALYSIS, AND ENGINEERING SUPPORT"
"GEOLOGICAL SURVEY UNITED STATES DEPT OF (5695) [DENVER,COLORADO]",NNH04AA62I,HQ - Headquarters Acquisition Division,,CO,'01',2/17/2004,2/28/2006,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"78,297","78,297",[None Indicated],N/A,N/A,"USING REMOTE SENSING TO UNDERSTAND THE CONSEQUENCE S OF CLIMATE, SEA LEVEL CHANGES, ETC."
"GEOLOGICAL SURVEY UNITED STATES DEPT OF (5695) [RESTON,VIRGINIA]",W10089,HQ - Headquarters Acquisition Division,,VA,'NA',6/12/2002,12/31/2006,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"450,000","450,000",[None Indicated],N/A,N/A,INVESTIGATIONS OF MICROBIAL COMMUNITIES IN CORES F ROM THE LAKE VOSTOK ICE CAP
"GEOLOGICAL SURVEY UNITED STATES DEPT OF (5695) [RESTON,VIRGINIA]",W19759,HQ - Headquarters Acquisition Division,,,'NA',5/2/2000,12/31/2005,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Intragovernmental,0,"692,400","692,400",[None Indicated],N/A,N/A,Complete Mapping of the GPS Velocity Field in the Interior Western US
"GEOMAGIC INCORPORATED [RESEARCH TRIANGLE PARK,NORTH CAROLINA]",NNA06BB34P,ARC - Ames Research Center,DURHAM,NC,'04',5/1/2006,6/12/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","24,904","24,904","24,904",541511,N/A,N/A,SOFTWARE PACKAGES FOR USE IN 3D SCAN ANALYSIS FOR RTF & CEV.
"GEOMAGIC INCORPORATED [RESEARCH TRIANGLE PARK,NORTH CAROLINA]",NNL06AI62P,LaRC - Langley Research Center,Durham,NC,'04',8/16/2006,8/25/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","22,950","22,950","22,950",[None Indicated],N/A,N/A,GEOMAGIC STUDIO LICENSE AND MAINTENANCE
"GEOMETRIC SOFTWARE PTY LIMITED [COBURG,]",NNL06AD97P,LaRC - Langley Research Center,AMERICAN SAMOA,,'NA',5/30/2006,6/30/2006,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","6,000","6,000","6,000",[None Indicated],N/A,N/A,CEV/CLV
"GEOPHYSICAL INSTITUTE U A F [FAIRBANKS,ALASKA]",NAG513073,GSFC - Goddard Space Flight Center,,AK,'00',3/13/2003,4/30/2006,Educational - Educational Institution,Grant,0,"289,190","289,190",[None Indicated],N/A,N/A,SIMULATION STUDY OF THE DYNAMICS AT THE MAGNETOSPH ERIC CUSPS
"GEORATOR CORPORATION [MANASSAS,VIRGINIA]",NNC05VJ20P,GRC - Glenn Research Center,Manassas,VA,'10',9/2/2005,10/12/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"8,156","8,156",[None Indicated],N/A,N/A,"TRIATHLON III FC, MODEL T3FC-11-10K"
"GEORGE MASON UNIV [FAIRFAX,VIRGINIA]",NAG1303019,SSC - Stennis Space Center,,VA,'11',9/16/2003,3/18/2006,"Educational - Educational Institution, State Government",Grant,0,"1,341,000","1,341,000",[None Indicated],N/A,N/A,VIRGINIA ACCESS (VACCESS) AND MIDDLE ATLANTIC GEOSPATIAL INFORMATION CONSORTIUM (MAGIC)
"GEORGE MASON UNIV [FAIRFAX,VIRGINIA]",NAG513409,GSFC - Goddard Space Flight Center,,VA,'11',5/9/2003,5/14/2006,"Educational - Educational Institution, State Government",Grant,0,"806,056","806,056",[None Indicated],N/A,N/A,INTERGRATION OF OGC & GRID TECHNOLOGIES FOR EARTH SCIENCE MODELINIG APPLICATIONS
"GEORGE MASON UNIV [FAIRFAX,VIRGINIA]",NCC5645,GSFC - Goddard Space Flight Center,,VA,'11',6/12/2002,12/14/2005,"Educational - Educational Institution, State Government",Cooperative Agreement,0,"2,900,760","2,900,760",[None Indicated],N/A,N/A,JOINT GEO-INFORMATICS LABORATORY (JGIL) CONDUCT RESEARCH & PROTOTYPING IN SUPPORT OF ESDISIP
"GEORGE MASON UNIV [FAIRFAX,VIRGINIA]",NCC5714,GSFC - Goddard Space Flight Center,,VA,'11',4/1/2003,9/30/2006,"Educational - Educational Institution, State Government",Cooperative Agreement,0,"260,673","260,673",[None Indicated],N/A,N/A,SUPPORT FOR LIVING WITH A STAR PROGRAM (CONTROL # 3723)
"GEORGE MASON UNIV [FAIRFAX,VIRGINIA]",NNG04GH12G,GSFC - Goddard Space Flight Center,,VA,'11',4/1/2004,3/31/2006,"Educational - Educational Institution, State Government",Grant,0,"133,771","133,771",[None Indicated],N/A,N/A,TEMPORAL CHARACTERISTICS OF ACTIVE REGION HEATING.
"GEORGE MASON UNIV [FAIRFAX,VIRGINIA]",NNG05TH65P,GSFC - Goddard Space Flight Center,,VA,'11',6/24/2005,12/14/2005,Educational - Educational Institution,"Purchase Order, Firm Fixed Price",0,"6,120","6,120",[None Indicated],N/A,N/A,APPROACHES TO INTERNATIONAL COMMERCE AND POLICY.
"GEORGE MASON UNIV [FAIRFAX,VIRGINIA]",S6347G,GSFC - Goddard Space Flight Center,,VA,'11',8/21/2002,12/31/2005,Educational - Educational Institution,"Purchase Order, Firm Fixed Price",0,"29,495","29,495",541710,N/A,N/A,CONTINUING STUDY OF THE SIGNIFIANCE OF WINTERING WATERFOWL ON THE NORTHERN VA PIEDMONT.         
"GEORGE MASON UNIVERSITY [FAIRFAX,VIRGINIA]",NAG21643,ARC - Ames Research Center,,VA,'11',8/7/2003,9/30/2005,"Educational - Educational Institution, State Government",Grant,0,"251,268","251,368",[None Indicated],N/A,N/A,AN EFFICIENT AIR TRAFFIC MANAGEMENT MODEL FOR EVALUATION OF COMPLEX BEHAVIOR AND IV & V SUPPORT of other NASA ATM Models
"GEORGE MASON UNIVERSITY [FAIRFAX,VIRGINIA]",NAG510708,GSFC - Goddard Space Flight Center,,VA,'11',4/23/2001,7/31/2010,Educational - Educational Institution,Grant,0,"619,260","619,260",[None Indicated],N/A,N/A,STRUCTURE OF THE ACCRETION FLOW IN RADIO-LOUD AGN.
"GEORGE MASON UNIVERSITY [FAIRFAX,VIRGINIA]",NAG511432,GSFC - Goddard Space Flight Center,,VA,'11',11/30/2001,7/31/2008,"Educational - Educational Institution, State Government",Grant,"300,000","400,000","400,000",[None Indicated],N/A,N/A,"PROBING THE NUCLEI OF IR LUMINOUS GALAXIES: THE GENESIS, NATURE, & EVOLUTION OF THEIR NUCLEAR AC"
"GEORGE MASON UNIVERSITY [FAIRFAX,VIRGINIA]",NAG513666,GSFC - Goddard Space Flight Center,,VA,'11',9/23/2003,8/31/2006,"Educational - Educational Institution, State Government",Grant,0,"124,027","124,027",[None Indicated],N/A,N/A,ANALYSIS AND HYDRODYNAMIC MODELING OF ACTIVE REGION LOOPS.
