Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH28T,KSC - Kennedy Space Flight Center,,FL,'08',9/15/2009,8/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","400,000","545,076","687,368",517110,N/A,N/A,IMCS-CXP PROJECT SUPPORT. 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH29T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/15/2009,8/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","541,000","646,272","701,161",517110,N/A,N/A,IMCS- KITS DESIGN ENGINEERING. 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH30T,KSC - Kennedy Space Flight Center,,FL,'24',9/14/2009,8/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","272,249","347,715","364,141",517110,N/A,N/A,IMCS-POCS II DESIGN ENGINEERING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH31T,KSC - Kennedy Space Flight Center,,FL,'08',9/11/2009,9/30/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"108,201","108,920",517110,N/A,N/A,IMCS- NDE OFFICE COMM ACTIVATION
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH32T,KSC - Kennedy Space Flight Center,,FL,'08',9/10/2009,9/30/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"136,106","180,732",517110,N/A,N/A,IMCS-OSB I NETWORK UPGRADE - 1ST FLOOR
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH01T,KSC - Kennedy Space Flight Center,,FL,'24',10/16/2009,4/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","501,296","506,514","506,514",517110,N/A,N/A,"PROVIDE INFORMATION MANAGEMENT AND COMMUNICATOINS SUPPORT (IMCS) SERVICES TO KENNEDY SPACE CENTER, FLORIDA. THIS TASK ORDER IS TO REPLACE THE CORE ATM TRANSMISSION SYSTEM. "
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH02T,KSC - Kennedy Space Flight Center,,FL,'24',10/16/2009,9/30/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","199,604","195,131","199,255",517110,N/A,N/A,"PROVIDE INFORMATION MANAGEMENT AND  COMMUNICATIONS SUPPORT (IMCS) SERVICES TO KENNEDY SPACE CENTER, FLORIDA. THIS TASK ORDER IS TO UPGRADE THE BROADBAND COMMUNICATIONS DISTRIBUTION SYSTEMS."
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH03T,KSC - Kennedy Space Flight Center,,FL,'08',12/15/2009,8/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","152,272","152,272","152,272",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) NNK08OH01C. TASK ORDER FOR GROUP C COPPER CABLE INSTALLATION (AIR CORE). INSTALL NEW GEL FILLED COPPER CABLE THAT SUPPORTS THE C5 POWER SUBSTATION (CABLE 41). 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH04T,KSC - Kennedy Space Flight Center,,FL,'24',12/15/2009,9/30/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","290,712","289,460","333,884",517110,N/A,N/A,IMCS PROJECT AND COPPER CABLE INSTALLATION
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH05T,KSC - Kennedy Space Flight Center,,FL,'08',1/13/2010,7/30/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","522,091","517,452","585,290",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS). OSB I 2ND FLOOR NETWORK UPGRADE. 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH06T,KSC - Kennedy Space Flight Center,,FL,'08',10/30/2009,5/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","387,218","381,781","501,682",517110,N/A,N/A,"PROVIDE INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) SERVICES TO KENNEDY SPACE CENTER, FLORIDA. THIS TASK ORDER IS FOR THE NEDC PROJECT MANAGEMENT SUPPORT.  "
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH07T,KSC - Kennedy Space Flight Center,,FL,'24',12/3/2009,6/30/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","364,915","364,915","364,915",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS). CIF DATA CENTER 10 GBIT CONNECTIVITY TO KNET. 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH08T,KSC - Kennedy Space Flight Center,,FL,'08',1/7/2010,6/30/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","529,061","488,133","528,054",517110,N/A,N/A,"INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) . PROVIDE EQUIPMENT AND CABLING SYSTEM DESIGN, INSTALLATION, VALIDATION, AND ACTIVATION OF TEMPORARY COMMUNICATION SERVICES AT SPECIFIC LOCATIONS IN AND AROUND LAUNCH COMPLEX-39 (LC39) PAD B."
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH09T,KSC - Kennedy Space Flight Center,,FL,'08',12/11/2009,8/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","221,531","217,390","221,246",517110,N/A,N/A,LSP REDUNDANCY UPGRADE FOR ATXS AND SONET. PERFORMANCE OF THIS TASK ORDER IS IN ACCORDANCE WITH THE TERMS AND CONDITIONS OF NNK08OH01C. 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH10T,KSC - Kennedy Space Flight Center,,FL,'08',12/8/2009,9/30/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","203,597","199,579","203,527",517110,N/A,N/A,IMCS - INSTALL HD CAMERAS AT PHSF
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH11T,KSC - Kennedy Space Flight Center,,FL,'08',1/25/2010,12/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","724,192","275,000","829,016",517110,N/A,N/A,IMCS TASK ORDER NNK10OH11T - PAD B CABLE DEMO
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH12T,KSC - Kennedy Space Flight Center,,FL,'08',2/18/2010,6/25/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","84,569","75,371","88,146",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS). THE REMOVAL OF COMMUNICATIONS INFRASTRUCTURE IN SUPPORT OF THE PAD B DEMOLITION WILL MAKE CAMERA 150 UNAVAILABLE. THIS TASK ORDER ESTABLISHED NEW INFRASTRUCTURE TO MEET THE REQUIREMENT OF AN OPERATIONAL TELEVISION COMM (OTV) CAMERA TO PROVIDE VIDEO COVERAGE OF PAD A DURING S0018 HAZARDOUS WEATHER CONDITIONS.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH13T,KSC - Kennedy Space Flight Center,,FL,'08',5/27/2010,10/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","322,757","295,388","344,882",517110,N/A,N/A,AGENCY DATA CENTER CONSOLIDATION (ADCC) PROJECT SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH14T,KSC - Kennedy Space Flight Center,,FL,'24',6/30/2010,9/15/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","150,000","662,889","662,889",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) NNK08OH01C- SUPPORT FOR PAD B COMMUNICATION FOR KCCS&WEATHER.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH16T,KSC - Kennedy Space Flight Center,,FL,'08',6/4/2010,10/29/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","250,390","242,018","250,390",517110,N/A,N/A,SECURITY PATROL HQ 100MB
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH17T,KSC - Kennedy Space Flight Center,,FL,'08',5/21/2010,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","48,749","179,808","215,550",517110,N/A,N/A,ODIN/ACES ENG SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH18T,KSC - Kennedy Space Flight Center,,FL,'24',8/30/2010,2/28/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","210,740","206,205","210,740",517110,N/A,N/A,ELECTRICAL MAINTENANCE COMM ACTIVATION ONLY
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH19T,KSC - Kennedy Space Flight Center,,FL,'08',7/26/2010,2/27/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","245,778","259,964","260,554",517110,N/A,N/A,PROPELLANT NORTH COMMUNICATION-PERFORMANCE OF THIS TASK ORDER IS IN ACCORDANCE WITH THE INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) NNK08OH01C.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH21T,KSC - Kennedy Space Flight Center,,FL,'08',8/27/2010,8/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","75,000","426,968","437,320",517110,N/A,N/A,POCS II DESIGN ENGINEERING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH22T,KSC - Kennedy Space Flight Center,,FL,'08',8/26/2010,1/13/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","585,000","1,442,026","1,444,776",517110,N/A,N/A,KITS DESIGN ENGINEERING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH23T,KSC - Kennedy Space Flight Center,,FL,'08',8/31/2010,8/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","165,000","1,563,314","1,999,072",517110,N/A,N/A,PROGRAM OF RECORD FLIGHT FACILITIES ELEMENTS SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH25T,KSC - Kennedy Space Flight Center,,FL,'08',7/22/2010,2/28/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","422,755","483,268","494,840",517110,N/A,N/A,O&C PHASE 4 REVITAL COMM
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH26T,KSC - Kennedy Space Flight Center,,FL,'24',8/6/2010,5/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","531,853","587,982","589,213",517110,N/A,N/A,ENGINEERING AND PRODUCTION STUDIO UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH27T,KSC - Kennedy Space Flight Center,,FL,'24',8/11/2010,2/28/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","15,721","91,799","95,657",517110,N/A,N/A,ELECTRONIC SECURITY SYSTEM
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH28T,KSC - Kennedy Space Flight Center,,FL,'24',8/26/2010,5/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","60,000","74,209","84,105",517110,N/A,N/A,EAGLE 4 - ELECTRONIC SECURITY SYSTEM 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH29T,KSC - Kennedy Space Flight Center,,FL,'24',9/27/2010,9/14/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","787,835","740,013","740,013",517110,N/A,N/A,TASK ORDER NNK10OH29T  GROUP X - CRAWLERWAY AIR CORE CABLE REPLACEMENT AND DISTRIBUTION 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH30T,KSC - Kennedy Space Flight Center,,FL,'08',9/23/2010,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","985,639","972,681","977,317",517110,N/A,N/A,NNK10OH30T - LOGISTICS FACILITY (K6-1547) 100MPS-TO-DESKTOP NETWORK UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH31T,KSC - Kennedy Space Flight Center,,FL,'24',9/23/2010,2/28/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","218,301","210,251","218,301",517110,N/A,N/A,NNK10OH31T - PRESS SITE & TRAINING AUDITORIUM 100 MPS TO DESKTOP NETWORK UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH32T,KSC - Kennedy Space Flight Center,,FL,'08',9/28/2010,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","405,283","390,493","393,495",517110,N/A,N/A,TO NNK10OH32T - ATXS REDUNDANT CORE REPLACEMENT
"ABAQUS SOLUTIONS MIDWEST INCORPORATED (6197) [PROVIDENCE,RHODE ISLAND]",NNL07AC68P,LaRC - Langley Research Center,,RI,'02',3/16/2007,12/31/2010,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","193,967","717,142","717,142",541511,N/A,N/A,"ABAQUS Software Licensing for support, maintenance and enhancement of current installations for the Center's UNIX, Windows, and Linux computer systems.  This will include a base year and three options.  The period of performance for the Base year ends 12/31/2007. Option Year 1:  1/1/2008 - 12/31/2008 - $181,271.00 Option Year 2:  1/1/2009 - 12/31/2009 - $190,333.00 Option Year 3:  1/1/2010 - 12/31/2010 - $199,850.00 ADVANCE PAYMENT IS HEREBY AUTHORIZED"
"ABARIS TRAINING RESOURCES, INC. [RENO,NEVADA]",NNK10KA67P,KSC - Kennedy Space Flight Center,Orlando,FL,'24',9/3/2010,10/1/2010,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","23,650","23,650","23,650",611519,N/A,N/A,FIVE DAY ON-SITE ADVANCED COMPOSITE STRUCTURES DESIGN TRAINING IN ACCORDANCE WITH THE REQUESTED CURRICULUM FOR FOURTEEN ATTENDEES.
"ABB INC. [CARY,NORTH CAROLINA]",NNL10AF80P,LaRC - Langley Research Center,Cary,NC,'04',9/30/2010,12/3/2010,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","11,910","11,910","11,910",221119,N/A,N/A,ANALOG I/O INTERFACE
"ABB-BOMEM INC [QUEBEC,]",NNG09HV46P,GSFC - Goddard Space Flight Center,CANADA,,'NA',9/28/2009,3/29/2010,"Other Than Small Business - Corporate Entity Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"22,810","22,810",334516,N/A,N/A,Calibration and Repair - DETECTOR PUMP REFURBISHMENT
"ABBESS INSTRUMENTS AND SYSTEMS, INC. [HOLLISTON,MASSACHUSETTS]",NNG09EE67P,GSFC - Goddard Space Flight Center,Holliston,MA,'03',9/29/2009,11/24/2009,", Veteran Owned Small Business, Small Business - For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Veteran Owned","Purchase Order, Firm Fixed Price",0,"24,498","24,498",334516,N/A,N/A,Vacuum Chamber
"ABBOTT VALVE & FITTING CO [CLEVELAND,OHIO]",NNC10VB65P,GRC - Glenn Research Center,Solon,OH,'14',2/3/2010,3/5/2010,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","3,925","3,925","3,925",423840,N/A,N/A,VALVES & KIT
"ABBOTT VALVE & FITTING CO [CLEVELAND,OHIO]",NNC10VH06P,GRC - Glenn Research Center,Solon,OH,'14',7/27/2010,8/12/2010,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","5,012","5,012","5,012",423840,N/A,N/A,Heated Hose
"ABBOTT VALVE & FITTING CO [CLEVELAND,OHIO]",NNC10VH99P,GRC - Glenn Research Center,Solon,OH,'14',9/7/2010,9/14/2010,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","12,019","12,019","12,019",423840,N/A,N/A,"VARIOUS PIPES, TUBING, HOSES AND FITTINGS"
"ABBOTT VALVE&FITTING CO [CLEVELAND,OHIO]",NNC10VI05P,GRC - Glenn Research Center,,OH,'14',9/27/2010,11/29/2010,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","23,383","23,376","23,376",423840,N/A,N/A,"VARIOUS TUBING, CONNECTORS AND ELBOWS."
"ABERDEEN LLC [SANTA FE SPRINGS,CALIFORNIA]",NNL10AD59P,LaRC - Langley Research Center,Santa Fe Springs,CA,'38',7/15/2010,8/20/2010,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","5,850","5,850","5,850",334111,N/A,N/A,Render Farm Server to include Supermicro Super Server and parts
"ABSL POWER SOLUTIONS INC. [LONGMONT,COLORADO]",NNG10CR03C,GSFC - Goddard Space Flight Center,,CO,'04',11/12/2009,9/1/2013,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Firm Fixed Price","4,301,104","4,826,125","4,826,125",335911,NNG09271039R,N/A,"THE GLOBAL PRECIPITATION MEASUREMENT (GPM) MISSION IS A JOINT MISSION BETWEEN THE U.S. NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) AND THE JAPAN AEROSPACE EXPLORATION AGENCY (JAXA).  THE GPM OBSERVATORY IS SCHEDULED TO BE LAUNCHED FROM TANEGASHIMA, JAPAN BY A JAXA H-IIA EXPENDABLE LAUNCH VEHICLE.  GPM WILL HAVE A DESIGN MISSION LIFE OF 3 YEARS FOLLOWING THE NOMINAL 60 DAYS COMMISSIONING PHASE (5 YEARS GOAL) AT A 407 KM ALTITUDE AND A 65  INCLINATION ORBIT, 93 MINUTE ORBIT WITH 36 MINUTE MAXIMUM ECLIPSE   THIS EFFORT IS FOR THE DESIGN, DEVELOPMENT, FABRICATION, AND DELIVERY OF THE GPM LITHIUM-ION BATTERY ASSEMBLY, FROM HERE ON REFERRED TO AS THE BATTERY."
"ABSL POWER SOLUTIONS INC. [LONGMONT,COLORADO]",NNG10EK22C,GSFC - Goddard Space Flight Center,,CO,'04',6/14/2010,10/13/2013,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Firm Fixed Price","1,324,610","3,907,971","3,907,971",335911,N/A,N/A,MAGNETOSPHERIC MULTISCALE (MMS) PROJECT BATTERIES
"ABSL POWER SOLUTIONS INC. [HERNDON,VIRGINIA]",NNJ08HB23P,JSC - Johnson Space Flight Center,,CO,'04',5/16/2008,11/12/2009,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"153,788","153,788",335912,N/A,N/A,Battery Cell Acceptance Testing for the Lithium Ion Battery.
"ABSL POWER SOLUTIONS INC. [LONGMONT,COLORADO]",NNJ10HB50P,JSC - Johnson Space Flight Center,Longmont,CO,'04',2/1/2010,3/15/2010,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","3,500","3,500","3,500",335999,N/A,N/A,Li-ion battery assembly
"ABSL POWER SOLUTIONS INC. [LONGMONT,COLORADO]",NNJ10HD50P,JSC - Johnson Space Flight Center,Longmont,CO,'04',8/3/2010,8/31/2010,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","21,612","21,612","21,612",541350,N/A,N/A,FACILITATION OF NASA AUDIT
"ABSL POWER SOLUTIONS, INC. [LONGMONT,COLORADO]",NNJ08HB25C,JSC - Johnson Space Flight Center,,CO,'04',5/12/2008,9/30/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Firm Fixed Price","18,511","1,778,605","1,778,605",336419,N/A,N/A,LITHIUM ION CELL MODULES FOR LONG LIFE BATTERIES FOR THE EXTRAVEHICULAR MOBILITY UNIT
"ABSL POWER SOLUTIONS, INC. [LONGMONT,COLORADO]",NNJ09HB70P,JSC - Johnson Space Flight Center,,CO,'04',4/23/2009,12/31/2009,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods, Research And Development","Purchase Order, Firm Fixed Price",0,"8,705","8,705",335912,N/A,N/A,Li-on Cell Design for the International Space Station Battery
"ABSOCOLD CORPORATION [RICHMOND,INDIANA]",NNK10KA49D,KSC - Kennedy Space Flight Center,Richmond,IN,'06',7/7/2010,8/17/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","4,785","4,785","4,785",333415,N/A,N/A,3 ENERGY-STAR RATED REFRIDGERATORS AND 3 ENERGY-STAR RATED MICROWAVES FOR THE PROPELLANTS NORTH FACILITY
"ABSOLUTE TECHNOLOGY LAW GROUP [MILWAUKEE,WISCONSIN]",NNM10AB34D,MSFC - Marshall Space Flight Center,MILWAUKEE,WI,'04',3/1/2010,5/13/2010,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Limited Liability Corporation, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Delivery Order, Firm Fixed Price","2,499","2,499","2,499",541110,N/A,N/A,LEGAL SERVICES
