Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NND04AA92D,AFRC - Armstrong Flight Research Center,HAMPTON,VA,'01',1/2/2004,7/31/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Small Business, Sub Continent Asian American Owned Business","Delivery Order, Firm Fixed Price","-11,495","156,622","156,622",541330,N/A,N/A,CHANGE ACCOUNTING FUNDS DATA E5204D
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NND04AB33D,AFRC - Armstrong Flight Research Center,EDWARDS,CA,'22',1/2/2004,6/25/2009,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"157,727","157,727",541330,N/A,N/A,CO 14- HAVS SIMULATION SUPPORT TASK E5204D BPA CO 14
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NND05AB39T,AFRC - Armstrong Flight Research Center,EDWARDS,CA,'22',4/1/2005,9/20/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Small Business, Sub Continent Asian American Owned Business",BPA Call,"-4,093","296,665","296,665",541330,N/A,N/A,
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NND06AA80T,AFRC - Armstrong Flight Research Center,,CA,'22',1/1/2006,7/10/2008,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Small Business, Sub Continent Asian American Owned Business",BPA Call,"65,297","119,606","119,606",[None Indicated],N/A,N/A,
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NND07AA24Z,AFRC - Armstrong Flight Research Center,[N/A for IDVs],,'NA',1/23/2007,1/23/2012,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Small Business, Sub Continent Asian American Owned Business","Blanket Purchase Agreement (BPA), Order Dependent ",0,0,0,541330,N/A,N/A,"The purpose of this BPA is to establish a charge account"" for Aerospace Vehicle Engineering Support for NASA DFRC. Please refer to attachment for executed BPA."""
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NND07AA99T,AFRC - Armstrong Flight Research Center,EDWARDS,CA,'22',4/20/2007,7/10/2008,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"248,704","236,057","236,057",541330,N/A,N/A,"THIS TASK ORDER CONTRACT PROVIDES FLIGHT CONTROL AND SIMULATION ENGINEERING SUPPORT TO THE GOVERNMENT FOR THE FLIGHT TEST OFFICE OF THE CEV ORION PROGRAM.  ENGINEERING ACTIVITIES PERFORMED UNDER THIS TASK ORDER CONTRACT SUPPORTS TRACEABILITY OF MISSION REQUIREMENTS TO SYSTEM DESIGN AND THE AS BUILT CONFIGURATION; DESIGN, IMPLEMENTATION AND REFINEMENT OF CONTROLLER STRATEGIES; DEVELOPMENT AND CHECKOUT OF SPECIFIC SIMULATIONS; DEVELOPMENT AND REVIEW OF TEST PLANS AND PROCEDURES; SYSTEM INTEGRATION AND TEST EXECUTION SUPPORT; AND THE SUPPORT OF VERIFICATION AND VALIDATION TESTS.  THESE ENGINEERING ACTIVITIES MAY BE APPLIED AGAINST SOFTWARE AND SYSTEMS IN THE FLIGHT CONTROL AND SIMULATION DISCIPLINES.  THE WORK LOCATION FOR THE ENGINEERING TASKS WILL BE IDENTIFIED IN SEPARATE TASK ORDERS, BUT WILL PREDOMINATELY BE CONDUCTED AT THE CONTRACTOR''S SPECIFIED WORK SITE AND DRYDEN FLIGHT RESEARCH CENTER.  THIS TASK IS INTENDED TO PROVIDE FLIGHT CONTROLS, SIMULATION, AND TESTING SUPPORT TO THE GOVERNMENT FOR THE FLIGHT TEST OFFICE CEV ORION PROGRAM ACTIVITIES.  TO PROVIDE SUPPORT UNDER THIS CONTRACT, THE FOLLOWING SET OF ACTIVITIES (ALONG WITH ASSOCIATED DATES) IS REQUESTED:1)SUPPORT FLIGHT TEST ARTICLE (FTA) GNC DESIGN ACTIVITIES (PRESENT - FY09)A.SUPPORT WORKING GROUP ACTIVITIESB.SUPPORT TIM AND PTR LEVEL REVIEWSC.CONDUCT TRADE STUDIES ON GNC DEVELOPMENT2)SIMULATION ANALYSIS (PRESENT - FY08)A.PROVIDE SUPPORT OF THE LINEAR AND NONLINEAR ANALYSIS ACTIVITIES3)SUPPORT ABORT TEST BOOSTER (ATB) INSIGHT AND OVERSIGHT (APRIL 2007 - FY09)A.SUPPORT THE INDEPENDENT ATB ANALYSIS EFFORT BY PERFORMING SUPPLEMENTAL ATB ANALYSIS AND DOCUMENTING RESULTSB.PERFORM REVIEWS OF ATB TOOLS AND MODEL UPDATESC.ATTEND REVIEWS BY ATB CONTRACTOR (SRR, PDR, CDR)D.WITNESS ADDITIONAL ACTIVITIES DONE BY ATB CONTRACTOR4)PROVIDE SUPPORT FOR COMBINED SYSTEMS TESTING (AVIONICS TESTING) (JAN 2008 - FY09)A.PROVIDE SUPPORT OF TESTING AT DFRC, WSMR, AND/OR HOUSTON EDL5)SUPPORT PA-1 & AA-1 POST-FLIGHT ACTIVITIES (SEPTEMBER 2008 - FY09)A.EVALUATE FLIGHT DATA AND SUPPORT DOCUMENTATION BASED ON THIS ANALYSISB.DEVELOP SIMULATION MODELS USING FLIGHT DATAC.PLANNING AND SUPPORT OF DEVELOPING NAVIGATION MODELING FOR SIMULATION BASED ON FLIGHT DATAPERIOD OF PERFORMANCEDATE OF TASK ORDER AWARD - DECEMBER 31, 2007"
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL04AA03Z,LaRC - Langley Research Center,[N/A for IDVs],,'NA',4/2/2004,[None Indicated],", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,541330,N/A,N/A,"Development and assessment of aerospace architectures, roadmaps, missions, and technologies"
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL05AB19T,LaRC - Langley Research Center,,VA,'01',3/9/2005,9/30/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"148,253","319,539","319,539",541330,N/A,N/A,STAGE-SEPARTATION TOOL DEVELOPMENT AND ANALYSIS SUPPORT FOR THE SYSTEM ANALYSIS AND CONCEPTS DIRECTORATE
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL05AB95T,LaRC - Langley Research Center,,VA,'01',4/29/2005,12/8/2005,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"1,240,279","1,240,279",561110,N/A,N/A,"SBAO, ESMD, CODE T"
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL05AD46T,LaRC - Langley Research Center,,VA,'01',9/23/2005,11/30/2006,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"465,143","465,143",541330,N/A,N/A,"COLLABORATION, MODELING & SIMULATION DEVELOPMENT AND SUPPORT FOR EXPLORATION SYSTEMS MISSION DIRECTORATE INTEGRATION OFFICE"
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AA56T,LaRC - Langley Research Center,,VA,'01',12/15/2005,8/30/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"191,298","191,298",541330,N/A,N/A,aerodynamic analysis of advanced vehicle concepts
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AA69T,LaRC - Langley Research Center,,VA,'01',1/9/2006,11/30/2006,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"146,819","344,311","344,311",541330,N/A,N/A,computational fluid dynamics support for planetary entry systems
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AB16T,LaRC - Langley Research Center,,VA,'01',2/28/2006,5/15/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"386,724","386,724",541330,N/A,N/A,LABOR
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AB18T,LaRC - Langley Research Center,,VA,'01',3/1/2006,2/9/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"110,908","110,908",541330,N/A,N/A,LABOR/TRAVEL
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AB70T,LaRC - Langley Research Center,,VA,'01',4/7/2006,12/29/2006,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"953,402","953,402",541330,N/A,N/A,INTEGRATED MODELING AND SIMULATION DEVELOPMENT AND SUPPORT FOR THE EXPLORATION SYSTEMS MISSION DIRECTORATE
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AB90T,LaRC - Langley Research Center,,VA,'01',5/2/2006,12/29/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"592,875","993,294","993,294",541330,N/A,N/A,cev-aft flight tests articles
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AC24T,LaRC - Langley Research Center,,VA,'01',5/30/2006,1/31/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"1,207,589","1,207,589",541330,N/A,N/A,SYSTEMS ANALYSES AND METHODS SUPPORTING LUNAR EXPLORATION STRATEGY PLANNING
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AC39T,LaRC - Langley Research Center,,VA,'01',6/12/2006,12/31/2006,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"76,327","140,025","140,025",541330,N/A,N/A,"AERODYNAMIC INSTRUMENTATION, TRAJECTORY DEVELOPMENT AND FLIGHT DYNAMICS ASSESSMENT FOR ENTRY SYSTEMS"
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AC40T,LaRC - Langley Research Center,,VA,'01',6/12/2006,12/31/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"342,595","595,599","595,599",541330,N/A,N/A,"STRUCTURES AND LOADS REQUIEMENTS SUPPURT TO THE CONSTELLATION LEVEL II INTEGRATED LOADS, STRUCTURES, AND MECHANISMS SYSTEMS INTEGRATION GROUP"
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AC41T,LaRC - Langley Research Center,Hampton,VA,'01',6/16/2006,10/15/2006,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"38,082","38,082",541330,N/A,N/A,STOCHASTIC ORBIT LIFETIME CAPABILITY PHASE II
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AC49T,LaRC - Langley Research Center,,VA,'01',6/28/2006,2/2/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"130,271","130,271",541330,N/A,N/A,STS AEROTHERMAL WORKING GROUP CFD TEAM
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AC57T,LaRC - Langley Research Center,Hampton,VA,'01',7/11/2006,12/31/2006,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"76,134","76,134",541330,N/A,N/A,AERODYNAMICS AND TRAJECTORY DEVELOPMENT AND FLIGHT DYNAMICS ASSESSMENT FOR CEV LAUNCH ABORT SYSTEMS
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AC82T,LaRC - Langley Research Center,Hampton,VA,'01',8/10/2006,11/23/2006,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"79,589","79,589",541330,N/A,N/A,COMPUTATIONAL FLUID DYNAMICS
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AD12T,LaRC - Langley Research Center,Hampton,VA,'01',8/31/2006,1/31/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"211,393","211,393",541330,N/A,N/A,MULTIMEDIA SUPPORT
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AD13T,LaRC - Langley Research Center,Hampton,VA,'01',8/31/2006,10/31/2006,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business","Delivery Order, Firm Fixed Price",0,"20,000","20,000",541330,N/A,N/A,FLUSH AIR DATA SYSTEMS
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL06AD24T,LaRC - Langley Research Center,Hampton,VA,'01',9/28/2006,3/23/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,0,"83,252","83,252",541330,N/A,N/A,INFLAME PROJECT
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AA82T,LaRC - Langley Research Center,Hampton,VA,'01',8/8/2007,12/28/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"133,504","133,504","133,504",541330,N/A,N/A,ARES I-X Crew Module and Launch Abort System Detail Design and Analysis Task 123
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AA93T,LaRC - Langley Research Center,Hampton,VA,'01',10/16/2006,11/2/2006,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"9,393","9,393","9,393",541330,N/A,N/A,NNL07AA93T  Task 75 Drew Hope - 47278
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AA97T,LaRC - Langley Research Center,Hampton,VA,'01',11/1/2006,11/30/2006,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"18,508","18,508","18,508",541330,N/A,N/A,MULTI-LABOR DYNAMICS ANALYSIS OF ORION CREW MODULE LANDING
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AA99T,LaRC - Langley Research Center,Hampton,VA,'01',11/7/2006,11/6/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"279,907","279,907","279,907",541330,N/A,N/A,system analysis and integration support for LASO 
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB22T,LaRC - Langley Research Center,,VA,'01',12/21/2006,5/31/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"229,443","218,282","218,282",541330,N/A,N/A,MEDLI PROJECT SUPPORT
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB23T,LaRC - Langley Research Center,,VA,'01',12/22/2006,5/4/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"236,505","236,505","236,505",541330,N/A,N/A,NNL07AB23 T - TASK 78 ESMD  Strategic Analysis Capability Development and Support for the Exploration Systems Mission Directorate
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB24T,LaRC - Langley Research Center,Hampton,VA,'01',12/22/2006,11/30/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"296,322","296,322","296,322",541330,N/A,N/A,"MARS SCIENCE LABORATORY ENTRY, DESCENT, AND LANDING INSTRUMENTATION (MEDLI) SUPPORT"
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB40T,LaRC - Langley Research Center,,VA,'01',1/19/2007,12/30/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"218,574","234,028","234,028",541330,N/A,N/A,Orin CEV TPS ADP  NNL07AB40T  Task 83 Stev Gayle 44240
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB47T,LaRC - Langley Research Center,Hampton,VA,'01',1/31/2007,9/30/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"199,719","199,719","199,719",541330,N/A,N/A,Dry Composite Structure Design Development  
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB52T,LaRC - Langley Research Center,,VA,'01',2/8/2007,5/30/2008,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"312,630","325,898","325,898",541330,N/A,N/A,Task 82 - Launch Abort System Pad Abort 1 Loads and Evironments Analysis 
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB53T,LaRC - Langley Research Center,,VA,'01',2/5/2007,6/23/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"394,873","572,817","572,817",541330,N/A,N/A,Task 84  Dynamic Analysis of the Orion Crew Module Retro Rocket Landing System 
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB54T,LaRC - Langley Research Center,,VA,'01',2/7/2007,11/30/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"393,195","393,195","393,195",541330,N/A,N/A,Task 85  - Stragetic Analysis and Visualization Development for the Exploration Systems Mission Directorate Andreas Salas 49713
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB55T,LaRC - Langley Research Center,Hampton,VA,'01',11/6/2006,8/21/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"158,395","158,395","158,395",541330,N/A,N/A,Task 87 - ARES 1 Crew Module and Launch Abort System 
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB56T,LaRC - Langley Research Center,Hampton,VA,'01',2/1/2007,3/31/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"86,411","86,411","86,411",541330,N/A,N/A,TASK 88 - MULTIMEDIA SUPPORT FOR THE SYSTEMS ANALYSIS & CONCEPTS DIRECTORATE (SACD) PR:  4200187407
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB57T,LaRC - Langley Research Center,,VA,'01',2/7/2007,10/26/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"147,146","147,146","147,146",541330,N/A,N/A,Task 89 - STS Aerothermal Working Group CFD Team 
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB58T,LaRC - Langley Research Center,,VA,'01',2/7/2007,5/16/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"585,274","579,842","579,842",541330,N/A,N/A,TASK  86 SYSTEMS ANALYSES AND METHODS SUPPORTING EXPLORATION ARCHITECTURE INTEGRATION 
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AB98T,LaRC - Langley Research Center,Hampton,VA,'01',2/28/2007,12/31/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"129,528","129,528","129,528",541330,N/A,N/A,ARES 1 AND ARES 1.1 AERODYNAMIC ANALYSIS AND DATABASE DEVELOPMENT SUPPORT FOR THE SYSTEM ANALYSIS  PR:4200191164
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC04T,LaRC - Langley Research Center,Hampton,VA,'01',3/7/2007,4/30/2007,", Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"25,254","25,254","25,254",541330,N/A,N/A,TOOLS AND METHODS DEVELOPMENT FOR THE SYSTEMS ANALYSIS AND CONCEPTS DIRECTORATE
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC05T,LaRC - Langley Research Center,Hampton,VA,'01',3/7/2007,1/31/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"81,816","81,816","81,816",541330,N/A,N/A,AERODYNAMIC AND TRAJECTORY DEVELOPMENT AND ORION LAUNCH ABORT SYSTEM PR:4200191565
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC14T,LaRC - Langley Research Center,Hampton,VA,'01',3/20/2007,5/31/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"29,800","29,800","29,800",541330,N/A,N/A,TGE AERODYNAMICS SUPPORT FOR PHASE A PR:4200193309
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC20T,LaRC - Langley Research Center,,VA,'01',4/23/2007,9/5/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"64,405","62,303","62,303",541330,N/A,N/A,HY-BOLT/SOAREX/ALV-X1 COMPUTATIONAL FLUID DYNAMICS
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC33T,LaRC - Langley Research Center,Hampton,VA,'01',4/23/2007,5/16/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"83,455","83,455","83,455",541330,N/A,N/A,Multimedia Support for the Systems Analysis & Concepts Directorate
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC34T,LaRC - Langley Research Center,Hampton,VA,'01',4/19/2007,5/3/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"32,843","32,843","32,843",541330,N/A,N/A,Lunar Surface Operations Simulation
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC56T,LaRC - Langley Research Center,Hampton,VA,'01',5/1/2007,5/31/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"15,737","15,737","15,737",541330,N/A,N/A,"MARS SCIENCE LABORATORY ENTRY, DESCENT, AND LANDING INSTRUMENTATION (MEDLI)"
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC63T,LaRC - Langley Research Center,,VA,'01',5/7/2007,1/31/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"34,737","34,737","34,737",541330,N/A,N/A,LED Integration with Visualization
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC71T,LaRC - Langley Research Center,,VA,'01',5/15/2007,2/13/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"216,682","249,420","249,420",541330,N/A,N/A,LUNAR SURFACE OPERATIONS SIMULATION
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC72T,LaRC - Langley Research Center,Hampton,VA,'01',5/16/2007,12/28/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"212,751","212,751","212,751",541330,N/A,N/A,Computational Support for the Orion Crew Exploration Vehicle
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC73T,LaRC - Langley Research Center,,VA,'01',5/18/2007,12/21/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"147,750","147,750","147,750",541330,N/A,N/A,INFLAME Class Instruments
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC74T,LaRC - Langley Research Center,,VA,'01',5/18/2007,9/28/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"10,212","10,212","10,212",541330,N/A,N/A,LUNAR ARCHITECTURE TEAM ENVIRONMENTAL CONTROL & LIFE SUPPORT SYSTEMS ASSESSMENT
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC80T,LaRC - Langley Research Center,,VA,'01',5/16/2007,12/31/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"254,756","357,550","357,550",541330,N/A,N/A,ORION CEV TPS ADP
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC81T,LaRC - Langley Research Center,,VA,'01',5/16/2007,9/30/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"701,988","692,068","692,068",541330,N/A,N/A,SYSTEMS ANALYSES SUPPORTING EXPLORATION ARCHITECTURE
"ANALYTICAL MECHANICS ASSOCIATE [HAMPTON,VIRGINIA]",NNL07AC82T,LaRC - Langley Research Center,Hampton,VA,'01',5/16/2007,10/31/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, Sub Continent Asian American Owned Business",BPA Call,"230,032","230,032","230,032",541330,N/A,N/A,MULTIMEDIA SUPPORT FOR THE SYSTEMS ANALYSIS DIRECTORATE
