Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"4D TECH SOLUTIONS, INC. [MORGANTOWN,WEST VIRGINIA]",NNX17CC27P,NSSC - NASA Shared Services Center,MORGANTOWN,WV,'01',5/23/2017,12/8/2017,"SBA Certified HUBZone, Veteran Owned Small Business, Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, SBA Certified HUBZone, Subchapter S Corporation, Veteran Owned","Purchase Order, Firm Fixed Price",0,"124,534","124,534",541712,N/A,N/A,"IGF::OT::IGFTHIS PROJECT INTENDS TO DESIGN AND DEVELOP AN INTELLIGENT ELECTRONIC SPEED CONTROLLER (IESC) FOR USE ON UNMANNED AERIAL VEHICLES (UAVS). THE IESC WILL ADVANCE THE STATE-OF-THE-ART OF HEALTH-STATE AWARENESS. THIS WILL BE ACHIEVED THROUGH THE INTEGRATION OF PROPULSION SYSTEM HEALTH MONITORING SENSORS THAT - IN UNISON WITH AN INTELLIGENT RULE SET - WILL BE ABLE TO MONITOR SYSTEM AND COMPONENT PERFORMANCE TRENDS AND PREDICT PROPULSION SYSTEM FAULTS. THE SYSTEM IS DESIGNED TO PROVIDE THE ANALYTIC CAPABILITY NECESSARY TO PREDICT PROPULSION SYSTEM DEGRADATION, MAINTENANCE OR REPAIR NEEDS. AN ARTIFICIAL NEURAL NETWORK (ANN) WILL BE TRAINED ON DATA FROM IESC SENSORS FROM NOMINAL FLIGHTS AND THOSE WITH KNOWN FAULTS LEADING TO FAILURE. AFTER TRAINING, AN INITIAL INTELLIGENT RULE SET WILL BE EXTRACTED TO REPRESENT THE KNOWLEDGE OF THE ANN AND USED IN THE SYSTEM TO PREDICT FAILURES. THIS SET OF RULES WILL BE PERIODICALLY UPDATED AS MORE FLIGHT DATA IS COLLECTED."
"4DSP, LLC [AUSTIN,TEXAS]",80NSSC17P1372,NSSC - NASA Shared Services Center,AUSTIN,TX,'25',9/5/2017,3/19/2018,"Other Than Small Business - For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Other Business Or Organization","Purchase Order, Firm Fixed Price",0,"11,119","11,119",334111,N/A,N/A,LAB EQUIPMENT
"4TH AXIS MACHINE AND DESIGN, INC. [ALBERTVILLE,MINNESOTA]",NNG16LM52D,GSFC - Goddard Space Flight Center,ALBERTVILLE,MN,'06',6/14/2016,5/14/2020,", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Self Certified Small Disadvantaged Business, Subchapter S Corporation","BPA Call, Firm Fixed Price","14,738","48,961","48,961",332710,N/A,N/A,"IGF::OT::IGF SMALL BUSINESS SET-ASIDE, 84 OFFERS PLACE OF PERFORMANCE:  VENDOR SITE FABRICATION OF COMMERCIAL SERVICES AND SUPPLIES FOR GODDARD SPACE FLIGHT CENTER  THE ADVANCED MANUFACTURING BRANCH (AMB) IS RESPONSIBLE FOR MAINTAINING A COMPLETE MANUFACTURING FACILITY TO MEET THE CENTER''S RESEARCH AND DEVELOPMENT REQUIREMENTS AND ASSIST IN THE FABRICATION OF HARDWARE REQUIREMENTS FROM MULTIPLE NASA PROJECT MISSIONS. THIS FACILITY INCLUDES CONVENTIONAL MACHINING EQUIPMENT, NUMERICALLY CONTROLLED (NC) MACHINING CENTERS, SHEET METAL AND WELDING FABRICATION EQUIPMENT AND REMOTELY LOCATED STAFF SHOPS.  VENDORS SHALL PROVIDE FABRICATION SERVICES AND SUPPLIES TO THE MANUFACTURING ENGINEERING GROUP IN THEIR RESPECTIVE AREAS OF EXPERTISE FOR THE DEVELOPMENT OF INSTRUMENTS AND SPACE FLIGHT AND NON-SPACEFLIGHT HARDWARE INTERCHANGEABLE PIECE PARTS.  VENDORS WILL MANUFACTURE PER ENGINEERING DRAWINGS WITH AEROSPACE INDUSTRY TOLERANCES AND PROVIDE FABRICATION CAPABILITIES IN ACCORDANCE WITH THE STATEMENT OF WORK.  TO FABRICATE CLOSE TOLERANCE AEROSPACE INSTRUMENTS AND SPACE FLIGHT GRADE PARTS, IN VARIOUS MATERIALS SUCH AS (BUT NOT LIMITED TO) ALUMINUM, TITANIUM, HIGH STRENGTH STEEL AND NICKEL ALLOY, ENGINEERING PLASTICS, AND COMPOSITES BASED ON INDUSTRY ENGINEERING DRAWINGS, PROVIDED IN ELECTRONIC FORMAT, TO INDUSTRY STANDARD TOLERANCES AND SPECIFICATIONS. PARTS MAY RANGE IN COMPLEXITY FROM VERY SIMPLE TO VERY COMPLEX, WITH QUANTITIES. EACH DISCIPLINE IS FURTHER DIVIDED INTO SUBCATEGORIES BASED ON THE EXPECTED SIZE OF FABRICATED PARTS.  THE FABRICATIONS OF PRODUCTS OR SERVICES PROPOSED AS \SPACEFLIGHT\"" ARE REQUIRED TO BE, ISO 900I OR AS9100 COMPLAINT, ITEMS PROPOSED AS \""NON-FLIGHT\"" WILL NOT REQUIRE RESPONDENTS TO BE ISO 9001 OR AS9100 COMPLIANT. OFFERS SHALL INDICATE IF THEY ARE ISO 9001 OR AS9100 COMPLAINT AND PROVIDE SUPPORTING DOCUMENTATION."""
"4TH AXIS MACHINE AND DESIGN, INC. [ALBERTVILLE,MINNESOTA]",NNG16LM52Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',5/19/2016,[None Indicated],", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Self Certified Small Disadvantaged Business, Subchapter S Corporation","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,332710,NNG14475681R,N/A,"IGF::OT::IGF SMALL BUSINESS SET-ASIDE, 84 OFFERS PLACE OF PERFORMANCE:  VENDOR SITE FABRICATION OF COMMERCIAL SERVICES AND SUPPLIES FOR GODDARD SPACE FLIGHT CENTER THE ADVANCED MANUFACTURING BRANCH (AMB) IS RESPONSIBLE FOR MAINTAINING A COMPLETE MANUFACTURING FACILITY TO MEET THE CENTER''S RESEARCH AND DEVELOPMENT REQUIREMENTS AND ASSIST IN THE FABRICATION OF HARDWARE REQUIREMENTS FROM MULTIPLE NASA PROJECT MISSIONS. THIS FACILITY INCLUDES CONVENTIONAL MACHINING EQUIPMENT, NUMERICALLY CONTROLLED (NC) MACHINING CENTERS, SHEET METAL AND WELDING FABRICATION EQUIPMENT AND REMOTELY LOCATED STAFF SHOPS.  VENDORS SHALL PROVIDE FABRICATION SERVICES AND SUPPLIES TO THE MANUFACTURING ENGINEERING GROUP IN THEIR RESPECTIVE AREAS OF EXPERTISE FOR THE DEVELOPMENT OF INSTRUMENTS AND SPACE FLIGHT AND NON-SPACEFLIGHT HARDWARE INTERCHANGEABLE PIECE PARTS.  VENDORS WILL MANUFACTURE PER ENGINEERING DRAWINGS WITH AEROSPACE INDUSTRY TOLERANCES AND PROVIDE FABRICATION CAPABILITIES IN ACCORDANCE WITH THE STATEMENT OF WORK.  TO FABRICATE CLOSE TOLERANCE AEROSPACE INSTRUMENTS AND SPACE FLIGHT GRADE PARTS, IN VARIOUS MATERIALS SUCH AS (BUT NOT LIMITED TO) ALUMINUM, TITANIUM, HIGH STRENGTH STEEL AND NICKEL ALLOY, ENGINEERING PLASTICS, AND COMPOSITES BASED ON INDUSTRY ENGINEERING DRAWINGS, PROVIDED IN ELECTRONIC FORMAT, TO INDUSTRY STANDARD TOLERANCES AND SPECIFICATIONS. PARTS MAY RANGE IN COMPLEXITY FROM VERY SIMPLE TO VERY COMPLEX, WITH QUANTITIES. EACH DISCIPLINE IS FURTHER DIVIDED INTO SUBCATEGORIES BASED ON THE EXPECTED SIZE OF FABRICATED PARTS.  THE FABRICATIONS OF PRODUCTS OR SERVICES PROPOSED AS \SPACEFLIGHT\"" ARE REQUIRED TO BE, ISO 900I OR AS9100 COMPLAINT, ITEMS PROPOSED AS \""NON-FLIGHT\"" WILL NOT REQUIRE RESPONDENTS TO BE ISO 9001 OR AS9100 COMPLIANT. OFFERS SHALL INDICATE IF THEY ARE ISO 9001 OR AS9100 COMPLAINT AND PROVIDE SUPPORTING DOCUMENTATION."""
"4TH AXIS MACHINE AND DESIGN, INC. [ALBERTVILLE,MINNESOTA]",NNG16LM53D,GSFC - Goddard Space Flight Center,ALBERTVILLE,MN,'06',8/3/2016,5/14/2020,", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Self Certified Small Disadvantaged Business, Subchapter S Corporation","BPA Call, Firm Fixed Price","40,055","97,254","97,254",332710,N/A,N/A,"IGF::OT::IGF SMALL BUSINESS SET-ASIDE, 84 OFFERS PLACE OF PERFORMANCE:  VENDOR SITE FABRICATION OF COMMERCIAL SERVICES AND SUPPLIES FOR GODDARD SPACE FLIGHT CENTER  THE ADVANCED MANUFACTURING BRANCH (AMB) IS RESPONSIBLE FOR MAINTAINING A COMPLETE MANUFACTURING FACILITY TO MEET THE CENTER''S RESEARCH AND DEVELOPMENT REQUIREMENTS AND ASSIST IN THE FABRICATION OF HARDWARE REQUIREMENTS FROM MULTIPLE NASA PROJECT MISSIONS. THIS FACILITY INCLUDES CONVENTIONAL MACHINING EQUIPMENT, NUMERICALLY CONTROLLED (NC) MACHINING CENTERS, SHEET METAL AND WELDING FABRICATION EQUIPMENT AND REMOTELY LOCATED STAFF SHOPS.  VENDORS SHALL PROVIDE FABRICATION SERVICES AND SUPPLIES TO THE MANUFACTURING ENGINEERING GROUP IN THEIR RESPECTIVE AREAS OF EXPERTISE FOR THE DEVELOPMENT OF INSTRUMENTS AND SPACE FLIGHT AND NON-SPACEFLIGHT HARDWARE INTERCHANGEABLE PIECE PARTS.  VENDORS WILL MANUFACTURE PER ENGINEERING DRAWINGS WITH AEROSPACE INDUSTRY TOLERANCES AND PROVIDE FABRICATION CAPABILITIES IN ACCORDANCE WITH THE STATEMENT OF WORK.  TO FABRICATE CLOSE TOLERANCE AEROSPACE INSTRUMENTS AND SPACE FLIGHT GRADE PARTS, IN VARIOUS MATERIALS SUCH AS (BUT NOT LIMITED TO) ALUMINUM, TITANIUM, HIGH STRENGTH STEEL AND NICKEL ALLOY, ENGINEERING PLASTICS, AND COMPOSITES BASED ON INDUSTRY ENGINEERING DRAWINGS, PROVIDED IN ELECTRONIC FORMAT, TO INDUSTRY STANDARD TOLERANCES AND SPECIFICATIONS. PARTS MAY RANGE IN COMPLEXITY FROM VERY SIMPLE TO VERY COMPLEX, WITH QUANTITIES. EACH DISCIPLINE IS FURTHER DIVIDED INTO SUBCATEGORIES BASED ON THE EXPECTED SIZE OF FABRICATED PARTS.  THE FABRICATIONS OF PRODUCTS OR SERVICES PROPOSED AS \SPACEFLIGHT\"" ARE REQUIRED TO BE, ISO 900I OR AS9100 COMPLAINT, ITEMS PROPOSED AS \""NON-FLIGHT\"" WILL NOT REQUIRE RESPONDENTS TO BE ISO 9001 OR AS9100 COMPLIANT. OFFERS SHALL INDICATE IF THEY ARE ISO 9001 OR AS9100 COMPLAINT AND PROVIDE SUPPORTING DOCUMENTATION."""
"4WAVE, INC. [STERLING,VIRGINIA]",80NSSC18P3386,NSSC - NASA Shared Services Center,STERLING,VA,'10',9/4/2018,8/31/2019,", Small Disadvantaged Business, Small Business - Black American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned","Purchase Order, Firm Fixed Price","13,447","13,447","13,447",541690,N/A,N/A,PREVENTATIVE MAINTENANCE SERVICES FOR THE 4 WAVE ION ETCH TOOL
"8-KOI, INC. [MELBOURNE,FLORIDA]",80KSC017P0024,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/29/2017,12/1/2017,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Asian Pacific American Owned Business, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Other Business Or Organization, SBA Certified 8A Program Participant, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price",0,"210,980","210,980",238390,N/A,N/A,"IGF::OT::IGF THE CONTRACTOR SHALL FURNISH ALL LABOR, EQUIPMENT, MATERIALS AND RELATED ACTIVITIES NECESSARY TO REPLACE THREE (3) ROLL-UP DOORS AT THE SURFACE PREP FACILITY, FACILITY 66310, A NASA/KENNEDY SPACE CENTER FACILITY LOCATED ON CAPE CANAVERAL AIR FORCE STATION, FL."
"8-KOI, INC. [MELBOURNE,FLORIDA]",80KSC018C0058,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/28/2018,7/31/2020,", Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Asian Pacific American Owned Business, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, SBA Certified 8A Program Participant, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Definitive Contract, Firm Fixed Price","656,225","2,698,291","2,698,291",238220,N/A,N/A,VARIOUS HEATING VENTILATION AIR CONDITIONING (HVAC) AND HEAT PUMP REPAIRS
"A & J VACUUM SERVICES INC [CLIFTON,NEW JERSEY]",80NSSC17P1835,NSSC - NASA Shared Services Center,CLIFTON,NJ,'09',9/25/2017,10/23/2017,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"6,086","6,086",423830,N/A,N/A,IGF::OT::IGFTURBOMOLECULAR VACUUM PUMP STATION
"A & J VACUUM SERVICES INC [CLIFTON,NEW JERSEY]",NNX17EC59P,NSSC - NASA Shared Services Center,CLIFTON,NJ,'09',4/24/2017,6/15/2017,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",-559,"3,818","3,818",811219,N/A,N/A,IGF::OT::IGFREBUILD OF EDWARDS E2M40 VACUUM PUMP.
"A & N CORPORATION [WILLISTON,FLORIDA]",80NSSC18P2819,NSSC - NASA Shared Services Center,WILLISTON,FL,'02',7/27/2018,11/2/2018,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","18,325","18,211","18,211",332420,80NSSC18Q0881,"Dalonna D. Penton, Phone 2288136331, 2288136331, dalonna.d.penton@nasa.gov",OT:  DEPOSITION CHAMBER
"A & N CORPORATION [WILLISTON,FLORIDA]",NNG16PT55P,GSFC - Goddard Space Flight Center,WILLISTON,FL,'02',8/3/2016,11/25/2016,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"13,486","13,486",339999,N/A,N/A,VACUUM CHAMBER AND STAND (1 EACH); DOUBLE CLAW CLAMP (42 EACH);  BOLT NUT AND WASHER KIT (2 EACH); ALUMINUM CENTERING RING WITH VITON (10 EACH); COPPER GASKETS 10 PACK (2 EACH); AHIPPING.
"A & N ELECTRIC COOPERATIVE [TASLEY,VIRGINIA]",NNG16JA03P,GSFC - Goddard Space Flight Center,WALLOPS ISLAND,VA,'02',10/29/2015,10/31/2020,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"7,418,254","7,418,254",926130,N/A,N/A,ELECTRIC SERVICES TO NASA''S WALLOPS FLIGHT FACILITY (WFF)
"A & P TECHNOLOGY, INC. [CINCINNATI,OHIO]",NNX15CC86P,NSSC - NASA Shared Services Center,CINCINNATI,OH,'02',9/30/2015,9/28/2018,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price",0,"149,938","149,938",541712,NNX14PHASEIII,N/A,IGF::OT::IGF  THE PHASE III PROGRAM WOULD ALLOW US TO EXPLORE WORK TO HELP AIDE IN COMMERCIALIZATION OF THE RESEARCH. THE MAIN FOCUS WOULD BE TO ENHANCE THE WEIGHT SAVINGS BY LOOKING AT REMOVING THE METALLIC HUB PORTION OF THE GEAR AND LOOKING AT DIFFERENT ATTACHMENT INTERFACES THAT WOULD EASE TRANSITION TO A MORE CONVENTIONAL DESIGN.
"A & T MARKETING INC. [COLUMBIA,MARYLAND]",80NSSC17F0976,NSSC - NASA Shared Services Center,COLUMBIA,MD,'03',9/5/2017,3/16/2018,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Other Minority Owned, Self Certified Small Disadvantaged Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"9,279","9,279",334112,N/A,N/A,IGF::OT::IGF
"A & T MARKETING INC. [COLUMBIA,MARYLAND]",80NSSC18F1212,NSSC - NASA Shared Services Center,COLUMBIA,MD,'03',5/31/2018,9/12/2018,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Other Minority Owned, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","18,180","18,180","18,180",541519,N/A,N/A,"PURCHASE SURFACE PRO 256GB, KEYBOARDS, AND PENS"
"A & T MARKETING INC. [COLUMBIA,MARYLAND]",NNG15SD58B,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',4/9/2015,[None Indicated],", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Other Minority Owned, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Government-Wide Agency Contract (GWAC), Firm Fixed Price",0,0,0,541519,NNG13451284R,N/A,"SEWP V CONTRACT,   CATEGORY B, GROUP C  SBSA SEWP V PROVIDES HIGH-END TECHNICAL REQUIREMENTS; OPTIMIZE PRODUCTIVITY THROUGH UTILIZATION OF POWERFUL COMPUTER SYSTEMS, STATE OF THE ART SUPPORTING PERIPHERALS AND SOFTWARE ON STANDARDIZED BUT CUSTOMIZABLE SYSTEMS; AND ENSURE INTEROPERABILITY OF RELIABLE, APPLICABLE, AND AFFORDABLE IT PRODUCTS/SOLUTIONS."
"A P O HOLDINGS INC [CLEVELAND,OHIO]",80NSSC17P1958,NSSC - NASA Shared Services Center,CLEVELAND,OH,'09',9/28/2017,3/19/2018,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"13,638","13,638",423830,N/A,N/A,IGF::OT::IGF
"A PLUS AVIONICS CORP. [VAN NUYS,CALIFORNIA]",80NSSC18P1097,NSSC - NASA Shared Services Center,ENCINO,CA,'30',4/4/2018,4/28/2018,", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Other Minority Owned, Subchapter S Corporation","Purchase Order, Firm Fixed Price","18,500","18,500","18,500",423430,80NSSC18Q0375,N/A,"REPAIR DATA LOADERS 2 EACH: NSN 7025015058965, P/N 465130-01-01  DATA LOADER"
"A S I SIGN SYSTEMS, INC [IRVING,TEXAS]",80NSSC18A0007,NSSC - NASA Shared Services Center,[N/A for IDVs],,'NA',11/28/2017,[None Indicated],", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,339950,N/A,N/A,NASA HQ SIGNAGE SUPPORT SERVICES
"A S I SIGN SYSTEMS, INC [IRVING,TEXAS]",80NSSC18F0352,NSSC - NASA Shared Services Center,IRVING,TX,'24',12/13/2017,3/20/2018,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Service Provider","BPA Call, Firm Fixed Price","8,000","7,685","7,685",339950,N/A,N/A,SIGNAGE SUPPORT SERVICE FOR NASA HQ
"A S I SIGN SYSTEMS, INC [IRVING,TEXAS]",NNH17CV00D,HQ - Headquarters Acquisition Division,WASHINGTON,DC,'00',11/7/2016,11/30/2017,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","BPA Call, Firm Fixed Price",0,"5,918","5,918",339950,N/A,N/A,IGF::OT::IGFFUNDS FOR PRODUCING SIGNAGE FOR NASA HEADQUARTERS BUILDING
"A S R C AEROSPACE CORP [BELTSVILLE,MARYLAND]",80NSSC17F0845,NSSC - NASA Shared Services Center,BELTSVILLE,MD,'05',8/31/2017,3/16/2018,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price","-13,967","95,826","95,826",541519,N/A,N/A,IGF::OT::IGFSYSTEMS ENGINEERING TECHNICAL PLANNING SUPPORT SERVICE.
"A S R C AEROSPACE CORP [BELTSVILLE,MARYLAND]",NNX17JB16D,NSSC - NASA Shared Services Center,BELTSVILLE,MD,'05',4/28/2017,5/8/2018,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price",0,"24,397","24,397",541519,N/A,N/A,IGF::OT::IGFSYSTEMS ENGINEERING TECHNICAL PLANNING SUPPORT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E004T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,3/7/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","-9,390","2,865,697","3,083,505",541710,N/A,N/A,GLEEN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E007T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,3/7/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","-24,302","1,389,586","1,413,889",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E017T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,3/7/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","-4,795","1,196,652","1,201,447",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E021T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,2/28/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","-4,027","510,807","514,834",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
