Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ALLIANT TECHSYSTEMS INC. [RONKONKOMA,NEW YORK]",NNL08AC43T,LaRC - Langley Research Center,RONKONKOMA,NY,'02',6/19/2008,10/31/2009,"Other Than Small Business - Architecture And Engineering, Corporate Entity Not Tax Exempt, For Profit Organization, Research And Development","Delivery Order, Cost Plus Fixed Fee","577,878","603,919","603,919",336411,N/A,N/A,"1. BACKGROUND AND OBJECTIVE THIS TASK ORDER IS FOR THE MAINTENANCE AND RE-CERTIFICATION OF GOVERNMENT OWNED EQUIPMENT LOCATED AT THE ATK FACILITIES IN RONKONKOMA, N.Y.  THE COMPLETION OF THE REPAIR, REFURBISHMENT, AND RECERTIFICATION ACTIVITIES OUTLINED WILL CREATE A BASELINE FROM WHICH A COMPREHENSIVE REGULARLY SCHEDULED MAINTENANCE PROGRAM CAN BE ESTABLISHED AND IMPLEMENTED GOING FORWARD.  SUCH AN APPROACH WILL ALLOW FOR AND ENSURE THE CONTINUED OPERABILITY AND FUNCTIONALITY OF GFE RESIDING AT ATK.  2. REQUIREMENTS THE CONTRACTOR SHALL MAKE NECESSARY REPAIRS AND REFURBISHMENT TO RECERTIFY GOVERNMENT OWNED PROPERTY AND FURNISHED EQUIPMENT.  ALL INSPECTIONS DESCRIBED HEREIN SHALL BE CONDUCTED BY PERSONNEL QUALIFIED TO AMERICAN SOCIETY OF NONDESTRUCTIVE TESTING (ASNT) LEVEL II.  THE CONTRACTOR SHALL MEET OR EXCEED THE FOLLOWING REQUIREMENTS.  THE CONTRACTOR SHALL HAVE THE OEM PERFORM THE MAJOR MAINTENANCE WORK THE MECHANICAL SYSTEMS, OR THE MANUFACTURER S DESIGNEE, AT THE INTERVALS STATED FOR EACH BELOW, IN ACCORDANCE THE MANUFACTURER''S INSTRUCTIONS, WITH SUPPORT FROM THE CONTRACTOR''S PERSONNEL.   A. HIGH PRESSURE AIR SYSTEMS THE HIGH PRESSURE AIR SYSTEMS SHALL BE MAINTAINED TO NASA STD 8719.17 AND LPR 1710.42.  ACCORDINGLY, THE VESSELS IN THIS SYSTEM SHALL BE INSPECTED EVERY TWO YEARS AND RECERTIFIED EVERY 20 YEARS OF THE HIGH-PRESSURE AIR VESSELS IN TANK FARMS A AND B. "
"ALLIANT TECHSYSTEMS INC. [RONKONKOMA,NEW YORK]",NNL08AD46T,LaRC - Langley Research Center,RONKONKOMA,NY,'02',9/26/2008,7/31/2009,"Other Than Small Business - Architecture And Engineering, Corporate Entity Not Tax Exempt, For Profit Organization, Research And Development","Delivery Order, Cost Plus Fixed Fee","382,528","377,993","382,528",336411,N/A,N/A,"NASA Langley Research Center will be participating in up coming projects that will require the 8-Ft High Temperature Tunnel to test large scale propulsion ground test articles and flight vehicles.  In preparation for these projects the facility needs to determine the feasibility of accommodating large scale test articles, integration and facility operations/interactions, at conditions that are currently out of the facilities capabilities. The objectives of this task order are to resolve ground testing issues related to these large scale test articles using a blockage model and develop test capabilities required to meet program requirements.  In order to achieve the test capabilities the facility will require a new Mach 4 and Mach 6 nozzle. These new nozzles will be an interagral part of the 8-Ft HTT at NASA Langley Research Center.  The new nozzles will provide the existing facility expanded capability required to meet the testing goals of test programs present and future.  Large scale test articles pose issues with accurately determining blockage effects due to their complex shapes and the resulting complex flow interactions between the large scale test article and the facility.  A blockage model will help resolve most of these issues in preparation for ground testing large scale test articles.  The purpose of this task order is to obtain the designs, analysis, manufacturing schedules and estimates of long lead items for a new Mach 4 and new Mach 6 nozzles as well a trade study for a large scale blockage model. This task order is broken up into 3 main sections: Mach 4 nozzle (design & analysis), Mach 6 nozzle (design & analysis) and a blockage model (trade study).  Each have specific requirements and have specific due dates.   "
"ALLIANT TECHSYSTEMS INCORPORATED (2694) [RONKONKOMA,NEW YORK]",NNC06CB26C,GRC - Glenn Research Center,RONKONKOMA,NY,'02',5/3/2006,1/29/2010,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Fixed Fee",0,"7,099,336","10,357,173",541710,N/A,N/A,CEV PROPULSION ADVANCED DEVELOPMENT 7500 LBF (VACUUM) MAIN ENGINE
"ALLIANT TECHSYSTEMS INCORPORATED (3914) [ELKTON,MARYLAND]",NNL06AA12B,LaRC - Langley Research Center,[N/A for IDVs],,'NA',5/23/2006,[None Indicated],Other Than Small Business - [No Vendor Indicators Found],"Indefinite Delivery Contract, Cost Plus Fixed Fee",0,0,0,541710,N/A,N/A,PROPULSIVE LANDING SYSTEM FOR EARTH ENTRY CAPSULES
"ALLIANT TECHSYSTEMS INCORPORATED (3914) [ELKTON,MARYLAND]",NNL08AA54T,LaRC - Langley Research Center,,MD,'01',1/9/2008,5/9/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Cost Plus Fixed Fee","67,425","61,960","61,960",541710,N/A,N/A,Solid Rocket Motor Design and Analysis Support
"ALLIED CRANE, INC. [PITTSBURG,CALIFORNIA]",NNA08AC25Z,ARC - Ames Research Center,[N/A for IDVs],,'NA',2/26/2008,[None Indicated],", Small Business ONLY - Construction Firm, For Profit Organization, Manufacturer Of Goods, Service Provider","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,333923,N/A,N/A,General maintenance of overhead cranes at NASA Ames Research Center.
"ALLIED CRANE, INC. [PITTSBURG,CALIFORNIA]",NNA08PC03D,ARC - Ames Research Center,Mountain View,CA,'14',1/1/2008,9/30/2008,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods",BPA Call,"20,966","20,966","20,966",333923,N/A,N/A,General maintenance of overhead cranes at NASA Ames Research Center.
"ALLIED CRANE, INC. [PITTSBURG,CALIFORNIA]",NNAPC10613549,ARC - Ames Research Center,Mountain View,CA,'14',1/1/2008,9/30/2008,", Small Business ONLY - Construction Firm, For Profit Organization, Manufacturer Of Goods, Service Provider, Small Business",BPA Call,"20,966","20,966","20,966",[None Indicated],N/A,N/A,General maintenance of overhead cranes at NASA Ames Research Center.
"ALLIED ELECTRONICS INCORPORATED [COLUMBIA,MARYLAND]",NNG06LH36D,GSFC - Goddard Space Flight Center,COLUMBIA,MD,'03',6/7/2006,6/1/2011,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,200","18,125","18,125",423690,N/A,N/A,NEW BPA FOR PURCHASE OF ELECTRONIC PARTS
"ALLIED ELECTRONICS INCORPORATED [COLUMBIA,MARYLAND]",NNG06LH36Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',6/14/2006,[None Indicated],Other Than Small Business - [No Vendor Indicators Found],"Indefinite Delivery Contract, Firm Fixed Price",0,0,0,423690,N/A,N/A,BPA FOR ELECTRONIC PARTS
"ALLIED ELECTRONICS, INC [COLUMBIA,MARYLAND]",NNG08ED27P,GSFC - Goddard Space Flight Center,Columbia,MD,'03',3/5/2008,4/9/2008,"Other Than Small Business - For Profit Organization, Service Provider","Purchase Order, Firm Fixed Price","15,762","15,762","15,762",423690,N/A,N/A,"Oscilloscope, mixed signal, 500 MHz and Probe.  Shipping."
"ALLIED HIGH TECH PRODUCTS INCORPORATED [COMPTON,CALIFORNIA]",NNG07LI74P,GSFC - Goddard Space Flight Center,,CA,'37',8/23/2007,11/5/2007,", Veteran Owned Small Business, Small Business - Veteran Owned","Purchase Order, Firm Fixed Price",202,"22,488","22,488",327910,N/A,N/A,"AxioImager Microscope, Aim kit requires: stage, stage carrier, eyepieces, reflector cubes and objectives"
"ALLIED HIGH TECH PRODUCTS INCORPORATED [COMPTON,CALIFORNIA]",NNG07LJ56P,GSFC - Goddard Space Flight Center,Compton,CA,'37',8/28/2007,11/23/2007,", Veteran Owned Small Business, Small Business - Veteran Owned","Purchase Order, Firm Fixed Price",0,"5,653","5,653",327910,N/A,N/A,AxioVision 4 Image Analysis Software. Version 4.6
"ALLIED HIGH TECH PRODUCTS INCORPORATED [COMPTON,CALIFORNIA]",NNG07LJ58P,GSFC - Goddard Space Flight Center,Rancho Dominguez,CA,'37',9/11/2007,12/7/2007,", Veteran Owned Small Business, Small Business - Veteran Owned","Purchase Order, Firm Fixed Price",0,"10,770","10,770",327910,N/A,N/A,"MetPrep 3 Grinder/Polisher with AP3 power head, 8 platen, 115V 60Hz 1 Phase"""
"ALLIED HIGH TECH PRODUCTS INCORPORATED [COMPTON,CALIFORNIA]",NNL07AI51P,LaRC - Langley Research Center,Compton,CA,'37',9/14/2007,11/9/2007,", Veteran Owned Small Business, Small Business - Veteran Owned","Purchase Order, Firm Fixed Price",0,"18,490","18,490",327910,N/A,N/A,MultiPrep Precision Polishing System
"ALLIED HIGH TECH PRODUCTS INCORPORATED [COMPTON,CALIFORNIA]",NNL07AI71P,LaRC - Langley Research Center,,CA,'37',9/19/2007,12/5/2007,", Veteran Owned Small Business, Small Business - Veteran Owned","Purchase Order, Firm Fixed Price",0,"20,254","20,254",327910,N/A,N/A,Motorized hardware and software upgrades for Zeiss Discovery V12 Stereomicroscope with Axiovision software.
"ALLIED HIGH TECH PRODUCTS INCORPORATED [COMPTON,CALIFORNIA]",NNL08AB06P,LaRC - Langley Research Center,Compton,CA,'37',12/28/2007,3/7/2008,", Veteran Owned Small Business, Small Business - Veteran Owned","Purchase Order, Firm Fixed Price","10,640","10,640","10,640",327910,N/A,N/A,Purchase Requisition: 4200229581 Precision Sectioning Machine
"ALLIED MODULAR BUILDING SYSTEM [ANAHEIM,CALIFORNIA]",NNL07AD62D,LaRC - Langley Research Center,Orange,CA,'40',9/13/2007,11/30/2007,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price",0,"19,330","19,330",[None Indicated],N/A,N/A,MODULAR BUILDING
"ALLIED NETWORK SOLUTIONS [ROSEVILLE,CALIFORNIA]",NNC07VM55P,GRC - Glenn Research Center,Roseville,CA,'04',9/17/2007,10/14/2007,", Veteran Owned Small Business, Service Disabled Veteran Owned Small Business, Small Business - Service Related Disabled Veteran Owned Business, Veteran Owned","Purchase Order, Other ",0,"15,148","15,148",541512,N/A,N/A,PANASONIC TOUGHBOOKS 19 AND BATTERIES
"ALLIED TECHNOLOGY GROUP INC [ROCKVILLE,MARYLAND]",MSFC0200301CH35071DGS02F0028N,MSFC - Marshall Space Flight Center,ROCKVILLE,MD,'08',1/15/2003,1/6/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Fixed Price with Economic Price Adjustment",0,"2,758,756","2,758,756",561611,N/A,N/A,
"ALLIED TECHNOLOGY GROUP INC [ROCKVILLE,MARYLAND]",NNM08AA76T,MSFC - Marshall Space Flight Center,ROCKVILLE,MD,'08',12/18/2007,1/6/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","664,391","664,391","664,391",561611,N/A,N/A,"AVUE DIGITAL SERVICES (ADS) CLASSIFICATION MODULES, EXTRANET ACCESS, AND SERVICES RELATED TO THE SUBSCRIPTION SERVICES.  THE SUBSCRIBED SERVICES WILL CONSIST OF THE FOLLOWING: (A) EXTRANET ACCESS TO THE SUBSCRIVED ADS MODULES, INCLUDING THEIR ASSOCIATED USER INTERFACE AND CONTENT DATABASES; (B) ON-GOING DATABASE ADMINISTRATION; AND (C) SUPPLEMENTAL AND INCIDENTAL SERVICES AS MUTUALLY AGREED."
"ALLISON ADVANCED DEVELOPMENT COMPANY [INDIANAPOLIS,INDIANA]",LERC0200112DNAS301143,GRC - Glenn Research Center,INDIANAPOLIS,IN,'05',12/15/2001,9/21/2012,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Incentive Fee",0,"2,092,663","148,647,009",541710,N/A,N/A,
"ALLOY CUSTOM PRODUCTS, INC [LAFAYETTE,INDIANA]",NNC08QA58P,GRC - Glenn Research Center,DELPHI,IN,'02',9/22/2008,7/14/2009,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","300,000","397,398","397,398",336212,N/A,N/A,SAP PURCHASE REQUISITION: 4200254361LIQUID METHANE ROADABLE DEWAR
"ALLSTATE EQUIPMENT COMPANY INCORPORATED [CHESAPEAKE,VIRGINIA]",NNL08AD16P,LaRC - Langley Research Center,Chesapeake,VA,'04',4/14/2008,6/16/2008,", Small Business ONLY - For Profit Organization","Purchase Order, Firm Fixed Price","65,702","65,702","65,702",423830,N/A,N/A,SCHAEFF STAND UP COUNTER BALANCE FORKLIFT 
"ALLSTEEL INC [MUSCATINE,IOWA]",NNK08CA93D,KSC - Kennedy Space Flight Center,,FL,'24',5/29/2008,7/3/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","24,788","24,788","24,788",[None Indicated],N/A,N/A,"FURNITURE FOR THE KSC OFFICAL BADGING STATION, BLDG M6-0224"
"ALLSTEEL INC [MUSCATINE,IOWA]",NNK08LA97D,KSC - Kennedy Space Flight Center,Lompoc,CA,'24',5/22/2008,7/21/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","5,506","5,506","5,506",[None Indicated],N/A,N/A,Furniture for VAFB IT Office
"ALLSTEEL INC [MUSCATINE,IOWA]",NNL08AF61D,LaRC - Langley Research Center,,IA,'02',9/30/2008,12/5/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","21,730","20,954","20,954",337214,N/A,N/A,Conference Tables and Chairs for Reid Center
"ALLTANK SYSTEMS [CARSON CITY,NEVADA]",NNC07VA19P,GRC - Glenn Research Center,,NV,'02',1/31/2007,3/30/2007,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","3,561","34,349","34,349",423510,N/A,N/A,1000 GALLON FUEL TANK SAP Purchase Requisition: 4200162472
"ALLTECH PRECISION MANUFACTURING  [VALENCIA,CALIFORNIA]",E5931D,AFRC - Armstrong Flight Research Center,[N/A for IDVs],,'NA',9/25/2003,8/31/2008,", Small Business ONLY - [No Vendor Indicators Found]","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,332710,N/A,N/A,THIS IS A BPA AGREEMENT TO ESTABLISH  METAL FABRICATION PROCEDURES 
"ALLTECH PRECISION MANUFACTURING [VALENCIA,CALIFORNIA]",NND05AB75D,AFRC - Armstrong Flight Research Center,,CA,'22',4/28/2005,6/17/2011,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,0,0,[None Indicated],N/A,N/A,FABRICATE BACKING PLATES X37 HOT STRUCTURES
"ALLTEST INSTRUMENTS INC [ASBURY PARK,NEW JERSEY]",NNG08EF90P,GSFC - Goddard Space Flight Center,,NJ,'06',7/21/2008,8/29/2008,", Small Business ONLY - For Profit Organization, Small Business","Purchase Order, Firm Fixed Price","16,625","16,625","16,625",334515,N/A,N/A,Optical Spectrum Analyzer
"ALMA COLLEGE [ALMA,MICHIGAN]",NNG05GP16G,GSFC - Goddard Space Flight Center,Alma,MI,'04',9/8/2005,8/31/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,0,"12,650","12,650",[None Indicated],N/A,N/A,ANALYSIS OF CLOUD PHYSICS LIDAR DATA
"ALMAG PLATING CORPORATION [BALTIMORE,MARYLAND]",NNG04CS04D,GSFC - Goddard Space Flight Center,,MD,'02',9/12/2005,7/14/2009,", Veteran Owned Small Business, Small Business - Veteran Owned",BPA Call,"9,575","18,295","18,295",332999,N/A,N/A,Fabrication BPA Call
"ALMAG PLATING CORPORATION [BALTIMORE,MARYLAND]",NNG04CS04Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',1/14/2004,1/15/2009,", Veteran Owned Small Business, Small Business - Veteran Owned","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,332999,N/A,N/A,FABRICATION BPA
"ALMAG PLATING CORPORATION [BALTIMORE,MARYLAND]",NNG04CS05Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',1/14/2004,[None Indicated],", Veteran Owned Small Business, Small Business - Veteran Owned","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,332999,N/A,N/A,FABRICATION BPA
"ALPHA DATA INC. [SAN JOSE,CALIFORNIA]",NNJ08JF49P,JSC - Johnson Space Flight Center,San Jose,CA,'16',7/30/2008,9/5/2008,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","27,600","27,600","27,600",334111,N/A,N/A,ADPE-XRC-4 PCI Express Cards
"ALPHA MICRODESIGNS INCORPORATED [POTOMAC,MARYLAND]",NNG06DA03D,GSFC - Goddard Space Flight Center,,MD,'08',11/14/2006,11/14/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","44,550","129,850","129,850",541611,N/A,N/A,FABRICATION BPA CALL THRU CALL 601
"ALPHA MICRODESIGNS INCORPORATED [POTOMAC,MARYLAND]",NNG06DA03Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',12/22/2005,[None Indicated],", Small Business ONLY - [No Vendor Indicators Found]","Indefinite Delivery Contract, Order Dependent ",0,0,0,541611,N/A,N/A,bpa for developmental planning and coding to replicate the functionality of the Fabrication Contractor Performance and Selection System (FCPSS).
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNC08VD10P,GRC - Glenn Research Center,Long Beach,CA,'46',8/2/2008,8/4/2009,", Woman Owned Small Business, Small Business - For Profit Organization, Research And Development, Small Business, Women Owned","Purchase Order, Firm Fixed Price","82,860","82,860","82,860",541712,N/A,N/A,LICENSE AGREEMENT
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNC08VF43P,GRC - Glenn Research Center,Long Beach,CA,'46',6/4/2008,6/27/2008,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Other ","16,800","16,800","16,800",541712,N/A,N/A,SOFTWARE TRAINING
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNC08VG46P,GRC - Glenn Research Center,Long Beach,CA,'46',6/5/2008,12/12/2008,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Other ","24,998","24,998","24,998",541712,N/A,N/A,"SOW for Multi-level Evaluation of Morphing Structures Alpha Star Corporation shall evaluate by using their Multi Level Integrated Computer Code (GENOA) a simulated morphing structure made from advanced fiber composite materials. This evaluation shall be done in 6-months by performing the following tasks: 1. Establish material requirements. 2. Evaluate candidate design parameters. 3. Evaluate piezo-adaptive shape simulation. 4. Optimize a piezo-electrically controlled composite plate 12 in. long by 8 inch wide to determine plate thickness, amount of piezoelectric material needed, types of fibers/matrices, their respective volume ratio, amount and type of graduation required through the thickness. 5. Perform probabilistic optimization to determine the morphing structure reliability. 6. Conduct design recommendations. 7. Prepare Final Report. 8. Present results at Glenn Research Center"
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNJ07JA97P,JSC - Johnson Space Flight Center,Long Beach,CA,'46',4/6/2007,4/5/2008,", Woman Owned Small Business, Small Business - Women Owned","Purchase Order, Firm Fixed Price",0,"37,800","37,800",541511,N/A,N/A,GENOA Licenses/technical services/support/upgrades
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNJ08HA40P,JSC - Johnson Space Flight Center,Long Beach,CA,'46',8/7/2008,8/31/2009,", Woman Owned Small Business, Small Business - For Profit Organization, Research And Development, Women Owned","Purchase Order, Firm Fixed Price","34,200","34,200","34,200",511210,N/A,N/A,GENEX CORE with translator; Analysis Modules
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNJ08JC85P,JSC - Johnson Space Flight Center,Long Beach,CA,'46',4/2/2008,3/31/2009,", Woman Owned Small Business, Small Business - For Profit Organization, Research And Development, Women Owned","Purchase Order, Firm Fixed Price","45,000","45,000","45,000",541511,N/A,N/A,GENOA Licenses/technical services/support/upgrades
"ALPHA SUM BUSINESS MACHINES [JACKSON HEIGHTS,NEW YORK]",NNL08AD92D,LaRC - Langley Research Center,Jackson Heights,NY,'07',8/7/2008,9/19/2008,", Small Disadvantaged Business, Small Business - For Profit Organization, Self Certified Small Disadvantaged Business, Service Provider","Delivery Order, Firm Fixed Price","7,766","7,766","7,766",443112,N/A,N/A,"NACA ROOM, AV EQUIPMENT"
"ALPHA SUM BUSINESS MACHINES [JACKSON HEIGHTS,NEW YORK]",NNM07AC45D,MSFC - Marshall Space Flight Center,JACKSON HEIGHTS,NY,'07',7/9/2007,8/29/2007,", Small Disadvantaged Business, Small Business - SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price",0,"5,800","5,800",811212,N/A,N/A,DESIGN JET PRINTER/PLOTTER PART NUMBER: C7780C#ABA 
"ALPHA TECHNOLOGY INC [HUNTSVILLE,ALABAMA]",NNM04AB08C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',2/26/2004,5/31/2005,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Business","Definitive Contract, Firm Fixed Price",0,"128,511","128,511",541511,N/A,N/A,4200047904 AEROSPACE VEHICLE CONCEPTUAL ANALYSIS AND DATA ARCHIVING
"ALPHA TECHNOLOGY INCORPORATED [HUNTSVILLE,ALABAMA]",NNM05AB27C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',5/4/2005,8/31/2009,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Firm Fixed Price","205,591","816,330","816,330",541511,N/A,N/A,CRYOGENIC FLUID MANAGEMENT DATA ANALYSIS AND DOCUMENTATION SUPPORT
"ALPHALAS GMBH (0000) [GOTTINGEN,]",NNG07HC48P,GSFC - Goddard Space Flight Center,,,'NA',3/1/2007,5/10/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","-8,100",0,0,[None Indicated],N/A,N/A,LASER DIODE W/DRIVER
"ALPHAPORT INCORPORATED [CLEVELAND,OHIO]",NNC06BA06B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',7/3/2006,[None Indicated],"SBA Certified HUBZone, Woman Owned Small Business, Small Business - SBA Certified HUBZone, Very Small Business, Women Owned","Indefinite Delivery Contract, Labor Hours",0,0,0,611430,N/A,N/A,PROVIDE EDUCATION AND CAREER MANAGEMENT SERVICES SO NASA SMA
"ALPHAPORT INCORPORATED [CLEVELAND,OHIO]",NNC06TA45T,GRC - Glenn Research Center,CLEVELAND,OH,'10',11/29/2006,3/31/2008,"SBA Certified HUBZone, Woman Owned Small Business, Small Business - SBA Certified HUBZone, Very Small Business, Women Owned","Delivery Order, Other ",0,"1,398,384","1,398,384",611430,N/A,N/A,EDUCATIONAL SERVICES
"ALPHAPORT INCORPORATED [CLEVELAND,OHIO]",NNC06TA46T,GRC - Glenn Research Center,CLEVELAND,OH,'10',4/17/2007,10/31/2009,"SBA Certified HUBZone, Woman Owned Small Business, Small Business - SBA Certified HUBZone, Very Small Business, Women Owned","Delivery Order, Labor Hours","1,489,659","3,738,696","3,738,696",611430,N/A,N/A,EDUCATE CONTRACT SERVICES AT OAI
"ALPHAPORT INCORPORATED [CLEVELAND,OHIO]",NNC08CA14C,GRC - Glenn Research Center,CLEVELAND,OH,'10',11/30/2007,3/30/2010,"SBA Certified HUBZone, Woman Owned Small Business, Small Business Innovative Research, Small Business - SBA Certified HUBZone, Women Owned","Definitive Contract, Firm Fixed Price","300,000","579,770","579,770",541712,N/A,N/A,"PHYSICAL IMPROVEMENTS IN EXCITER/IGNITER UNITSTHE PROPOSED PHASE 2 PROJECT CONSISTS OF THE PHYSICAL INTEGRATION OF OUR PHASE 1 SMALL, COMPACT EXCITER WITH A \FLIGHT LIKE\"" IGNITER OR SPARK PLUG CAPABLE OF HOT-FIRE TESTING. THE EXCITER/IGNITER UNIT WILL OPERATE TO A PRE-ESTABLISHED SUBSET OF EXPECTED FLIGHT PERFORMANCE REQUIREMENTS ESTABLISHED AND MET IN PHASE 1. THE EXCITER/IGNITER UNIT WILL PHYSICALLY INTEGRATE THE EXCITER ELECTRONICS WITH AN IGNITER (SPARK PLUG) TO DEMONSTRATE \""END-TO-END\"" FUNCTIONALITY CAPABLE OF PROVIDING IONIZING VOLTAGE GREATER THAN 20 KV FOR A SPARK ENERGY OF 45 TO 50 MJ AT A RATE OF 200-300 SPARKS PER SECOND. THE EXCITER IS ABOUT HALF THE WEIGHT AND WILL OCCUPY ABOUT HALF THE VOLUME OF THE CURRENT STATE-OF-THE-ART EXCITERS. THE INTEGRATED EXCITER/IGNITER ELIMINATES THE PROBLEMS ASSOCIATED WITH LONG HV CABLE RUNS; AS LONG AS LONG AS 4 FEET, AND THE POTENTIAL FOR ERRONEOUS CONNECTIONS. THE DEVELOPMENT OF THIS INTEGRATED EXCITER/IGNITER UNIT WILL FOLLOW A PHASED APPROACH COVERING DESIGN, DEVELOPMENT, ANALYSIS, ASSEMBLY, TEST AND VERIFICATION. THE IMPLICATIONS OF THE PROPOSED PROJECT ARE FOR SPACE AND WEIGHT SAVINGS IN THE OVERALL DEVELOPMENT OF GREEN PROPULSION SYSTEMS AS APPLICABLE TO RESEARCH PROJECTS IN EXPLORATION SYSTEMS AND SPECIFICALLY APPLICABLE TO TOPIC X9 PROPULSION AND PROPELLANT STORAGE. """
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC04BA10B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',8/24/2004,[None Indicated],", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Indefinite Delivery Contract, Firm Fixed Price",0,0,0,541330,N/A,N/A,SPECIALIZED SUPPORT SERVICES
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC05QA01D,GRC - Glenn Research Center,CLEVELAND,OH,'10',4/12/2002,1/9/2009,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","108,310","387,249","387,249",541330,N/A,N/A,ELECTRIC PROPULSION TECHNICAL SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA02T,GRC - Glenn Research Center,CLEVELAND,OH,'10',11/9/2005,7/31/2009,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","17,809","59,408","59,408",541330,N/A,N/A,HUMAN HEALTH AND PERFORMANCE SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA28T,GRC - Glenn Research Center,CLEVELAND,OH,'10',4/19/2006,9/30/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"143,787","143,787",541330,N/A,N/A,SENSOR DATAT QUALIFICATION FOR EXPLORATION SYSTEMS
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA39T,GRC - Glenn Research Center,,OH,'10',7/17/2006,9/30/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"35,330","35,330",541330,N/A,N/A,ADDJUST
