Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNA05CS41G,ARC - Ames Research Center,,CA,'14',4/5/2005,12/31/2006,"Educational - Educational Institution, Nonprofit Organization",Grant,"161,324","127,711","127,711",[None Indicated],N/A,N/A,End-user Software Component Development and Use
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNA05CS50A,ARC - Ames Research Center,MOUNTAIN VIEW,CA,'14',5/25/2005,5/14/2009,"Educational - Educational Institution, Nonprofit Organization",Cooperative Agreement,"39,298","119,118","119,118",[None Indicated],N/A,N/A,ENHANCING TEAM PERFORMANCE FOR EXPLORATION MISSIONS
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNA05CV46A,ARC - Ames Research Center,MOUNTAIN VIEW,CA,'14',9/23/2005,9/30/2006,"Educational - Educational Institution, Nonprofit Organization",Cooperative Agreement,"75,000","75,000","75,000",[None Indicated],N/A,N/A,AGENT-BASED SIMULATION FOR ASSESSMENT OF HUMAN-SYSTEM PERFORMANCE IN THE NATIONAL AIRSPACE SYSTEM
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNC04GB07G,GRC - Glenn Research Center,ATLANTA,GA,'05',4/28/2004,9/16/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"95,001","228,604","228,604",[None Indicated],N/A,N/A,ENTANGLE ATOMIC CLOCK REF  #JG/02.105.002.03.96453 ENTANGEL ATOMIC CLOCK REF #JG/02.105.002.03.96453
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNC04GB22G,GRC - Glenn Research Center,,GA,'05',5/19/2004,9/30/2007,"Educational - Educational Institution, Nonprofit Organization",Grant,"80,000","209,999","209,999",[None Indicated],N/A,N/A,"THEORETICAL STUDIES OF THE GENERATION, DETECTION, AND APPLICATIONS OF MASSIVELY ENTANGED STATES OF B"
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNC04HA01H,,Atlanta,GA,'05',8/1/2004,7/31/2005,"Educational - Educational Institution, Nonprofit Organization",Grant,0,"24,000","24,000",[None Indicated],N/A,N/A,NEW ANNUAL AWARD-- GSRP TRAINING GRANT NEW ANNUAL AWARD--GSRP TRAINGING GRANT
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNC04QA36D,,Atlanta,GA,'05',8/18/2004,1/17/2005,"Educational - Educational Institution, Nonprofit Organization","Definitive Contract, Firm Fixed Price",0,"40,000","40,000",541710,N/A,N/A,CJOMPLETION OF TASK ORDER 14
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNC05GA33G,GRC - Glenn Research Center,ATLANTA,GA,'05',4/28/2005,8/16/2010,"Educational - Educational Institution, Nonprofit Organization",Grant,"127,112","402,558","402,558",[None Indicated],N/A,N/A,NOVEL APPLIACTIONS OF PERMANENT NON-WETTING
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNC05GA54G,GRC - Glenn Research Center,ATLANTA,GA,'05',6/2/2005,9/15/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"114,128","206,817","206,817",[None Indicated],N/A,N/A,OPTICAL MANIPULATION OF DYNAMIC CONTACT LINES: EXPERIMENTS AND THEORY
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNC05QA31D,GRC - Glenn Research Center,Atlanta,GA,'05',5/17/2005,5/9/2006,"Educational - Educational Institution, Nonprofit Organization","Purchase Order, Firm Fixed Price","100,000","100,000","100,000",541710,N/A,N/A,SYSTEMS EVALUATION AND PLANNING FOR PROPULSION 21 TECHNOLOGY PORTFOLIO dELIVERY ORDER AGAINST NAS3-00179
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NND05AB15D,AFRC - Armstrong Flight Research Center,,GA,'13',3/7/2005,12/31/2005,"Educational - Educational Institution, Nonprofit Organization","Purchase Order, Firm Fixed Price","175,000","175,000","175,000",541710,N/A,N/A,"THE PURPOSE OF THIS SUBTAK IS TO REQUEST SERVICES FOR REMOTELY OPERATED AIRCRAFT (ROA) SECTOR DESIGN AND ANALYSIS TOOL DEVELOPMENT FOR VEHICLE SYSTEMS PROGRAM FOR THE DRYDEN FLIGHT RESEARCH CENTER (DFRC) FOR THE OF SEPTEMBER 30,2005 THROUGH MARCH 31,2006"
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NND05AC23D,AFRC - Armstrong Flight Research Center,Atlanta,GA,'05',6/17/2005,4/21/2006,"Educational - Educational Institution, Nonprofit Organization","Purchase Order, Firm Fixed Price","200,000","200,000","200,000",541710,N/A,N/A,NEW SUBTASK/PROPOSAL
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GB34G,GSFC - Goddard Space Flight Center,,GA,'05',12/10/2003,11/30/2007,"Educational - Educational Institution, Nonprofit Organization",Grant,"185,220","524,610","524,610",[None Indicated],N/A,N/A,"MULTIDISCIPLINARY RESEARCH IN CLIMATE, CHEMISTY, AND GLOBAL MODELING"
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GB42G,GSFC - Goddard Space Flight Center,,GA,'05',12/15/2003,12/14/2007,"Educational - Educational Institution, Nonprofit Organization",Grant,"252,102","389,041","389,041",[None Indicated],N/A,N/A,DEVELOPMENT OF AN INTEGRATED INSTRUMENT FOR QUANTITIVE SIZE-RESOLVED MEASUREMENTS
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GC61G,GSFC - Goddard Space Flight Center,,GA,'05',1/22/2004,5/31/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"161,247","640,432","640,432",[None Indicated],N/A,N/A,NOX/HCHO LIF DEVELOPMENT AND HCHO INTERCOMPARISON
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GJ32G,GSFC - Goddard Space Flight Center,,GA,'05',5/5/2004,4/30/2007,"Educational - Educational Institution, Nonprofit Organization",Grant,"134,967","405,116","405,116",[None Indicated],N/A,N/A,A NEW APPROACH TO THE ORIGIN & REPLICATION OF LIFE''S INFROMATIONAL POLYMERS.
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GK06G,GSFC - Goddard Space Flight Center,,GA,'05',6/1/2004,5/31/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"49,998","149,994","149,994",[None Indicated],N/A,N/A,THE IMPACT OF PRECIPITATION MEASURMENT MISSION ON HYDROLOGIC & WATER RESOURCE PREDICTIONS
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GK87G,GSFC - Goddard Space Flight Center,ATLANTA,GA,'05',5/25/2004,5/31/2007,"Educational - Educational Institution, Nonprofit Organization",Grant,"62,973","449,054","449,391",[None Indicated],N/A,N/A,SEASONAL & GLOBAL REPRESENTATION OF LAND SURFACE PROPERTIES FROM MODIS & OTHER EOS INSTRUMEN
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GK90G,GSFC - Goddard Space Flight Center,,GA,'05',5/25/2004,5/31/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"123,482","645,201","645,201",[None Indicated],N/A,N/A,"INVESTIGATING THE INFLUENCES OF VEGETATION,BIOMASS BURNING,CLOUDS ON WET SEASON ONSET OVER THE AMAZO"
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GM70G,GSFC - Goddard Space Flight Center,,GA,'05',6/21/2004,6/30/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"225,171","715,542","715,542",[None Indicated],N/A,N/A,MEGNETO-OPTICAL PHASE ENANTIOMERIC DETECTOR ( MOPED )
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GO61G,GSFC - Goddard Space Flight Center,,GA,'05',8/2/2004,2/14/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,0,"1,344,240","1,344,240",[None Indicated],N/A,N/A,IMPACTS OF LAND USE CHANGES IN CLIMATE MODELS
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04GP11G,GSFC - Goddard Space Flight Center,,GA,'05',8/14/2004,8/14/2009,"Educational - Educational Institution, Nonprofit Organization",Grant,0,"312,681","312,681",[None Indicated],N/A,N/A,TOWARD AN IMPROVED REPRESENTATION OF AEROSOL CLOUD INTERACTIONS IN GLOBAL MODELS: STUDIES INTER
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG04WC30G,GSFC - Goddard Space Flight Center,ATLANTA,GA,'05',7/6/2004,9/30/2005,"Educational - Educational Institution, Nonprofit Organization",Grant,0,72,"24,973",[None Indicated],N/A,N/A,PROPELLER BASED SUBSYSTEM TO ALTER THE TRAJECTORIE OF FREE FLYING SCIENTIFIC BALLOONS.
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05CK30P,GSFC - Goddard Space Flight Center,Atlanta,GA,'05',3/30/2005,5/30/2006,"Educational - Educational Institution, Nonprofit Organization","Purchase Order, Firm Fixed Price","80,000","80,000","80,000",335311,N/A,N/A,INGAN TEST WAFERS
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05GE52G,GSFC - Goddard Space Flight Center,,GA,'05',2/23/2005,2/14/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"155,138","359,546","359,546",[None Indicated],N/A,N/A,UAV SYSTEMS ANALYSIS FOR EARTH OBSERVATIONS : EDUCATION & OUTREACH.
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05GJ65H,GSFC - Goddard Space Flight Center,,GA,'05',5/12/2005,5/14/2011,"Educational - Educational Institution, Nonprofit Organization",Training Grant,"387,125","3,321,000","3,321,000",[None Indicated],N/A,N/A,GEORGIA SPACE GRANT CONSORTIUM
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05GK57G,GSFC - Goddard Space Flight Center,,GA,'05',6/2/2005,5/31/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"25,000","25,000","25,000",[None Indicated],N/A,N/A,AIGAN MATERIAL STRUCTURES FOR A TWO COLOR UV IMAGER
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05GP20G,GSFC - Goddard Space Flight Center,,GA,'05',9/7/2005,9/14/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"128,614","399,632","399,632",[None Indicated],N/A,N/A,NON-THERMAL GENERATION OF PROBIOTIC MOLECULES
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05GP67H,GSFC - Goddard Space Flight Center,,GA,'05',9/13/2005,9/14/2008,"Educational - Educational Institution, Nonprofit Organization",Training Grant,"24,000","72,000","72,000",[None Indicated],N/A,N/A,CHARACTERIZATION WATER SOLUBLE ORGANIC CARBON 7 THEIR EFFECT ON CLOUD (STUDENT:AJUA ASA-AWUKU)
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05GP93G,GSFC - Goddard Space Flight Center,,GA,'05',9/16/2005,9/14/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,"181,478","550,924","550,924",[None Indicated],N/A,N/A,LARGE LIGHTWEIGHT & DEPLOABLE PHASED ARRAYS USING RF MEMS SWITCHES
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05GQ87G,GSFC - Goddard Space Flight Center,Atlanta,GA,'05',9/23/2005,9/14/2006,"Educational - Educational Institution, Nonprofit Organization",Grant,"75,916","75,916","75,916",[None Indicated],N/A,N/A,LABORATORY EVALUATION & APPLICATION OF MICROWAVE ABSORPTION PROPERTIES UNDER SIMULATED CONDITIONS FOR PLANETARY ATMOSPHERES
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNG05GR12G,GSFC - Goddard Space Flight Center,,GA,'05',9/28/2005,9/14/2011,"Educational - Educational Institution, Nonprofit Organization",Grant,"284,659","1,461,927","1,461,927",[None Indicated],N/A,N/A,"GLOBAL ANALYSIS OF OCEAN SURFACE FLUXES OF HEAT & FRESHWATER: SATELITTE PRODUCTS, NWP ANALYSIS, & CMIP SIMULATIONS"
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNM05ZA02H,MSFC - Marshall Space Flight Center,,GA,'13',6/22/2005,9/25/2006,"Educational - Educational Institution, Nonprofit Organization",Training Grant,"24,000","24,000","24,000",[None Indicated],N/A,N/A,4200116528 MODEL VERIFICATION AND DECENTRALIZED ADAPTIVE CONTROL OF SOLAR SAIL PROPULSION SYSTEMS
"GEORGIA TECH RESEARCH CORPORATION [ATLANTA,GEORGIA]",NNM05ZA03H,MSFC - Marshall Space Flight Center,ATLANTA,GA,'05',6/22/2005,6/30/2008,"Educational - Educational Institution, Nonprofit Organization",Training Grant,"24,000","48,000","48,000",[None Indicated],N/A,N/A,4200116562 COMMAND GENERATION TECHNIQUES FOR THE CONTROL OF SPACE TETHER SYSTEMS
"GEORGIA VALVE AND FITTINGS COMPANY INCORPORATED [ALPHARETTA,GEORGIA]",NNM05AA95P,MSFC - Marshall Space Flight Center,,GA,'07',8/11/2005,9/16/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","7,282","7,282","7,282",[None Indicated],N/A,N/A,4200115111 GAS FLOW SYSTEM COMPONENTS
"GEOSPATIAL RESEARCH INNOVATION DESIGN [CORPUS CHRISTI,TEXAS]",NNS05AA03C,GRC - Glenn Research Center,,TX,'27',11/22/2004,6/20/2007,", Woman Owned Small Business, Small Business Innovative Research, Small Business - Small Business, Women Owned","Definitive Contract, Firm Fixed Price","370,000","599,924","754,848",541710,N/A,N/A,MODISS-MOBILE ONLINE INTELLIGENT DECISION SUPPORT SYSTEM
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",KSC00199505BNAS1012207,KSC - Kennedy Space Flight Center,,FL,'NA',5/15/1995,9/30/2006,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","-22,316","14,008,871","14,008,871",[None Indicated],N/A,N/A,MAINTANCE REPAIR ALTR-RLPROP
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",KSC00200309CCC91244BNAS1003003,KSC - Kennedy Space Flight Center,,FL,'19',9/15/2003,3/31/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"761,586","761,586",541330,N/A,N/A,CM&amp;S RFI PHASE 1
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",KSC00200309CCC91245BNAS1003003,KSC - Kennedy Space Flight Center,,FL,'19',9/15/2003,1/31/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"304,952","304,952",541330,N/A,N/A,GEOSYNTEC TEAM MEETINGS
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",KSC00200309CCC91291BNAS1003003,KSC - Kennedy Space Flight Center,,FL,'19',9/18/2003,6/30/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","166,917","1,266,712","1,266,712",541330,N/A,N/A,"CMS SUPPORT, GEOSYNTEC FIELD WORK "
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK04EA91D,KSC - Kennedy Space Flight Center,,FL,'19',2/11/2004,6/30/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"629,333","629,333",541330,N/A,N/A,"DO 5 CORRECTIVE MEASURES DESIGN, MLP/VAB, PCN ENV 1642"
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK04EA94D,KSC - Kennedy Space Flight Center,,FL,'19',2/26/2004,12/31/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"73,363","73,363",541330,N/A,N/A,DO-6/RFI WORKPLAN OPF 3
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK04EA95D,KSC - Kennedy Space Flight Center,,FL,'19',2/26/2004,7/30/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"283,196","283,196",541330,N/A,N/A,D0-7/CORRECTIVE MEASURES DESIGN LC-39A
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK04EB67D,KSC - Kennedy Space Flight Center,BOCA RATON,FL,'19',4/9/2004,9/30/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","121,643","181,436","181,436",541330,N/A,N/A,DO-8/CORRECTIVE MEASURE DESIGN LC-39B
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK04EB79D,KSC - Kennedy Space Flight Center,Boca Raton,FL,'19',4/21/2004,9/30/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"31,451","31,451",541330,N/A,N/A,DO-9/LONG TERM MONITORING C-5 ELECTRICAL SUB- STATION FACILITY
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK04EC26D,KSC - Kennedy Space Flight Center,,FL,'19',5/17/2004,12/30/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","41,128","79,700","79,700",541330,N/A,N/A,"DO-10/RCRA CONFIRMATION SAMPLING REPORT, SAEF-2"
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK04EC64D,KSC - Kennedy Space Flight Center,BOCA RATON,FL,'19',7/13/2004,12/31/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","106,552","323,017","323,017",541330,N/A,N/A,DO-11/RCRA FACILITY INVESTIGATION
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK04EE51D,KSC - Kennedy Space Flight Center,,FL,'19',10/25/2004,10/30/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,393","4,393","4,393",541330,N/A,N/A,LONG TERM MONITORING OF GROUNDWATER AT O&amp;C BLDG. (DO-12)
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK05EB73D,KSC - Kennedy Space Flight Center,BOCA RATON,FL,'19',3/3/2005,2/27/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","34,528","34,239","34,239",541330,N/A,N/A,LONG TERM MONITORING AT THE PAIN AND OIL LOCKER
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK05EC25D,KSC - Kennedy Space Flight Center,,FL,'19',4/7/2005,6/30/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","140,556","318,548","318,548",541330,N/A,N/A,"CORRECTIVE MEASURES STUDY AT THE VERTICAL PROCESSING FACILITY, KSC, FL (DO-14)"
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK05EC27D,KSC - Kennedy Space Flight Center,BOCA RATON,FL,'19',4/7/2005,6/30/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","151,965","758,569","758,569",541330,N/A,N/A,"CONFIRMATION SAMPLING AT HYPERGOL MAINTENANCE FACILITY- NORTH AREA KSC, FL (DO-15)"
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK05EC36D,KSC - Kennedy Space Flight Center,,FL,'24',4/12/2005,6/30/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","104,476","446,455","446,455",541330,N/A,N/A,"SUPPLEMENTAL GROUNDWATER ASSESSMENT, WILSON CORNERS, KSC, FL"
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK05EC37D,KSC - Kennedy Space Flight Center,,FL,'24',4/13/2005,3/30/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","113,096","534,229","534,229",541330,N/A,N/A,"LONG TERM MONITORING OF GROUNDWATER AT THE VAB AREA, KSC, FL"
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK05EC46D,KSC - Kennedy Space Flight Center,,FL,'19',4/19/2005,12/30/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","52,908","46,033","46,033",541330,N/A,N/A,"CONFIRMATION SAMPLING AT HYPERGOL MAINTENANCE PROCESSING- SOUTH (HMP SOUTH), M7-1212, KSC, FL ( DO-18)"
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK05EC50D,KSC - Kennedy Space Flight Center,,FL,'19',4/25/2005,2/14/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","58,418","109,303","109,303",541330,N/A,N/A,"CONFIRMATORY SAMPLING FIELD INVESTIGATION AND CONFIRMATORY SAMPLING REPORT AT PAYLOAD HAZARDOUS SERVICING FACILITY (PHSF), M7-1354,KSC,FL (DO-19)"
"GEOSYNTEC CONSULTANTS INC [BOCA RATON,FLORIDA]",NNK05ED14D,KSC - Kennedy Space Flight Center,Boca Raton,FL,'19',6/24/2005,12/30/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","73,850","73,850","73,850",541330,N/A,N/A,"CONFIRMATION SAMPLING AT CENTRAL SUPPLY WAREHOUSE, M6-0744, KSC, FL (DO-20)"
"GEOSYNTEC CONSULTANTS INCORPORATED [BOCA RATON,FLORIDA]",KSC00199606CNAS1012207,KSC - Kennedy Space Flight Center,Boca Raton,FL,'19',2/8/1995,12/31/2004,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price",0,0,0,541330,N/A,N/A,BOA - A&E SERVICES RCAA FACILITY INVESTIGATIONS
"GEOTEK AERIAL DATA SERVICES INCORPORATED [BAY SAINT LOUIS,MISSISSIPPI]",SSC00200305BNS7906,SSC - Stennis Space Center,STENNIS SPACE CENTER,MS,'04',5/15/2003,12/31/2005,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price",0,"78,074","78,074",541990,N/A,N/A,"SERVICES FOR EFFORT ENTITLED \AIRBORNE DATA ACQUISITION SERVICES FOR SOUTHEAST AG2020\"""""
"GERALD POOL [WICKLIFFE,OHIO]",NNC05US58P,GRC - Glenn Research Center,Wickliffe,OH,'14',9/8/2005,10/4/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","9,400","9,400","9,400",611430,N/A,N/A,TRAINING
"GERBER SCIENTIFIC INC [RESTON,VIRGINIA]",NNG04GN43G,GSFC - Goddard Space Flight Center,RESTON,VA,'08',7/13/2004,7/14/2005,", Small Business ONLY - [No Vendor Indicators Found]",Grant,0,"44,017","44,700",[None Indicated],N/A,N/A,PARAMETERIZATIONS OF THE VERTICAL VARIABILITY OF TROPICAL CIRRUS CLOUD MICROPHYSICAL & OPTICAL P
"GERLING APPLIED ENGINEERING INCORPORATED [MODESTO,CALIFORNIA]",NNC05VE66P,GRC - Glenn Research Center,Modesto,CA,'18',4/25/2005,6/27/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","10,200","10,200","10,200",[None Indicated],N/A,N/A,700W MICROWAVE GENERATOR
"GERMAN ROBERTA D [ALTADENA,CALIFORNIA]",NNA05AC73P,ARC - Ames Research Center,Altadena,CA,'26',8/18/2005,8/31/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","5,000","5,000","5,000",541199,N/A,N/A,"US Patent Application for A Versatile Platform for Nanotechnology Based on Circular Permutation of Chaperorin Protein"""
"GEROW EQUIPMENT COMPANY [CLEVELAND,OHIO]",NNC05VH11P,GRC - Glenn Research Center,Cleveland,OH,'11',7/28/2005,9/30/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","3,540","3,540","3,540",[None Indicated],N/A,N/A,CASTER / TECH-MAG PUMP
"GEROW EQUIPMENT COMPANY [CLEVELAND,OHIO]",NNC05VI35P,GRC - Glenn Research Center,Cleveland,OH,'11',7/28/2005,9/16/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","3,880","3,880","3,880",[None Indicated],N/A,N/A,MICROPUMP 5500 SERIES CODE # GM-G25.JVS.E
"GESPAC INC [CHANDLER,ARIZONA]",NNJ05JI95P,JSC - Johnson Space Flight Center,,AZ,'06',9/19/2005,10/1/2005,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","11,980","11,980","11,980",[None Indicated],N/A,N/A,3U CPCI POWERPC 750 BOARD
"GESPAC ND USA LIMITED LIABILITY COMPANY [CHANDLER,ARIZONA]",NNJ05JA37P,JSC - Johnson Space Flight Center,Chandler,AZ,'06',2/9/2005,3/9/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","5,990","5,990","5,990",[None Indicated],N/A,N/A,COMPUTER BOARDS
"GIDEON ENTERPRISES INCORPORATED [HOUSTON,TEXAS]",NNJ05JF64B,JSC - Johnson Space Flight Center,,TX,'22',4/25/2005,11/16/2006,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Definitive Contract, Firm Fixed Price","109,640","223,650","1,304,860",611420,N/A,N/A,provide computer training for JSC employees.
"GIDEON ENTERPRISES INCORPORATED [HOUSTON,TEXAS]",NNJ05JG18P,JSC - Johnson Space Flight Center,Houston,TX,'22',6/10/2005,8/24/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","3,195","3,195","3,195",[None Indicated],N/A,N/A,training/javascript basic and advanced
"GILBANE BUILDING CO [,]",LERC0200309BC75242A,,,OH,'10',9/26/2003,9/30/2004,"SBA Certified HUBZone, Small Business - SBA Certified HUBZone","Purchase Order, Firm Fixed Price","25,000","230,000","85,000",236220,N/A,N/A,CM SERVICES FOR CRYOGENICS COMPONENTS LAB (CCL) SP ACE ACT 10
"GILBANE BUILDING COMPANY [COLUMBUS,OHIO]",NAS303121,GRC - Glenn Research Center,[N/A for IDVs],,'NA',4/4/2005,[None Indicated],Other Than Small Business - [No Vendor Indicators Found],"Indefinite Delivery Contract, Labor Hours",0,0,0,236220,N/A,N/A,CONSTRUCTION MANAGEMENT AND QUALITY ASSURANCE FOR NASA GLENN SOUTH 40 AIRPORT RELOCATION PROJECTS
"GILBANE BUILDING COMPANY [COLUMBUS,OHIO]",NNC04TA48T,GRC - Glenn Research Center,CLEVELAND,OH,'10',8/26/2004,9/30/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Labor Hours","174,000","752,273","752,273",236220,N/A,N/A,FUND APRIL WORK
"GILBANE BUILDING COMPANY (5530) [HOUSTON,TEXAS]",NAS903063,JSC - Johnson Space Flight Center,,TX,'22',8/14/2003,8/14/2008,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Labor Hours","2,271,794","11,893,456","12,000,000",541330,N/A,N/A,TITLE II POST DESIGN INSPECTION SERVICES 
"GILL GROUP INC. [PHOENIX,ARIZONA]",NNG05WL13D,GSFC - Goddard Space Flight Center,Phoenix,AZ,'03',1/18/2005,2/18/2005,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price","8,144","8,144","8,144",[None Indicated],N/A,N/A,Electric Braising Pan Model 146019
