Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"BRECHTEL MANUFACTURING, INC. [HAYWARD,CALIFORNIA]",NNL16AF89P,LaRC - Langley Research Center,Hayward,CA,'15',9/15/2016,10/14/2016,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","9,000","9,000","9,000",334511,N/A,N/A,AUTO-COLLECTOR AND ONE VIAL HOLDING CAROUSEL
"BREVARD ACHIEVEMENT CENTER, INC. [ROCKLEDGE,FLORIDA]",NNK13OB12C,KSC - Kennedy Space Flight Center,[N/A for IDVs],,'NA',9/20/2013,[None Indicated],"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization, Sheltered Workshop","Indefinite Delivery Contract, Firm Fixed Price","6,585,068","31,723,894",0,561720,NNK13473153R,N/A,IGF::OT::IGF CUSTODIAL FOLLOW-ON CONTRACT
"BREVARD ACHIEVEMENT CENTER, INC. [ROCKLEDGE,FLORIDA]",NNK16OH35P,KSC - Kennedy Space Flight Center,Orlando,FL,'08',8/18/2016,9/8/2016,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization, Sheltered Workshop","Purchase Order, Firm Fixed Price","6,640","6,640","6,640",624110,N/A,N/A,"IGF::OT::IGF  ORIGINS, SPECTRAL INTERPRETATION, RESOURCE IDENTIFICATION, SECURITY-REGOLITH EXPLORER (OSIRIS-REX) LAUNCH KIT ASSEMBLY"
"BREWBAKER GENERAL CONSTRUCTION INCORPORATED [LAS CRUCES,NEW MEXICO]",NNJ08HA02C,JSC - Johnson Space Flight Center,,NM,'02',10/17/2007,12/31/2008,", Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Definitive Contract, Firm Fixed Price",0,"1,123,636","1,123,636",238160,N/A,N/A,"The work to be performed under this project consists of providing the labor, equipment, and materials to install a single-ply roofing system as shown on contract drawing number 4405 sheets 1 thru 5 titled WSTF Roofing Project Phase 2 and as specified in the contract documents for the following buildings:  Building 100, 101, 110, 111, 112, 121 Building 300 Building 400, 411, 412, 440 Building 800 (excluding 3380 square feet of the 800 area - the high pressure test area) "
"BRIDGER PHOTONICS, INC. [BOZEMAN,MONTANA]",NNX15CL94P,NSSC - NASA Shared Services Center,Bozeman,MT,'00',6/9/2015,12/17/2015,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price",0,"123,845","123,845",541712,NNX15SBIRI,N/A,"IGF::OT::IGF  BRIDGER PHOTONICS INC. (BRIDGER) PROPOSES DEVELOPING THE MOST EFFICIENT, COMPACT, RUGGED, LOW-POWER CONSUMPTION AND COST-EFFECTIVE UV OZONE DIFFERENTIAL ABSORPTION LIDAR (DIAL) TRANSMITTER AVAILABLE. BRIDGER WILL DEMONSTRATE PULSE ENERGIES ABOVE 0.5 MJ WITH A GOAL OF 1 MJ/PULSE WITH A PULSE REPETITION FREQUENCY OF 1 KHZ. THE PROPOSED TRANSMITTER WILL ENABLE WIDESPREAD DEPLOYMENT OF OZONE DIAL SYSTEMS CAPABLE OF CONTINUOUS RANGE-RESOLVED ATMOSPHERIC OZONE MEASUREMENTS FROM GROUND-BASED AND AIRBORNE PLATFORMS TO ADVANCE NASA\'S EARTH SCIENCE MISSION."
"BRIDGER PHOTONICS, INC. [BOZEMAN,MONTANA]",NNX16CG22P,NSSC - NASA Shared Services Center,Bozeman,MT,'00',6/10/2016,12/9/2016,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","124,963","124,963","124,963",541712,NNX16SBIRPH1,N/A,"IGF::OT::IGFTO ENABLE WIDESPREAD AND RAPID AIRBORNE BATHYMETRIC LIDAR TO ADEQUATE DEPTHS IN MANY OCEAN REGIONS A LOW-COST, RUGGED, AND HIGH ENERGY PULSED LASER SOURCE MUST BE DEVELOPED IN THE OCEAN WATER TRANSMITTANCE SPECTRUM OF 450 - 490 NM. THE IDEAL LASER SOURCE WILL BE HIGH PERFORMANCE FOR LIDAR (HIGH PULSE ENERGY, HIGH REP RATE, SHORT PULSE DURATION) WITH SPECIFIC TARGETED EMISSION SPECTRUM TO MEET OCEAN WATER TRANSMITTANCE AND FILTERING REQUIREMENTS. IT WILL ALSO FEATURE LOW SWAP AND A RUGGED FORM FACTOR WITH HIGH RELIABILITY FOR CONTINUAL USE ON MOBILE PLATFORMS. NO EXISTING LASER SOURCE CAN MEET THESE DEMANDING REQUIREMENTS. TO ADDRESS THIS CHALLENGE AND MEET NASA\'S LIDAR SOURCE NEEDS, BRIDGER PHOTONICS, INC. (BRIDGER) PROPOSES CREATING A HIGH POWER Q-SWITCHED, OFF-LINE ND:YAG SOURCE AT 946 NM, WHICH, WHEN FREQUENCY DOUBLED TO 473 NM, WILL PROVIDE HIGH TRANSMITTANCE THROUGH OCEAN WATERS. BRIDGER\'S DESIGN WILL LEVERAGE THREE KEY INNOVATIONS: EFFICIENT, END-PUMPED, LOW-QUANTUM-DEFECT ARCHITECTURE; GAIN CRYSTAL DESIGN FOR OPTIMAL HEAT REMOVAL; AND ROBUST MONOLITHIC, ALIGNMENT-FREE FABRICATION. THE PROPOSED DESIGN WOULD ALLOW FOR WIDESPREAD DEPLOYMENT OF MOBILE OCEAN-PENETRATING LIDAR TRANSMITTERS. BRIDGER\'S OVERALL GOAL FOR THIS PHASE I EFFORT IS CONSTRUCT A BREADBOARD PROTOTYPE LASER EMITTING 10 WAVG AT 473 NM WITH A VIABLE PATHWAY TO A RUGGED, TURN-KEY SYSTEM WITH>10% WALLPLUG EFFICIENCY TO BE BUILT AND DELIVERED IN A PHASE II EFFORT. BRIDGER HAS MODELED AND CONSTRUCTED SIMILAR LASERS ON PHASE I SBIR EFFORTS PREVIOUSLY AND WILL APPLY THE INNOVATIONS DEVELOPED THERE TOWARDS THIS NEW SYSTEM FOR NASA."
"BRIDGER PHOTONICS, INC. [BOZEMAN,MONTANA]",NNX16CL09C,NSSC - NASA Shared Services Center,BOZEMAN,MT,'00',5/6/2016,2/5/2021,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Definitive Contract, Firm Fixed Price","749,960","1,049,881","1,049,881",541712,NNX16SBIRII,N/A,"IGF::OT::IGF REAL-TIME, HIGH-FREQUENCY MEASUREMENTS OF ATMOSPHERIC OZONE ARE BECOMING INCREASINGLY IMPORTANT TO UNDERSTAND THE IMPACT OF OZONE TOWARDS CLIMATE CHANGE, TO MONITOR AND UNDERSTAND DEPLETION OF THE OZONE LAYER, TO FURTHER UNDERSTAND ITS ROLE IN ATMOSPHERIC CHEMISTRY, AND TO ASSESS ITS IMPACT ON HUMAN HEALTH AND THE PRODUCTIVITY OF AGRICULTURAL CROPS. EXPANSIONS OF TROPOSPHERIC OZONE MEASUREMENT EFFORTS, SUCH AS NASA?S TOLNET PROGRAM, ARE CRITICAL TO IMPROVE OUR UNDERSTANDING THESE EFFECTS. IN RESPONSE TO THIS NEED, BRIDGER PHOTONICS INC PROPOSES DEVELOPING THE MOST EFFICIENT, COMPACT, RUGGED, LOW-POWER CONSUMPTION AND COST-EFFECTIVE UV OZONE DIFFERENTIAL ABSORPTION LIDAR (DIAL) TRANSMITTER AVAILABLE. THE PROPOSED TRANSMITTER WILL ENABLE WIDESPREAD DEPLOYMENT OF OZONE DIAL SYSTEMS CAPABLE OF CONTINUOUS RANGE-RESOLVED ATMOSPHERIC OZONE MEASUREMENTS FROM GROUND-BASED AND AIRBORNE PLATFORMS TO ADVANCE NASA?S EARTH SCIENCE MISSION. TO ACHIEVE THIS DESIGN GOAL, BRIDGER WILL APPLY INNOVATIONS PROVEN OUT DURING ITS PHASE I EFFORT AND DEVELOPED PREVIOUSLY FOR ITS MIR SERIES LASER PRODUCT. THE OVERALL PROJECT GOAL IS TO DESIGN, CONSTRUCT, AND TEST AN AUTONOMOUS, PRODUCTION-GRADE PROTOTYPE, TWO-WAVELENGTH OZONE LIDAR TRANSMITTER. THE PROPOSED TRANSMITTER WILL ENABLE STATE-OF-THE-ART CONTINUOUS OZONE LIDAR MEASUREMENTS WITHOUT THE NEED FOR A SKILLED OPERATOR. IT WILL ALSO PROVIDE A LONG MAINTENANCE-FREE INTERVAL (>2 YEARS), AND WILL COST UNDER $200K PER TRANSMITTER. SUCCESSFUL COMPLETION OF THIS PHASE II PROGRAM WILL ALLOW BRIDGER TO DEMONSTRATE A SIMULTANEOUS DIAL, BRASSBOARD TRANSMITTER WITH PULSE ENERGIES>200 ?J IN BOTH DIAL WAVELENGTHS CAPABLE OF AUTONOMOUS OPERATION, WITHOUT DEGRADATION, FOR 3 MONTHS."
"BRIDGES BTC, INC. [ROCKLEDGE,FLORIDA]",NNK11OK02C,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',10/5/2010,9/30/2014,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization, Sheltered Workshop","Definitive Contract, Firm Fixed Price","-21,708","954,361","954,361",562920,N/A,N/A,CONSOLIDATED RECYCLING SERVICES
"BRIDGES BTC, INC. [ROCKLEDGE,FLORIDA]",NNK15ON83C,KSC - Kennedy Space Flight Center,[N/A for IDVs],,'NA',9/24/2015,[None Indicated],"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization, Sheltered Workshop","Indefinite Delivery Contract, Firm Fixed Price","249,292","698,652",0,562920,N/A,N/A,IGF::OT::IGF CONSOLIDATED RECYCLING SERVICES
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX15TC71P,NSSC - NASA Shared Services Center,,MD,'05',5/13/2015,11/5/2015,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price",0,"2,700","2,700",541611,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSES TITLE: CULTURE EATS STRATEGY FOR LUNCH
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX15TG19P,NSSC - NASA Shared Services Center,Bethesda,MD,'08',8/24/2015,12/3/2015,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price",0,"2,700","2,700",541612,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE: GOT YOUR ATTENTION
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX16TB02P,NSSC - NASA Shared Services Center,Bethesda,MD,'08',12/3/2015,2/11/2016,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","2,750","2,750","2,750",541612,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE:WIDGETS: THE 12 NEW RULES FOR MANAGING YOUR EMPLOYEES AS IF THEY WERE REAL PEOPLE
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX16TD13P,NSSC - NASA Shared Services Center,Bethesda,MD,'08',2/22/2016,3/16/2016,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","2,350","2,350","2,350",541612,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE: DARING: MY PASSAGES: A MEMOIR
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX16TD45P,NSSC - NASA Shared Services Center,Bethesda,MD,'08',3/2/2016,4/14/2016,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","2,990","2,990","2,990",541611,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE:
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX16TD77P,NSSC - NASA Shared Services Center,Bethesda,MD,'08',4/4/2016,6/2/2016,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","2,300","2,300","2,300",541611,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE: LEADERSHIP BLINDSPOTS
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX16TE37P,NSSC - NASA Shared Services Center,Bethesda,MD,'08',6/24/2016,9/8/2016,"Other Than Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","1,600","1,600","1,600",611430,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE: NONSENSE: THE POWER OF NOT KNOWING
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX16TF10P,NSSC - NASA Shared Services Center,,MD,'08',6/30/2016,10/31/2016,"Other Than Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","2,100","2,300","2,300",611430,N/A,N/A,IGF::OT::IGF INTERNAL PURCHASES COURSE TITLE: EXPLORING LEADERSHIP COLLOQUIM
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX16TF26P,NSSC - NASA Shared Services Center,,MD,'08',7/13/2016,12/5/2016,"Other Than Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","2,100",0,0,611430,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE: EXPLORING LEADERSHIP COLLOQUIUM: ZERO TO BREAKTHROUGH
"BRIDGES IN ORGANIZATIONS INC [BETHESDA,MARYLAND]",NNX16TF68P,NSSC - NASA Shared Services Center,Bethesda,MD,'08',7/28/2016,10/25/2016,"Other Than Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","5,200","5,200","5,200",541612,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE: GLOBAL CLIMATE CHANGE MEDIA TRAINING
"BRIGADIER CONSTRUCTION SERVICES, LLC [CLEVELAND,OHIO]",NNC14BA15B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',9/30/2014,[None Indicated],", Veteran Owned Small Business, Service Disabled Veteran Owned Small Business, Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Black American Owned Business, Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Limited Liability Corporation, Minority Owned, Self Certified Small Disadvantaged Business, Service Related Disabled Veteran Owned Business, Veteran Owned, Women Owned, Women Owned Small Business","Indefinite Delivery Contract, Firm Fixed Price",0,0,0,236220,N/A,N/A,IGF::OT::IGFGLENN MULTIPLE AWARD CONSTRUCTION CONTRACT (GMACC)
"BRIGHAM AND WOMEN'S HOSPITAL, INC., THE [BOSTON,MASSACHUSETTS]",NNJ15HP33P,JSC - Johnson Space Flight Center,,MA,'07',9/30/2015,5/31/2017,"Non-Profit Institutions - Corporate Entity Tax Exempt, Hospital, Nonprofit Organization","Purchase Order, Firm Fixed Price","48,078","100,762","100,762",541690,NNJ15565175R,"LaToy J. Jones, Contracting Officer, 281-244-8023, latoy.j.jones@nasa.gov",IGF::OT::IGF DEVELOP A DATABASE CONSISTING OF OBJECTIVE ACTIGRAPHY DATA AND SUBJECTIVE DATA REPORTED IN A DAILY SLEEP LOG.
"BRIGHAM AND WOMEN'S HOSPITAL, INC., THE [BOSTON,MASSACHUSETTS]",NNX10AF47G,NSSC - NASA Shared Services Center,,MA,'07',3/26/2010,10/7/2015,"Non-Profit Institutions - Corporate Entity Tax Exempt, Hospital, Nonprofit Organization",Grant,-645,"556,004","623,577",[None Indicated],N/A,N/A,EVALUATION OF A PHOTIC FATIGUE COUNTERMEASURE FOR MISSION CONTROLLERS
"BRIGHAM AND WOMEN'S HOSPITAL, INC., THE [BOSTON,MASSACHUSETTS]",NNX10AR10G,NSSC - NASA Shared Services Center,,MA,'07',9/13/2010,1/12/2017,"Non-Profit Institutions - Corporate Entity Tax Exempt, Hospital, Nonprofit Organization",Grant,0,"1,317,827","1,747,230",[None Indicated],N/A,N/A,"THIS NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, NASA, RESEARCH ANNOUNCEMENT, NRA, JOINTLY SOLICITS PROPOSALS FOR NASA AND THE NATIONAL SPACE BIOMEDICAL RESEARCH INSTITUTE, NSBRI, IN SUPPORT OF THE HUMAN RESEARCH PROGRAM, HRP. PROPOSALS ARE SOLICITED BY NASA IN THE AREAS OF SENSORIMOTOR, MUSCLE AND BONE, CARDIOVASCULAR AND MUSCULAR ENDURANCE, INTERVERTEBRAL DISC DAMAGE, AND ADVANCED FOOD TECHNOLOGY. PROPOSALS ARE SOLICITED BY THE NSBRI IN THE AREAS OF CARDIOVASCULAR ALTERATIONS AND SMART MEDICAL SYSTEMS AND TECHNOLOGY. PROPOSALS RESPONDING TO NASA EMPHASES AND NSBRI EMPHASES MUST BE SUBMITTED SEPARATELY, AND WILL RESULT IN SEPARATE EVALUATIONS AND AWARDS. PROPOSALS SELECTED BY NASA WILL RESULT IN THE AWARD OF A NASA GRANT. PROPOSALS SELECTED BY THE NSBRI WILL RESULT IN THE AWARD OF AN NSBRI GRANT. NASA RESERVES THE RIGHT TO SELECT PROPOSALS SUBMITTED TO THE NSBRI THAT THE NSBRI DOES NOT SELECT, SUCH A SELECTION WILL RESULT IN THE AWARD OF A NASA GRANT. SIMILARLY, NSBRI RESERVES THE RIGHT TO SELECT PROPOSALS SUBMITTED TO NASA THAT NASA DOES NOT SELECT, SUCH A SELECTION WILL RESULT IN THE AWARD OF AN NSBRI GRANT.  PROPOSALS SOLICITED THROUGH THIS NRA WILL BE EVALUATED THROUGH A TWO STEP PROCESS. ONLY PROPOSERS SUBMITTING STEP L PROPOSALS DETERMINED TO BE RELEVANT WITH RESPECT TO THE RESEARCH EMPHASES OUTLINED IN SECTIONS ILA.2 AND III.A.2 OF THIS NRA WILL BE INVITED TO SUBMIT FULL STEP 2 PROPOSALS. STEP 2 PROPOSALS MUST BE COMPLIANT WITH RESPECT TO SECTION IV.B.3 OF THIS NRA OR THEY WILL BE DECLINED WITHOUT REVIEW. PROPOSALS MUST BE SUBMITTED ELECTRONICALLY. PROPOSERS WHO INTEND TO SUBMIT PROPOSALS TO THE NASA OR NSBRI RESEARCH TOPIC AREAS OF THIS NRA SHOULD USE NSPIRES  FOR PROPOSAL SUBMISSION. STEP L PROPOSALS WILL BE ACCEPTED BETWEEN JULY 31, 2009, AND SEPTEMBER 3,2009.  STEP L PROPOSALS WILL NOT BE ACCEPTED AFTER 5 PM EASTERN TIME ON SEPTEMBER 3, 2009, EXCEPT FOR AS PROVIDED IN APPENDIX A, SECTION G; INVITED STEP 2 PROPOSALS WILL BE ACCEPTED BETWEEN OCTOBER 9,2009, AND DECEMBER 3,2009, STEP 2 PROPOSALS WILL NOT BE ACCEPTED AFTER 5 PM EASTERN TIME ON DECEMBER 3,2009, EXCEPT FOR AS PROVIDED IN APPENDIX A, SECTION G."
"BRIGHAM AND WOMEN'S HOSPITAL, INC., THE [BOSTON,MASSACHUSETTS]",NNX14AI07G,NSSC - NASA Shared Services Center,BOSTON,MA,'07',6/10/2014,5/31/2018,"Non-Profit Institutions - Corporate Entity Tax Exempt, Hospital, Nonprofit Organization",Grant,"500,000","1,799,998","1,799,998",[None Indicated],N/A,N/A,"THE GOAL OF OUR WORK IS TO IDENTIFY EARLY AND LATE EFFECTS OF SPACE RADIATION ON THE CONNECTIONS BETWEEN NERVE CELLS IN THE BRAIN (I.E., SYNAPSES), INFLAMMATION AND COGNITION SO THAT ONE CAN ASSESS THE CNS RISK TO FUTURE ASTRONAUTS INVOLVED IN LONG-DURATION LUNAR MISSIONS AND/OR A MISSION TO MARS. THESE EARLY CHANGES, ALONG WITH CHANGES IN BRAIN INFLAMMATION THAT MAY RELAY SIGNALS BETWEEN CELLS IN THE BRAIN AND BLOOD FLOW, MAY HELP DEFINE THOSE INDIVIDUALS AT RISK FOR DEVELOPING LONG-TERM LEARNING AND MEMORY PROBLEMS. OUR STUDIES WILL UTILIZE NORMAL, WILDTYPE MICE AND A GENETIC MOUSE MODEL OF ALZHEIMER''S DISEASE. FEMALE AND MALE 4 MONTH-OLD MICE WILL BE IRRADIATED ONCE WITH VARYING DOSES OF HEAVY IONS OR PROTONS AND EXAMINED 2 OR 10 MONTHS LATER. CHRONIC DOSING WILL BE COMPARED WITH A SINGLE DOSE FOR LONG-TERM EFFECTS AS WELL. MICE WILL UNDERGO PET IMAGING FOR BRAIN INFLAMMATION AND BLOOD FLOW, AND BEHAVIORAL TESTING BEFORE BEING EUTHANIZED. WE WILL PERFORM A CLOSE-UP INSPECTION OF SYNAPSES, ALZHEIMER S AMYLOID PLAQUES, NEURON LOSS, AND INFLAMMATION IN THE BRAIN."
"BRIGHAM AND WOMEN'S HOSPITAL, INC., THE [BOSTON,MASSACHUSETTS]",NNX14AK53G,NSSC - NASA Shared Services Center,BOSTON,MA,'07',7/28/2014,1/31/2020,"Non-Profit Institutions - Corporate Entity Tax Exempt, Hospital, Nonprofit Organization",Grant,"175,000","1,200,000","1,200,000",[None Indicated],N/A,N/A,"IT IS WELL ESTABLISHED THAT SLEEP DEFICIENCY AND CIRCADIAN DESYNCHRONY IMPAIR ALERTNESS AND PERFORMANCE. THIS IS OF CONCERN GIVEN THAT CHRONIC SLEEP LOSS IS HIGHLY PREVALENT DURING SPACE MISSIONS, WHICH ALSO OFTEN REQUIRE MAINTENANCE OF UNUSUAL SLEEP-WAKE AND WORK SCHEDULES THAT THE CIRCADIAN SYSTEM DOES NOT READILY ADAPT TO, FURTHER INCREASING SLEEPINESS AND REDUCING SLEEP. IN SUCH A HIGH-RISK ENVIRONMENT, THE RISK OF SLEEPINESS-RELATED PERFORMANCE IMPAIRMENT MUST BE MINIMIZED. IT IS ALSO INCREASINGLY RECOGNIZED THAT THE RESPONSE TO SLEEP LOSS AND CIRCADIAN DESYNCHRONY IS HIGHLY INDIVIDUALIZED AND BOTH CHALLENGE- AND TASK-DEPENDENT. THIS HIGH DEGREE OF INTER-INDIVIDUAL VARIABILITY MAKES IT VERY DIFFICULT TO PREDICT WHO WILL BE AT RISK AND WHEN THEY WILL BE AT RISK, AND THEREFORE A `ONE-SIZEFITS-ALL  APPROACH IS LIKELY TO BE SUBOPTIMAL. WHAT IS NEEDED ARE BIOMARKERS OF INDIVIDUAL VULNERABILITIES AND RESILIENCIES TO SLEEP LOSS AND CIRCADIAN DESYNCHRONIZATION THAT CAN BE USED TO PREDICT PROBLEMS AND INTERVENE WHEN NECESSARY. TO DATE, THERE ARE NO BIOMARKERS THAT ARE APPROVED TO DETERMINE INDIVIDUAL ASTRONAUTS  VULNERABILITIES TO SLEEP LOSS AND CIRCADIAN RHYTHM DISRUPTION, ALTHOUGH THERE ARE MANY CANDIDATES TO TEST. IN A RECENT NASA EVIDENCE REVIEW ADDRESSING HRP SLEEP GAP4, WE IDENTIFIED AND EVALUATED APPROXIMATELY 80 POTENTIAL BIOMARKERS OF RESPONSE TO SLEEP LOSS OR CIRCADIAN DESYNCHRONY, RANGING FROM SIMPLE SUBJECTIVE ASSESSMENTS OF ALERTNESS THROUGH TO GENETIC POLYMORPHISMS. WHILE THERE ARE FEW DATA SPECIFICALLY CHARACTERIZING INDIVIDUAL RESPONSES TO SLEEP LOSS AND CIRCADIAN DESYNCHRONY, FORTUNATELY, MANY OF THESE BIOMARKERS HAVE BEEN STUDIED BY OUR RESEARCH GROUP IN DETAILED LABORATORY CONDITIONS OF THOUSANDS OF SUBJECTS OVER TENS OF THOUSANDS OF BED-DAYS IN FEDERALLY-FUNDED STUDIES, BUT HAVE NEVER BEEN EXAMINED WITH RESPECT TO INDIVIDUAL DIFFERENCES. FURTHERMORE, IN A PREVIOUS NASA-SUPPORTED STUDY (ROSES-2008), WE STUDIED 51 ANTARCTIC EXPEDITIONERS OVER 6 MONTHS DURING THE ANTARCTIC WINTER (MARCH TO SEPTEMBER) AT AUSTRALIAN ANTARCTIC STATIONS CASEY, DAVIS AND MAWSON (54% OF THE OVERWINTERING POPULATION). A LARGE NUMBER OF SUBJECTIVE AND OBJECTIVE MEASURES OF STRESS, AFFECT, SAFETY, TEAM INTERACTIONS AND WELL-BEING WERE RECORDED, IN ADDITION TO SUBJECTIVE AND OBJECTIVE MEASURES OF INDIVIDUAL BEHAVIORAL HEALTH OUTCOMES INCLUDING SLEEP, CIRCADIAN RHYTHMS, URINARY CORTISOL AND MELATONIN LEVELS, A RANGE OF NEUROCOGNITIVE PERFORMANCE OUTCOMES AND ALERTNESS. THE LARGE DATASET IS AVAILABLE TO TEST THE PREDICTIVE VALUE OF A RANGE OF BEHAVIORAL, PERFORMANCE, SLEEP AND CIRCADIAN BIOMARKERS ON NEUROCOGNITIVE IMPAIRMENT AND GOING FORWARD, WILL ALLOW OUR RESEARCH TEAM, IN COLLABORATION WITH HRP, TO SELECT ONLY THOSE MEASURES THAT YIELD SIGNIFICANT INFORMATION FOR FUTURE STUDY, AND WILL ALLOW CAPACITY TO ADD NEW MEASURES NOT YET ASSESSED UNDER THESE OPERATIONAL CONDITIONS. BASED ON THIS REVIEW, WE HAVE DEVISED A PROTOCOL TO ASSESS THE SENSITIVITY AND SPECIFICITY OF A CORE SET OF THESE BIOMARKERS TO PREDICT NEUROCOGNITIVE AND PSYCHOLOGICAL RESPONSES TO THE SLEEP DEPRIVATION AND CIRCADIAN MISALIGNMENT INHERENT IN ISS OPERATIONS. FIRST, WE WILL IDENTIFY CANDIDATE BIOMARKERS FROM OUR LABORATORY ANALOG, WHERE INDIVIDUALS ARE HOUSED IN INDIVIDUAL, SEMI-ISOLATED, WINDOW-LESS SUITES, AND FROM EXISTING EXTENSIVE LONGITUDINAL DATA IN OVER 50 ANTARCTIC EXPEDITIONERS. THESE, AND PREVIOUSLY UNTESTED BIOMARKERS, WILL THEN BE VALIDATED IN NEW LIMITED LABORATORY ANALOG STUDIES TO INFORM A NEW ANALOG STUDY THAT WILL TEST THE FEASIBILITY AND UTILITY OF A SET OF CORE BIOMARKERS TO PREDICT AND ASSESS VARIATION IN NEUROCOGNITIVE AND PSYCHOLOGICAL FUNCTION ASSOCIATED WITH LIVING IN ANTARCTICA DURING A 12-MONTH MISSION. THESE INNOVATIVE STUDIES HAVE A HIGH POTENTIAL TO IDENTIFY RELIABLE BIOMARKERS THAT AT SUITABLE FOR OPERATIONAL USE."
