NASA Headquarters (HQ),WYLE LABORATORIES INC.,NASA MICRO/TOXICOLOGY AND ENVIRONMENTALCHEMISTRY (MTEC) LABORATORIES FACILITY USAGEAGREEMENT,5/31/2016,5/31/2021,null
NASA Headquarters (HQ),WYLE LABORATORIES INC.,HUMAN HEALTH AND PERFORMANCE FACILITIESUTILIZATION,5/31/2016,5/31/2021,null
NASA Headquarters (HQ),Passaic County Technical Institute,Passaic County Technical Institute Students Collaborating withNASA under the HUNCH (High School Students United withNASA to Create Hardware) Program,3/17/2016,3/16/2021,140684
NASA Headquarters (HQ),Howard County Public School System,Howard County Public School System Students Collaboratingwith NASA under the HUNCH (High School Students Unitedwith NASA to Create Hardware) Program,3/17/2016,3/16/2021,37419
NASA Headquarters (HQ),NanoRacks LLC,Low-Earth Orbit Commercial Services Development,5/16/2016,5/16/2021,11002834
NASA Headquarters (HQ),Connecticut State Board of Education,Connecticut Technical High School System StudentsCollaborating with NASA under the HUNCH (High SchoolStudents United with NASA to Create Hardware) Program,2/24/2016,2/24/2021,140684
NASA Headquarters (HQ),Aviation Institute of Maintenance- Houston,Aviation Institute of Maintenance - Houston StudentsCollaborating with NASA under the HUNCH (High SchoolStudents United with NASA to Create Hardware) Program,2/29/2016,2/28/2021,276036
NASA Headquarters (HQ),Jacobs Technology Inc.,Earth and Planetary Processes and Materials ResearchFacilities Annex,1/8/2016,1/8/2021,null
NASA Headquarters (HQ),University of Texas Tyler,SAA with UT Tyler for Collaborative Research TechnologyTransfer Education and Outreach Activities,9/17/2015,9/17/2020,null
NASA Headquarters (HQ),Ventura County Office of Education,Ventura County Office of Education Students Collaborating withNASA under the HUNCH (High School Students United withNASA to Create Hardware) Program,9/2/2015,9/1/2020,16302
NASA Headquarters (HQ),Carbon3D,Carbon 3D Material Printing Collaboration for Lightweight Multi-functional Structures,6/22/2016,6/22/2021,null
NASA Headquarters (HQ),GALVESTON COUNTY,NONREIMBURSABLE SPACE ACT AGREEMENT BETWEENTHE NATIONAL AERONAUTICS AND SPACEADMINISTRATION LYNDON B. JOHNSON SPACE CENTERAND GALVESTON COUNTY FOR RECIPROCAL USE OFEMERGENCY OPERATIONS CENTER,12/7/2015,12/6/2020,37348
NASA Headquarters (HQ),Billings Public Schools,Billings Public Schools Students Collaborating with NASAunder the HUNCH (High School Students United with NASA toCreate Hardware) Program,9/18/2015,9/17/2020,16302
NASA Headquarters (HQ),Houston Airport System,ANNEX 1 BETWEEN  HAS AND NASA JSC  FOR NSTCCLASSES,11/4/2015,11/4/2020,null
NASA Headquarters (HQ),Houston Airport System,REIMBURSABLE SPACE ACT UMBRELLA AGREEMENTBETWEEN  THE NATIONAL AERONAUTICS AND SPACEADMINISTRATION LYNDON B. JOHNSON SPACE CENTERAND HOUSTON AIRPORT SYSTEM FOR ANALYSIS ANDSUPPORT,11/4/2015,11/4/2020,null
NASA Headquarters (HQ),Jackson Hole High School,Jackson Hole High School Students Collabarating with NASAunder the HUNCH (High School Students United with NASA toCreate Hardware) Program,9/2/2015,9/1/2020,16302
NASA Headquarters (HQ),Tri County Regional Vocational SchoolDistrict,Tri County Regional Vocational School District StudentsCollabarating with NASA under the HUNCH (High SchoolStudents United with NASA to Create Hardware) Program,9/18/2015,9/17/2020,16302
NASA Headquarters (HQ),Jefferson County Public Schools,Jefferson County Public Schools Students Collaborating withNASA under the HUNCH (High School Students United withNASA to Create Hardware) Program,7/14/2015,7/13/2020,16302
NASA Headquarters (HQ),Bedford Public Schools,Bedford Public Schools Students Collabarating with NASAunder the HUNCH (High School Students United with NASA toCreate Hardware) Program,11/16/2015,11/15/2020,16302
NASA Headquarters (HQ),Lehigh Career and Technical Institute,Lehigh Career and Technical Institute Students Collaboratingwith NASA under the HUNCH (High School Students Unitedwith NASA to Create Hardware) Program,9/18/2015,9/17/2020,16302
NASA Headquarters (HQ),CONROE INDEPENDENT SCHOOLDISTRICT,Conroe ISD Collaboration on HUNCH  (High School StudentsUnited with NASA to Create Hardware) Program,8/3/2015,8/3/2020,16302
NASA Headquarters (HQ),Radio Amateur Satellite Corporation,Partially Reimbursable Services Supporting Amateur Radio onthe International Space Station,2/25/2016,2/24/2021,null
NASA Headquarters (HQ),Texas College Preparatory Academies,High School Students Collabarating with NASA to ProduceHardware or Other Useful Products under the HUNCH (HighSchool Students United with NASA to Create Hardware)Program,9/18/2015,9/17/2020,16302
NASA Headquarters (HQ),Magnet Cove High School,High School Students Collabarating with NASA to ProduceHardware or Other Useful Products under the HUNCH (HighSchool Students United with NASA to Create Hardware)Program,10/9/2015,10/8/2020,13585
NASA Headquarters (HQ),Astro Technology Inc.,Annex 1 to the Astro Technology Inc. Umbrella SAA for TensileTesting for Sensing Device on Subsea Risers and Pipelines,8/17/2015,8/17/2020,null
NASA Headquarters (HQ),NORTHROP GRUMMAN SYSTEMSCORPORATION,COMMUNICATIONS TECHNOLOGY DEMONSTRATIONS,12/17/2015,12/17/2020,null
NASA Headquarters (HQ),Jacobs Technology Inc.,Annex 14 to NASA JSC Non-Government Use Of FacilitiesUmbrella Agreement,3/12/2015,4/30/2022,null
NASA Headquarters (HQ),Technology Collaboration Center - Houston,Collaboration & Partnership Development Initiatives,7/15/2015,7/15/2020,894085
NASA Headquarters (HQ),Jacobs Technology Inc.,annex to NASA JSC Non-Government Use Of FacilitiesUmbrella Agreement,3/10/2015,4/30/2022,null
NASA Headquarters (HQ),University of North Dakota,SAA with UND for Collaborative Research TechnologyTransfer Education and Outreach Activities,9/17/2015,9/17/2020,null
NASA Headquarters (HQ),SpaceX,COMMERCIAL SPACE CAPABILITIES COLLABORATION,12/18/2014,3/31/2022,3675899
NASA Headquarters (HQ),ATK SPACE SYSTEMS INC,COMMERCIAL SPACE CAPABILITIES COLLABORATION,12/18/2014,12/31/2022,1918680
NASA Headquarters (HQ),Space Exploration Technologies Corp.,Entry Descent and Landing (EDL) Technology Development,12/1/2015,12/1/2020,null
NASA Headquarters (HQ),Jacobs Technology Inc.,Annex 11 to NASA JSC Non-Government Use Of FacilitiesUmbrella Agreement - Utilization of the Engineering DirectorateAdvanced Radio Frequency Technology Laboratory andElectronics Manufacturing Facility,3/19/2014,4/30/2022,null
NASA Headquarters (HQ),BEMER,Prototype Countermeasure Garment for EnhancingMicrocirculation,3/12/2015,3/12/2021,10587
NASA Headquarters (HQ),Jacobs Technology Inc.,Annex 4  to NASA JSC Non-Government Use Of FacilitiesUmbrella Agreement - Advanced Materials Gas AnanlysisMaterial Evaluation Labs,6/28/2013,4/30/2022,null
NASA Headquarters (HQ),Jacobs Technology Inc.,Annex 3 to NASA JSC Non-Government Use Of FacilitiesUmbrella Agreement - Vibration Acoustic Tnermal Vacuumand EMI Testing,6/28/2013,4/30/2022,null
NASA Headquarters (HQ),Jacobs Technology Inc.,Annex 2 to NASA JSC Non-Government Use Of FacilitiesUmbrella Agreement - Utilize the NASA JSC EngineeringDirectorate Probability of Detection (POD) Non DestructiveEvaluation (NDE) test specimens to perform NASA SpecialLevel NDE qualification examinations,6/10/2013,4/30/2022,null
NASA Headquarters (HQ),Jacobs Technology Inc.,Using FTIR to Conduct Analyses of Xenoliths,7/29/2013,7/29/2020,null
NASA Headquarters (HQ),Jacobs Technology Inc.,Astromaterials Research and Exploration Science FacilityUtilization Activities,7/17/2013,7/17/2020,null
NASA Headquarters (HQ),Jacobs Technology Inc.,NASA JSC Non-Government Use Of Facilities UmbrellaAgreement,5/13/2013,4/30/2022,null
NASA Headquarters (HQ),ORBITAL ATK INC,KCA-4500-9 Annex No.9 to Reimbursable Umbrella SAAbetween KSC and Orbital Sciences Corporation for Use ofCenter Capabilities,6/11/2020,3/31/2021,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,KCA-4556-33 Annex to Fully Reimbursable SAA betweenUnited Launch Alliance LLC and NASA for Use of CenterCapabilities,6/11/2020,2/21/2023,null
NASA Headquarters (HQ),ASRC Federal Data Solutions,Annex 24 to Fully Reimbursable Umbrella SAA between NASAand ASRC Federal Data Solutions for C3PW,6/10/2020,7/31/2020,null
NASA Headquarters (HQ),Integrated Mission Support Services LLC,Annex 15 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,6/8/2020,9/30/2020,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,KCA-4556-32 Annex to Fully Reimbursable SAA betweenUnited Launch Alliance LLC and NASA for Use of CenterCapabilities,4/24/2020,9/30/2020,null
NASA Headquarters (HQ),Blue Origin Florida LLC,KCA-4555-11 Annex to Fully Reimbursable Umbrella SAABetween NASA KSC and Blue Origin Florida LLC for Use ofCenter Capabilities,4/10/2020,12/31/2020,null
NASA Headquarters (HQ),Blue Origin Florida LLC,KCA-4555-9 Annex to Fully Reimbursable Umbrella SAABetween NASA KSC and Blue Origin Florida LLC for Use ofCenter Capabilities,3/23/2020,12/31/2020,null
NASA Headquarters (HQ),Space Perspective Inc.,KCA-4641-1 Annex No. 1 to the Fully Reimbursable UmbrellaSAA Between NASA KSC and Space Perspective Inc. forHistorical Weather Data Analysis,4/27/2020,4/27/2022,null
NASA Headquarters (HQ),Space Perspective Inc.,KCA-4641 Rev. Basic Fully Reimbursable Umbrella SAABetween NASA KSC and Space Perspective Inc. for Use ofCenter Capabilities,4/27/2020,4/27/2025,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,KCA-4556-30 Annex 30 to Fully Reimbursable SAA betweenUnited Launch Alliance LLC and NASA for Use of CenterCapabilities,3/9/2020,9/30/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 28 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-28),4/13/2020,9/30/2020,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,KCA-4513-19 Annex 19 to Fully Reimbursable Space ActUmbrella Agreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,3/6/2020,9/30/2020,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex 29 to Fully Reimbursable SAA between United LaunchAlliance LLC and NASA for Use of Center Capabilities,2/28/2020,9/30/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 29 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-29),3/16/2020,9/30/2020,null
NASA Headquarters (HQ),ASRC Federal Data Solutions,Annex 21 to Fully Reimbursable Umbrella SAA between NASAand ASRC Federal Data Solutions for C3PW,2/7/2020,12/31/2020,null
NASA Headquarters (HQ),The Astronauts Memorial Foundation,KCA-4638 Revision Basic for Reimbursable Space ActAgreement Between NASA KSC and the Astronaut MemorialFoundation Inc. for Services at the Center for Space Education,6/5/2020,6/4/2025,null
NASA Headquarters (HQ),Blue Origin Florida LLC,Annex No. 7 to Fully Reimbursable Umbrella SAA BetweenNASA KSC and Blue Origin Florida LLC for Use of CenterCapabilities,1/27/2020,12/31/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 26 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-26),1/21/2020,9/30/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 25 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-25),1/21/2020,9/30/2020,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No. 28 to Fully Reimbursable SAA between UnitedLaunch Alliance LLC and NASA for Use of Center Capabilities,11/14/2019,2/21/2023,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 24 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-24),11/12/2019,9/30/2020,null
NASA Headquarters (HQ),THE BOEING COMPANY,KCA-4515-7 Reimbursable Umbrella SAA between NASA KSCand The Boeing Company for Use of Center Capabilities,10/17/2019,8/20/2023,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No. 27 to Fully Reimbursable SAA between UnitedLaunch Alliance LLC and NASA for Use of Center Capabilities,9/25/2019,2/21/2023,null
NASA Headquarters (HQ),Eastern Florida State College,High Schools United with NASA to Create Hardware (HUNCH),10/22/2019,10/22/2024,28331
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 23 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-23),9/20/2019,9/30/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 22 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-22),9/20/2019,9/30/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 21 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-21),9/20/2019,9/30/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 20 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-20),9/20/2019,9/30/2020,null
NASA Headquarters (HQ),THE BOEING COMPANY,Annex No. 6 to Reimbursable Umbrella SAA between NASAKSC and The Boeing Company for Use of Center Capabilities,9/10/2019,9/30/2020,null
NASA Headquarters (HQ),Jacobs Technologies Inc.,Annex 3 to Fully Reimbursable Umbrella SAA between NASAand Jacobs Technology Inc for C3PW,9/16/2019,9/30/2020,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 18 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,9/16/2019,9/30/2022,null
NASA Headquarters (HQ),SPACE COAST MACHINISTAPPRENTICESHIP PROGRAM INC.,KCA-4625 Nonreimbursable Space Act Agreement Betweenthe National Aeronautics and Space Administration John F.Kennedy Space Center and Space Coast MachinistApprenticeship Program for High Schools United with NASA toCreate Hardware (HUNCH) Program,10/24/2019,10/24/2024,28397
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No. 24 to Fully Reimbursable SAA between UnitedLaunch Alliance LLC and NASA for Use of Center Capabilities(KCA-4556-24),7/19/2019,9/30/2020,null
NASA Headquarters (HQ),ORBITAL ATK INC,Annex No. 8 to Reimbursable Umbrella SAA between KSC andOrbital Sciences Corporation for Use of Center Capabilities,7/18/2019,9/30/2020,null
NASA Headquarters (HQ),ORBITAL ATK INC,Annex No. 7 to Reimbursable Umbrella SAA between KSC andOrbital Sciences Corporation for Use of Center Capabilities(KCA-4500-7),7/18/2019,9/30/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 19 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW (KCA-4495-19),8/5/2019,9/30/2020,null
NASA Headquarters (HQ),RELATIVITY SPACE INC,KCA-4622-1 Annex No. 1 to the Reimbursable UmbrellaSpace Act Agreement with Relativity Space for NASA Testingof Material Corrosion Characterization Study Phases 1 and 2,8/13/2019,8/13/2022,null
NASA Headquarters (HQ),RELATIVITY SPACE INC,KCA-4622 Reimbursable Umbrella Space Act Agreementbetween NASA KSC and Relativity Space Inc for NASATesting Services,8/13/2019,8/13/2024,null
NASA Headquarters (HQ),ORBITAL ATK INC,Reimbursable SAA between NASA KSC and Orbital SciencesCorporation for the Use of VAB HB2 associated VAB Spaceand MLP 3,6/5/2019,6/5/2029,null
NASA Headquarters (HQ),Full Sail University,Nonreimbursable Space Act Agreement Between The NationalAeronautics and Space Administration John F. Kennedy SpaceCenter and Full Sail University for Furtherance of STEMLearning by Providing a Senior Software Design Project,12/9/2019,12/9/2021,20058
NASA Headquarters (HQ),ORBITAL ATK INC,Annex No. 5 to Reimbursable Umbrella SAA between KSC andOrbital Sciences Corporation for Use of Center Capabilities,6/5/2019,9/30/2020,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 12 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW,5/20/2019,9/30/2020,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 17 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,5/21/2019,9/30/2020,null
NASA Headquarters (HQ),Blue Origin Florida LLC,Annex No.5 to Fully Reimbursable Umbrella SAA BetweenNASA KSC and Blue Origin Florida LLC for Use of CenterCapabilities,4/25/2019,12/3/2023,null
NASA Headquarters (HQ),ORBITAL ATK INC,Annex No. 4 to Reimbursable Umbrella SAA between KSC andOrbital Sciences Corporation for Use of Center Capabilities,4/10/2019,12/31/2020,null
NASA Headquarters (HQ),Blue Origin Florida LLC,Annex No. 4 to Fully Reimbursable Umbrella SAA BetweenNASA KSC and Blue Origin Florida LLC for Use of CenterCapabilities (KCA-4555-4),4/5/2019,12/3/2023,null
NASA Headquarters (HQ),ASTRONAUTS MEMORIAL FOUNDATION,Nonreimbursable SAA between NASA and the AstronautMemorial Foundation for a NASA Exploration Station,4/5/2019,4/5/2024,1082832
NASA Headquarters (HQ),Winston-Salem State University,KSC Food Production and Winston-Salem State University,7/24/2019,7/24/2023,85105
NASA Headquarters (HQ),SIERRA LOBO INC,Nonreimbursable SAA between Sierra LOBO INC. and NASAKSC for development Operations and Data Analysis for aCryogenic Fluid Management Cubesat Mission (KCA-4600),7/26/2019,7/26/2024,174984
NASA Headquarters (HQ),Florida League of Cities,Reimbursable Umbrella SAA between NASA KSC and FloridaLeague of Cities for Development and Demonstration ofSustainable Composites (KCA-4601),7/1/2019,7/1/2024,null
NASA Headquarters (HQ),Astrotech Space Operations LLC,KCA-4603 Nonreimbursable Space Act Agreement BetweenNASA KSC and Astrotech Space Operations LLC forReciprocal Access to Fiber Optic Communications Circuit,8/21/2019,8/21/2024,172855
NASA Headquarters (HQ),Blue Origin Florida LLC,Annex No. 3 to Fully Reimbursable Umbrella SAA BetweenNASA KSC and Blue Origin Florida LLC for Use of CenterCapabilities (KCA-4555-3),2/14/2019,12/3/2023,null
NASA Headquarters (HQ),Blazing Trails,KCA-4606 Nonreimbursable Space Act Agreement Betweenthe National Aeronautics and Space Administration John F.Kennedy Space Center and Blazing Trails for High SchoolsUnited with NASA to Create Hardware (HUNCH) Program,5/8/2019,5/8/2024,48432
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 18 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW,3/1/2019,9/30/2020,null
NASA Headquarters (HQ),Pressure Dynamic Consultants PDCMachines Inc.,Reimbursable Umbrella SAA with PDC for High PressureHydrogen Pump Research and Testing,6/5/2019,12/5/2021,null
NASA Headquarters (HQ),Blue Origin Florida LLC,Annex No. 2 to Fully Reimbursable Umbrella SAA BetweenNASA KSC and Blue Origin Florida LLC for Use of CenterCapabilities,12/27/2018,12/3/2023,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 17 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW,1/29/2019,9/30/2020,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No.14 to Fully Reimbursable SAA between UnitedLaunch Alliance LLC and NASA for Use of Center Capabilities,12/12/2018,12/31/2020,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 14 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,5/17/2019,7/1/2020,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No.13 to Fully Reimbursable SAA between UnitedLaunch Alliance LLC and NASA for Use of Center Capabilities,12/3/2018,2/21/2023,null
NASA Headquarters (HQ),Mayo Clinic Jacksonville,Nonreimbursable SAA with Mayo Clinic Jacksonville for StemCell Research Project - SpaceX CRS-16 Mission,11/26/2018,11/26/2021,9478
NASA Headquarters (HQ),Level 3 Communications LLC,Space Act Agreement between NASA KSC and Level 3Communications LLC for Use of Various Fiber OpticsTerminals,2/22/2019,2/22/2024,null
NASA Headquarters (HQ),UNIVERSITY OF SOUTH FLORIDA,ANNEX 3 BETWEEN NASA AND USF FOR IN SITURESOURCE UTILIZATION (ISRU) METHANATION ANDCARBON DIOXIDE ACQUISITION MODELING ANDANALYSIS,2/25/2019,2/25/2021,4783
NASA Headquarters (HQ),BLUE ORIGIN LLC,Annex 1 for Fully Reimbursable Umbrella SAA Between NASAKSC and Blue Origin Florida LLC for Use of CenterCapabilities,12/3/2018,12/3/2023,null
NASA Headquarters (HQ),THE BOEING COMPANY,Annex No. 4 to Reimbursable Umbrella SAA between NASAKSC and The Boeing Company for Use of Center Capabilities,10/1/2018,8/21/2023,null
NASA Headquarters (HQ),Volusia County Schools,KCA-4591 Nonreimbursable SAA between NASA KSC andVolusia County Schools for High School Students United withNASA to Create Hardware (HUNCH) Program Participationwith Volusia County Schools,3/7/2019,3/7/2024,70444
NASA Headquarters (HQ),Lake Technical College,KCA-4590 Nonreimbursable SAA between NASA KSC andLake Technical College for High School Students United withNASA to Create Hardware (HUNCH) Program Participationwith Lake Technical College (LTC),3/15/2019,3/15/2024,67904
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No. 11 to Fully Reimbursable SAA between UnitedLaunch Alliance LLC and NASA for Use of Center Capabilities,9/13/2018,2/21/2023,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 11 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,9/24/2018,9/30/2022,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No. 7 to Fully Reimbursable SAA between UnitedLaunch Alliance LLC and NASA for Use of Center Capabilities,9/11/2018,2/21/2023,null
NASA Headquarters (HQ),ORBITAL ATK INC,Annex No. 2 to Reimbursable Umbrella SAA between KSC andOrbital Sciences Corporation for Use of Center Capabilities,8/23/2018,9/30/2020,null
NASA Headquarters (HQ),ORBITAL ATK INC,Annex No. 1 to Reimbursable Umbrella SAA between KSC andOrbital Sciences Corporation for Use of Center Capabilities,8/23/2018,8/23/2023,null
NASA Headquarters (HQ),ORBITAL ATK INC,Reimbursable Umbrella SAA between KSC and OrbitalSciences Corporation for Use of Center Capabilities,8/23/2018,8/23/2023,null
NASA Headquarters (HQ),THE BOEING COMPANY,Annex No. 1 to Reimbursable Umbrella SAA between NASAKSC and The Boeing Company for Use of Center Capabilities,8/21/2018,8/21/2023,null
NASA Headquarters (HQ),AECOM Management Services Inc,Annex 15 to Fully Reimbursable Umbrella SAA between NASAKSC and AECOM Management Services Inc for C3PW,8/22/2018,9/30/2020,null
NASA Headquarters (HQ),Polk State College,Nonreimbursable SAA between NASA and Polk State Collegefor High School Students United with NASA to CreateHardware (HUNCH) Program Participation,8/6/2018,8/6/2023,57191
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Reimbursable SAA between NASA KSC and Space ExplorationTechnologies Corp for the Use of Space Inside Launch ControlCenter Firing Room 4,8/6/2018,9/16/2020,null
NASA Headquarters (HQ),SPACE FLORIDA AN INDEPENDENTSPECIAL DISTRICT OF THE STATE OFFLORIDA,Annex No.8 to Reimbursable Space Act Agreement with SpaceFlorida for Use of Center Capabilities,4/18/2018,12/14/2022,null
NASA Headquarters (HQ),University of Florida,Annex No. 1 to Development of Biological Imaging Systems forGrowth Biological Assessment of Flight Hardware and SpaceBiology Studies in Space relevant Environments with Universityof Florida (KCA-4572-1),11/14/2018,11/14/2023,129077
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 10 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,2/23/2018,11/17/2022,null
NASA Headquarters (HQ),ASRC Federal Data Solutions,Fully Reimbursable Umbrella SAA between NASA and ASRCFederal Data Solutions for C3PW,2/26/2018,9/30/2021,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No. 1 to Fully Reimbursable SAA between UnitedLaunch Alliance LLC and NASA for Use of Center Capabilities,2/22/2018,2/22/2023,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Fully Reimbursable SAA between United Launch Alliance LLCand NASA for Use of Center Capabilities,2/22/2018,2/22/2023,null
NASA Headquarters (HQ),SPACE FLORIDA AN INDEPENDENTSPECIAL DISTRICT OF THE STATE OFFLORIDA,Annex No. 3 to Reimbursable Space Act Agreement withSpace Florida for Use of Center Capabilities,2/19/2018,12/14/2022,null
NASA Headquarters (HQ),SPACE FLORIDA AN INDEPENDENTSPECIAL DISTRICT OF THE STATE OFFLORIDA,Annex No. 4 to Reimbursable Space Act Agreement withSpace Florida for Use of Center Capabilities,2/13/2018,12/14/2022,null
NASA Headquarters (HQ),SPACE FLORIDA AN INDEPENDENTSPECIAL DISTRICT OF THE STATE OFFLORIDA,Annex No 9 to Reimbursable Space Act Agreement with SpaceFlorida for Use of Center Capabilities,1/18/2018,12/14/2022,null
NASA Headquarters (HQ),SPACE FLORIDA AN INDEPENDENTSPECIAL DISTRICT OF THE STATE OFFLORIDA,Annex No. 6 to Reimbursable Space Act Agreement withSpace Florida for Use of Center Capabilities,1/18/2018,12/14/2022,null
NASA Headquarters (HQ),SPACE FLORIDA AN INDEPENDENTSPECIAL DISTRICT OF THE STATE OFFLORIDA,Annex No. 2 to Reimbursable Space Act Agreement withSpace Florida for Use of Center Capabilities,1/18/2018,12/14/2022,null
NASA Headquarters (HQ),FLORIDA INSITUTE OF TECHNOLOGY,Annex No. 4 to the Nonreimbursable SAA with Florida Instituteof Technology (FIT) for Joint Research on the Performance ofCrop Species Grown in Martian Simulants,1/10/2018,1/10/2021,11335
NASA Headquarters (HQ),SPACE FLORIDA AN INDEPENDENTSPECIAL DISTRICT OF THE STATE OFFLORIDA,Annex No. 1 to Reimbursable Space Act Agreement withSpace Florida for Use of Center Capabilities (UtilitiesOperations and Integration Support),12/15/2017,12/14/2022,null
NASA Headquarters (HQ),SPACE FLORIDA AN INDEPENDENTSPECIAL DISTRICT OF THE STATE OFFLORIDA,Reimbursable Space Act Agreement with Space Florida forUse of Center Capabilities,12/14/2017,12/14/2022,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 8 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,12/2/2017,9/30/2022,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 7 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,12/2/2017,9/30/2022,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 6 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,12/2/2017,9/30/2022,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 4 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,12/2/2017,9/30/2022,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 3  to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,12/2/2017,9/30/2022,null
