NASA+Johnson+Space+Center,TDA+Rese NASA+Ames+Research+Centerh+Inc,Advanced TCCS for Spacesuit Applications Phase I,1/1/2016,12/31/2016,124995,Human Exploration and Operations
NASA+Johnson+Space+Center,TDA+Rese NASA+Ames+Research+Centerh+Inc,Polyethylene Production from In-Situ Resources in Microchannel Reactors Phase I,1/1/2016,12/31/2016,124998,Human Exploration and Operations
NASA+Ames+Research+Center,Nanosonic+Inc,Miniaturized Air Dropped Sensors for Environmental Monitoring of Heavy Metals in Water Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Goddard+Space+Flight+Center,Radiation+Monitoring+Devices+Inc,High Efficiency Semiconductor Arrays for Hard X-Ray Imaging Phase I,1/1/2016,12/31/2016,124936,Science
NASA+Marshall+Space+Flight+Center,Microtek+Inc,Ultra-Compact Slow-Light Enhanced Multiband Spectral Interferometer Phase I,1/1/2016,12/31/2016,124670,Science
NASA+Goddard+Space+Flight+Center,CoolCAD+Electronics+LLC,Improving the Response of Silicon Carbide Devices to Cosmic Radiation Phase I,1/1/2016,12/31/2016,125000,Space Technology
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Deployable+Space+Systems+Inc,Affordable Lightweight Compactly Stowable High Strength / Stiffness Lander Solar Array Phase I,1/1/2016,12/31/2016,124961,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,CU+Aerospace+LLC,Microcapillary Recuperative Heat Exchanger (MRHX) Phase I,1/1/2016,12/31/2016,124994,Human Exploration and Operations
NASA+Ames+Research+Center,ATAC,Increasingly Autonomous Traffic Flow Management Under Uncertainty Phase I,1/1/2016,12/31/2016,124953,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Marshall+Space+Flight+Center,Fantom+Materials+Inc,Ultra-Stable Zero-CTE HoneySiC and H2CMN Mirror Support Structures Phase I,1/1/2016,12/31/2016,124915,Science
NASA+Johnson+Space+Center,Tethers+Unlimited+Inc,ERASMUS: Food Contact Safe Plastics Recycler and 3D Printer System Phase I,1/1/2016,12/31/2016,124867,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Tethers+Unlimited+Inc,3D Printed Composite-Z and Graded-Z Radiation Shields (CoGZ-Rad) Phase I,1/1/2016,12/31/2016,124714,Science
NASA+Goddard+Space+Flight+Center,Makel+Engineering+Inc,High Temperature Chemical Sensor Array Payload For UAV Based In-situ Volcanic Gas Measurements Phase I,1/1/2016,12/31/2016,124926,Science
NASA+Armstrong+Flight+Research+Center,Makel+Engineering+Inc,Aircraft Chemical Sensor Arrays for Onboard Engine and Bleed Air Monitoring Phase I,1/1/2016,12/31/2016,124921,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Luna+Innovations+Inc,Integrated Structural Health Sensors for Inflatable Space Habitats Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Michigan+Aerospace+Corporation,Agile Etalon Filter for Differential Absorption LIDAR Phase I,1/1/2016,12/31/2016,124999,Science
NASA+Jet+Propulsion+Laboratory,Michigan+Aerospace+Corporation,Speed Sensor for Planetary EDL: &quot;SPRY&quot; Phase I,1/1/2016,12/31/2016,124980,Science
NASA+Ames+Research+Center,Luna+Innovations+Inc,Rapid In-Place Composite Rotor Damage Detection Phase I,1/1/2016,12/31/2016,125000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Johnson+Space+Center,Luna+Innovations+Inc,In-Situ Generation of Polymer Concrete Construction Materials Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Iris+Technology+Corporation,Deep Space Cryocooler System (DSCS) Phase I,1/1/2016,12/31/2016,124769,Science
NASA+Goddard+Space+Flight+Center,Apre+Instruments+LLC,Low Coherence Wavefront Probe for Nanometer Level Free-Form Metrology Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Tietronix+Software+Inc,Novel Methods for the Flexible Ultrasound System utilizing Augmented Reality Just-In-Time Procedural Guidance Phase I,1/1/2016,12/31/2016,124588,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Swift+Engineering+Inc,UAS Flight Planning Tool for Atmospheric Energy Extraction Phase I,1/1/2016,12/31/2016,124997,Science
NASA+Johnson+Space+Center,Honeybee+Robotics+Ltd,Dust-Tolerant High Pressure Oxygen Quick Disconnect for Advanced Spacesuit and Airlock Applications Phase I,1/1/2016,12/31/2016,124100,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Honeybee+Robotics+Ltd,Strut Attachment System for In-Space Robotic Assembly Phase I,1/1/2016,12/31/2016,123902,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,GeneSiC+Semiconductor+Inc,Monolithically Integrated Rad-Hard SiC Gate Driver for 1200 V DMOSFETs Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Ames+Research+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Real-Time Monitor of Clumped CO2 Isotope in Ambient Air Phase I,1/1/2016,12/31/2016,124963,Science
NASA+Goddard+Space+Flight+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Miniaturized Airborne Instrument for N2O Phase I,1/1/2016,12/31/2016,124942,Science
NASA+Ames+Research+Center,TDA+Rese NASA+Ames+Research+Centerh+Inc,High Char Flexible Polymers Phase I,1/1/2016,12/31/2016,124997,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Continuum+Analytics+Inc,Open Source Parallel Image Analysis and Machine Learning Pipeline Phase I,1/1/2016,12/31/2016,112902,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Deployable+Space+Systems+Inc,Next-Generation Ultra-Compact Stowage/Lightweight Solar Array System Phase I,1/1/2016,12/31/2016,124874,Science
NASA+Johnson+Space+Center,TRACLabs+Inc,Context-Sensitive Augmented Reality for Mission Operations Phase I,1/1/2016,12/31/2016,124599,Space Technology
NASA+Jet+Propulsion+Laboratory,Eagle+Harbor+Technologies+Inc,Large-Area Atmospheric Pressure Plasma Jet for Spacecraft Surface Sterilization for Planetary Protection Phase I,1/1/2016,12/31/2016,124964,Science
NASA+Jet+Propulsion+Laboratory,Tendeg+LLC,Robust Optical Edge for a Starshade Petal Phase I,1/1/2016,12/31/2016,122466,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Flight+Works+Inc,Pump-Fed Compact High Performance Green Propulsion System for Secondary Payloads Phase I,1/1/2016,12/31/2016,124866,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Flight+Works+Inc,Low Cost Pump-fed Non-Catalytic Thruster for Secondary Payload Green Propulsion Phase I,1/1/2016,12/31/2016,124969,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,CU+Aerospace+LLC,Monofilament Vaporization Propulsion (MVP) System Phase I,1/1/2016,12/31/2016,124996,Science
NASA+Johnson+Space+Center,Protoinnovations+LLC,Retractable Robotic Anchor for Hard Rock and Granular Soils Phase I,1/1/2016,12/31/2016,124887,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Empirical+Systems+Aerospace+Inc,Physics-Based Conceptual Design Flying Qualities Analysis using OpenVSP and VSPAero Phase I,1/1/2016,12/31/2016,121408,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Johnson+Space+Center,Advanced+Materials+and+Devices+Inc,Fail-Safe Controllable Liquid Spring/Damper System for Improved Rover Space Vehicle Mobility Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Jet+Propulsion+Laboratory,Redondo+Optics+Inc,Distributed Embedded Fiber Optic Sensor (EFISense) SHM System Phase I,1/1/2016,12/31/2016,121968,Science
NASA+Ames+Research+Center,Mosaic+ATM+Inc,Simulation-Based Tool for Traffic Management Training Phase I,1/1/2016,12/31/2016,124942,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Nirvana+Energy+Systems+Inc,Thermoacoustic Radioisotope Generator (TRG) Phase I,1/1/2016,12/31/2016,124975,Science
NASA+Jet+Propulsion+Laboratory,RAM+Photonics,Low-Power-Consumption Integrated PPM Laser Transmitter Phase I,1/1/2016,12/31/2016,123773,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,NextGen+Imaging+Technologies+Inc,Robotic Variable Interference Filter Imaging Spectrometer (R-VIFIS) Phase I,1/1/2016,12/31/2016,121629,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Beyond+Photonics+LLC,Compact 2-Micron Transmitter for Remote Sensing Applications Phase I,1/1/2016,12/31/2016,124948,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Materials+Modification+Inc,Aerogel-Ionic Liquid Hybrid Electrolytes Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Beyond+Photonics+LLC,Compact Methane Sensing Lidar for Unmanned Aerial Vehicles Phase I,1/1/2016,12/31/2016,124926,Science
NASA+Jet+Propulsion+Laboratory,White+Light+Power+Inc,Bulk GaN Schottky Diodes for Millimeter Wave Frequency Multipliers Phase I,1/1/2016,12/31/2016,123480,Science
NASA+Goddard+Space+Flight+Center,M42+Technologies+LLC,RF Crosslink for Relative Navigation and Time/Frequency Distribution Phase I,1/1/2016,12/31/2016,124932,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Tyvak+Nano-Satellite+System+Inc,High Performance Configurable Electrical Power System for LEO Missions Phase I,1/1/2016,12/31/2016,124054,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Global+Technology+Enterprises+Inc,Diamond_Copper Materials Based Solution for Improved Engine Performance Phase I,1/1/2016,12/31/2016,121118,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Blue+Sun+Enterprise+Inc,Plug-In  NASA+Ames+Research+Centerhitecture for Software-Defined Radios Phase I,1/1/2016,12/31/2016,119187,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Applied+University+Rese NASA+Ames+Research+Centerh+Inc,Small Sub-Micron-Particle Position-Resolving Laser-Doppler Velocimeter for High-Speed Flows Phase I,1/1/2016,12/31/2016,124985,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Goddard+Space+Flight+Center,Madison+CryoGroup+LLC,High Capacity High Efficiency 10 to 20 K Pulse Tube Cryocooler Phase I,1/1/2016,12/31/2016,124836,Science
NASA+Ames+Research+Center,KALSCOTT+Engineering+Inc,SDR-Based MicroADS-B for Low Altitude Small UAS Operations Phase I,1/1/2016,12/31/2016,124838,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Marshall+Space+Flight+Center,Transition45+Technologies+Inc,Design and Manufacture of Pin Tools for Friction Stir Welding of Temperature-Resistant Materials Phase I,1/1/2016,12/31/2016,124999,Space Technology
NASA+Goddard+Space+Flight+Center,MicroLink+Devices+Inc,Solar Powered Long Endurance Small UAS Phase I,1/1/2016,12/31/2016,124979,Science
NASA+Ames+Research+Center,Materials+Rese NASA+Ames+Research+Centerh+and+Design+Inc,Evaluation of Alternative Carbon Fibers to Improve Joint Performance in 3D Woven Heatshields Phase I,1/1/2016,12/31/2016,124998,Human Exploration and Operations
NASA+Ames+Research+Center,Sequoia+Scientific+Inc,Investigating an Instrument for Measurement of Hyperspectral BacNASA+Kennedy+Space+Centerattering in Natural Waters Phase I,1/1/2016,12/31/2016,120501,Science
NASA+Jet+Propulsion+Laboratory,Leiden+Measurement+Technology+LLC,A Compact Fluorescence Lifetime Excitation-Emission Spectrometer (FLEXEMS) for Detecting Trace Organics Phase I,1/1/2016,12/31/2016,124785,Science
NASA+Jet+Propulsion+Laboratory,InnovaPrep+LLC,Devices and Methods for Collection and Concentration of Air and Surface Samples for Improved Detecti Phase I,1/1/2016,12/31/2016,121676,Human Exploration and Operations
NASA+Armstrong+Flight+Research+Center,Nokomis+Inc,RF Emission-Based Health Monitoring for Hybrid and/or All Electric Aircraft Distributed Propulsion S Phase I,1/1/2016,12/31/2016,124964,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Masten+Space+Systems+Inc,Additive Manufacturing Technology for a 25000 lbf LOX/Methane Mars Ascent Engine Phase I,1/1/2016,12/31/2016,121211,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,M4+Engineering+Inc,Reduced Order Nonlinear Dynamic Aeroservoelasticity Phase I,1/1/2016,12/31/2016,124955,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Prioria+Inc,Distributed Sensing Computing and Actuation  NASA+Ames+Research+Centerhitecture for Aeroservoelastic Control Phase I,1/1/2016,12/31/2016,125000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Carbon-Carbon+Advanced+Technologies+Inc,Extreme Temperature Stitched Structures Phase I,1/1/2016,12/31/2016,122972,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Picometrix+LLC,Differential Terahertz Imaging Methods for Enhanced Detection of Subsurface Features Flaws and Damage Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Analytical+Mechanics+Associates+Inc,Robust Trajectory Design in Highly Perturbed Environments Leveraging Continuation Methods Phase I,1/1/2016,12/31/2016,124986,Human Exploration and Operations
NASA+Jet+Propulsion+Laboratory,Tendeg+LLC,Solar Array for a Starshade Inner Disk Phase I,1/1/2016,12/31/2016,122474,Science
NASA+Ames+Research+Center,Nokomis+Inc,Hiawatha Aircraft Anti-Collision System Phase I,1/1/2016,12/31/2016,119571,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Armstrong+Flight+Research+Center,Windhover+Labs,Core Flight Software for Unmanned Aircraft Systems Phase I,1/1/2016,12/31/2016,122173,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Materials+Modification+Inc,Thin-Film Hybrid Coating for Ice Mitigation on Aircraft Phase I,1/1/2016,12/31/2016,125000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Armstrong+Flight+Research+Center,X-wave+Innovations+Inc,A Battery Management and Control System using a Universal Reconfigurable  NASA+Ames+Research+Centerhitecture for Extended Health of Batteries in Hybrid and/or All-Electric Propulsion Systems Phase I,1/1/2016,12/31/2016,124449,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,Parabilis+Space+Technologies+Inc,Novel Hybrid Propulsion System for Sample Return Missions Phase I,1/1/2016,12/31/2016,124731,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Tethers+Unlimited+Inc,OpenSWIFT-SDR for STRS Phase I,1/1/2016,12/31/2016,124799,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,IRPI+LLC,Bubble Free Cryogenic Liquid Acquisition Device Phase I,1/1/2016,12/31/2016,124706,Human Exploration and Operations
NASA+Armstrong+Flight+Research+Center,Near+Earth+Autonomy+Inc,Autonomous Contingency Detection and Reaction for Unmanned Aircraft Phase I,1/1/2016,12/31/2016,124935,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,STAR+Cryoelectronics+LLC,High-Temperature Superconducting Thin Films for IR Detectors Phase I,1/1/2016,12/31/2016,124999,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Interdisciplinary+Consulting+Corporation,Low Profile Low Frequency Adaptively-Tuned Acoustic Liner Phase I,1/1/2016,12/31/2016,124814,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Johnson+Space+Center,Techshot+Inc,Sintered Inductive Metal Printer with Laser Exposure Phase I,1/1/2016,12/31/2016,124680,Human Exploration and Operations
NASA+Ames+Research+Center,nGimat+Co,A Novel Cleaning Technology for Spacecraft Habitat Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Armstrong+Flight+Research+Center,Barron+Associates+Inc,Run-Time Assurance for Safe UAS Operations with Reduced Human Oversight Phase I,1/1/2016,12/31/2016,124860,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Atmospheric++Space+Technology+Rese NASA+Ames+Research+Centerh+Associates+LLC,High Power CubeSat Control Sub-system (HPoCCS) Phase I,1/1/2016,12/31/2016,124968,Science
NASA+Marshall+Space+Flight+Center,Plasma+Processes+LLC,Joining of Tungsten Cermet Nuclear Fuel Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Ames+Research+Center,JENTEK+Sensors+Inc,Through-Thickness Health Monitoring of Thermal Protection Systems Phase I,1/1/2016,12/31/2016,120735,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Thin+Red+Line+USA+dba+of+MKF+Interests+LLC,Adaptable Multi-Segment Altitude Control (AM-SAC) Balloon for Planetary Exploration Phase I,1/1/2016,12/31/2016,122120,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,San+Diego+Composites+Inc,Non-Invasive Environmental Sensing System for Lifecycle Management (NIEL) Phase I,1/1/2016,12/31/2016,124981,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Scientic+Inc,Development of Diamond Vacuum Differential Amplifier for Harsh Environment Power Electronics Phase I,1/1/2016,12/31/2016,121862,Science
NASA+Jet+Propulsion+Laboratory,Ozark+Integrated+Circuits+Inc,A Wide-Temperature Range Wire-Line Communication Link Using the NASA Glenn SiC JFET Technology Phase I,1/1/2016,12/31/2016,124982,Science
NASA+Johnson+Space+Center,Honeybee+Robotics+Ltd,The Stinger: A Geotechnical Sensing Package for Robotic Scouting on a Small Planetary Rover Phase I,1/1/2016,12/31/2016,124423,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Rese NASA+Ames+Research+Centerh+in+Flight,Robust Prediction of High Lift Using Surface Vorticity Phase I,1/1/2016,12/31/2016,125000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Systima+Technologies+Inc,Non-Catalytic Thruster for High Performance Advanced Monopropellant Phase I,1/1/2016,12/31/2016,124928,Science
NASA+Goddard+Space+Flight+Center,CoolCAD+Electronics+LLC,Single Chip EUV VUV and Deep UV Photodetector System with Integrated Amplifier Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Nanohmics+Inc,Thermal Energy Conversion Phase I,1/1/2016,12/31/2016,124172,Human Exploration and Operations
NASA+Johnson+Space+Center,FOMS+Inc,Space Facility for Orbital Remote Manufacturing (SPACEFORM) Phase I,1/1/2016,12/31/2016,122800,Human Exploration and Operations
NASA+Ames+Research+Center,TRACLabs+Inc,Integrating Standard Operating Procedures with Spacecraft Automation Phase I,1/1/2016,12/31/2016,124668,Human Exploration and Operations
NASA+Armstrong+Flight+Research+Center,TRACLabs+Inc,Cloud-Based Electronic Test Procedures Phase I,1/1/2016,12/31/2016,124832,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Goddard+Space+Flight+Center,Amethyst+Rese NASA+Ames+Research+Centerh+Inc,Compact Robust Low Power High Sensitivity Gas Sensor Phase I,1/1/2016,12/31/2016,124999,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,X-wave+Innovations+Inc,A Low-Cost Multi-Functional Sensor Network System for Intelligent Vehicle Health Assessments Phase I,1/1/2016,12/31/2016,124998,Human Exploration and Operations
NASA+Ames+Research+Center,Photon+Sciences+Inc,A Low Power Terabit Laser-Modulator Array Phase I,1/1/2016,12/31/2016,124827,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Quest+Integrated+LLC,Printed Ultra-High Temperature NDE Sensors for Complex Structures Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Armstrong+Flight+Research+Center,Freedom+Photonics+LLC,Inexpensive Rugged and Compact Tunable Laser with Simple Tuning Control for Airborne Fiber Optic Sensor (FOS) Interrogators Phase I,1/1/2016,12/31/2016,124967,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Apiq+Semiconductor+LLC,Monolithic Power Integrated Circuits for Merging Power Electronics Management and Distribution Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Jet+Propulsion+Laboratory,Honeybee+Robotics+Ltd,Planetary Vacuum Cleaner for Venus and Mars Phase I,1/1/2016,12/31/2016,123628,Science
NASA+Goddard+Space+Flight+Center,Tyvak+Nano-Satellite+System+Inc, NASA+Ames+Research+Centersecond Pointing Stability on a CubeSat Platform Phase I,1/1/2016,12/31/2016,124873,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Allcomp+Inc,Novel Functionally Graded Coating System for Reusable Very High Temperature Applications Phase I,1/1/2016,12/31/2016,124907,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Powdermet+Inc,Microstructure Gradient-Z Composite for Additive Manufacture of Radiation Shielding Phase I,1/1/2016,12/31/2016,123995,Science
NASA+Stennis+Space+Center,HyperV+Technologies+Corporation,Fast Fiber-Coupled Imaging of X-Rays Events Phase I,1/1/2016,12/31/2016,124998,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,New+Jersey+Microsystems+Inc,Multi-Use Passive RFID Sensor Tag System for NASA Phase I,1/1/2016,12/31/2016,124999,Space Technology
NASA+Ames+Research+Center,Robust+Analytics,Monitoring Real-Time NAS Safety with State-Dependent Risk Models Phase I,1/1/2016,12/31/2016,124771,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,Optonet+Inc,200Gb/s WDM Optical Transceiver Chip Modules with RF Transmission Quadrature Modulation and Fail-Safe Capabilities Phase I,1/1/2016,12/31/2016,122136,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,FastCAP+Systems+Corporation,Ultracapacitor Based Power Supply for CubeSats Phase I,1/1/2016,12/31/2016,118906,Science
NASA+Jet+Propulsion+Laboratory,Sivananthan+Laboratories+Inc,Hydrogenation of Very Long Wavelength Infrared Focal Plane Arrays Based on Type II Superlattices Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Goddard+Space+Flight+Center,Creare+LLC,An Efficient Reliable Vibration-Free Refrigerant Pump for Space Applications Phase I,1/1/2016,12/31/2016,124967,Science
NASA+Goddard+Space+Flight+Center,Thermosolv+LLC,Nanostructured Dielectrics for High-Temperature Capacitors Phase I,1/1/2016,12/31/2016,125000,Space Technology
NASA+Jet+Propulsion+Laboratory,Honeybee+Robotics+Ltd,High Temperature Joint Actuator Phase I,1/1/2016,12/31/2016,124164,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Dexmat+Inc,Lightweight CNT Shielded Cables for Space Applications Phase I,1/1/2016,12/31/2016,124886,Science
NASA+Ames+Research+Center,Metis+Technology+Solutions+Inc,Intelligent Information Processing for Enhanced Safety in the NAS Phase I,1/1/2016,12/31/2016,94264,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Marshall+Space+Flight+Center,Touchstone+Rese NASA+Ames+Research+Centerh+Laboratory+Ltd,Metal Matrix Composite Enchanced Aluminum Structures Phase I,1/1/2016,12/31/2016,124999,Space Technology
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Acellent+Technologies+Inc,Flexible Multifunctional Structural Health Monitoring Systems Phase I,1/1/2016,12/31/2016,124956,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,AOSense+Inc,Time Inter-Comparison Using Transportable Optical Combs Phase I,1/1/2016,12/31/2016,124625,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Superconducting+Systems+Inc,Low Loss Superconducting Magnets Operating at 15 - 40 K Phase I,1/1/2016,12/31/2016,124964,Science
NASA+Jet+Propulsion+Laboratory,Mainstream+Engineering+Corporation,Bidirectional Dual Active Bridge Power Converter for Spacecraft  Power Systems Phase I,1/1/2016,12/31/2016,119302,Science
NASA+Marshall+Space+Flight+Center,Reactive+Innovations+LLC,Electrolytic Method for Tungsten Coating of Uranium Oxide Spheres Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Johnson+Space+Center,Charles+River+Analytics+Inc,Task Analysis Data Processing and Enhanced Representations (TAPER) Phase I,1/1/2016,12/31/2016,122956,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Aqwest+LLC,Blue Laser Based on Frequency-Quadrupled Tm:Lu2O3 Phase I,1/1/2016,12/31/2016,124963,Science
NASA+Ames+Research+Center,Optimal+Synthesis+Inc,Plug-and-Play ATM-Centric Speech-Enabled Agent for SMART-NAS Testbed Phase I,1/1/2016,12/31/2016,125000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Goddard+Space+Flight+Center,Freedom+Photonics+LLC,Widely Tunable Semiconductor Laser at 1650nm for Greenhouse Gas LIDAR Detection Phase I,1/1/2016,12/31/2016,117506,Science
NASA+Jet+Propulsion+Laboratory,Space+Micro+Inc,Compact Low Power Readout Electronics for KID Arrays Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Johnson+Space+Center,Serionix,Fiber-Based Adsorbents Tailored for PLSS Ammonia and Formaldehyde Removal Phase I,1/1/2016,12/31/2016,124998,Human Exploration and Operations
NASA+Ames+Research+Center,Materials+Modification+Inc,Multipurpose Waste Disposal Bags for Heat Melt Compactor Application Phase I,1/1/2016,12/31/2016,125000,Human Exploration and Operations
NASA+Ames+Research+Center,The+Innovation+Laboratory+Inc,Integrated Technologies Supporting Seamless Oceanic Transitions Phase I,1/1/2016,12/31/2016,124481,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,Pacific+Microchip+Corporation,20GSps 6-bit Low-Power Rad-Tolerant ADC Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Jet+Propulsion+Laboratory,Voxtel+Inc,Robust Low SWAP Planetary Entry Descent and Landing System Phase I,1/1/2016,12/31/2016,125000,Science
NASA+Jet+Propulsion+Laboratory,Voxtel+Inc,Robust Wafer-level 3D Electrical Interconnect Technology Phase I,1/1/2016,12/31/2016,124994,Science
NASA+Jet+Propulsion+Laboratory,Tendeg+LLC,High Frequency Reflective Mesh for Small Aperture Antennas Phase I,1/1/2016,12/31/2016,122705,Science
NASA+Ames+Research+Center,WxOps+Inc,Integration of 4D Airline Operation Control Systems into NextGen and the NAS Phase I,1/1/2016,12/31/2016,124311,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,Sensor+Creations+Inc,Novel Read-Out Integrated Circuit with Individual Pixel Programmability for Astronomy Infrared Focal Plane Arrays Phase I,1/1/2016,12/31/2016,124999,Science
NASA+Jet+Propulsion+Laboratory,Environmental+and+Life+Support+Tech,Silver Biocide Analysis &amp; Control Device Phase I,1/1/2016,12/31/2016,124999,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Mohawk+Innovative+Technology+Inc,High Speed Closed Brayton Cycle Turboalternator Phase I,1/1/2016,12/31/2016,124776,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,AdValue+Photonics+Inc,Compact High Pulse Energy Single Frequency Fiber Amplifier Phase I,1/1/2016,12/31/2016,122809,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,AdValue+Photonics+Inc,Polarization Maintaining Ho-Doped Fiber Amplifier Phase I,1/1/2016,12/31/2016,124289,Science
